comments,star
好笑的点不少 但是整个故事真的太乱了 强行转折 强行撕逼 强行说教 不知道为啥 雅各布就算演正常的小孩依然让人感觉有一些精神问题 感觉戏路被局限了 ,3
结尾的约定拯救了这片 香蕉成熟时 大家仍旧是一起荡的buddy,3
结尾还真有点感动了 只有美国才能拍出的电影 感谢有胆量的创作者和小演员们 ,5
用最纯真的方式在黄赌毒的边缘来回试探 堪称 坏极了 的前传 虽然讲的是一万年太久 只争朝夕的成长故事 但难以忘怀的还是孩童的视角审视成人规则的反差萌 雅各布真是一个三岁能看老的明星 ,3
很喜欢看小孩子长大成人 和大部分的美国青春成长青春电影一样 这部也是一样吵闹 曲折 擦边球 纯真 但这次会忍不住想这种明目张胆的触碰底线边缘 到底是增加了喜剧效果 还是满足恶趣味的无聊噱头 ,3
2 5 全片只有 未成年 黄暴 这一招 而且几乎能想象出编剧憋足劲造梗的画面 太僵硬了 ,2
尴尬的电影 给小孩看太限制级了 给成人看故事又都是小儿科的段子 靠反差屎尿屁也撑不起来 ,2
青春叛逆又 未够称 的年纪用来制造反差笑料真的太赞 很久没试过从头笑到尾 笑到飙泪 今年为止最好笑的喜剧 ,4
很轻松的一部美国儿童片 又喜又悲 成长 友情 性交杂在一起 笑点不少 不小于10次 等儿子长大了再让他看 ,5
围绕小孩子们的脏话乱飞的R级电影 还有各种性玩具  除了不适合儿童观看外 这个电影还是很好笑的  我特别喜欢电影里对刻板印象和偏见的反转  比如学校最酷的小孩是亚裔  被歧视孤立最严重的是白人男孩  最坚持道德遵守社会规范的是黑人小孩  运动非常好跑酷追逐戏的是亚裔女孩 ,4
预告片很好玩 耳目一新的感觉 然而看电影又觉得一般,3
这部幼齿少儿片最大的卖点就是那个大大的R级 三个小屁孩确实太幼齿了 所以算不上青春片 创作确实很精  疯狂动物城 那样的电影是老少咸宜 大人孩子一起看 看的层次不一样 而这部片是给大人看 却是小孩来演 就有了双重的梗 大人做不出这帮孩子做的事 否则性质就不一样了 而小孩子无知无罪 反而可以把一些不好意思拿出来的设计坦荡的用出来 够坏的 像是小孩版的 疯狂店员 和 宿醉  说话办事没下限 越忙越乱不着调 好在都是孩子 像小学老师常说的 你们都有很强的可塑性 所以 孩子逗大人一乐 然后还是孩子 片子好就好在不装逼 直来直给 绝对超越老派的 美国派 系列 单纯而下流 想出这样的创作点子 真是天才 ,4
刚开始看的时候会觉得不过是段子拼凑起来的限制级电影 儿童出演都是噱头 但可能也是因为主演是孩子吧 所以往后看真的觉得很好笑 乱七八糟胡逼搞怪 好几段都笑到捶腿 问题不少 内核其实还是美国青少年的一贯成长母题 try to be cool  恶搞里带有些伤感 几个小孩可能是人生中第一次学着接受失去 但是那种凭借中二和无知来向成年人世界挑衅的感觉 正是因为啥都不懂所以才会如此放肆 特别小儿科特别wtf也特别可爱  甚至让伤感里都带着些童真 小孩总想一夜成长 大人却时常怀念孩提时的傻逼岁月 不要太较真了 生活很操蛋 笑笑也不错  不过真的生活中碰到这样的熊孩子还是会很头疼吧hhh ,3
又是所有精彩R級內容都在trailer裏 ,1
这么多Jump scare也太尬了吧    Bean bag boys for life  awu  ,2
哈哈哈哈哈哈哈哈儿童版superbad,4
很搞笑哦 无知的反差笑点 ,4
这尼玛就是儿童版的 宿醉  太多少儿不宜内容的儿童片 祖国的花朵开的太艳了 有点熏眼睛 ,3
很多恶心的无聊梗,2
CPR Doll Road Kill 彩弹杀出兄弟会 挚爱项链闻着有味  分分钟挑战下限的儿童喜剧 兄弟情谊还蛮感人,4
三星半 w cb xswl ,4
儿童屎尿屁电影 还挺搞笑的 不过三个小男孩看起来不像六年级更像是刚上完学前班,3
我挺喜欢的 蛮有童真的,4
菊花塞送给未来的妻子当项链 假阳具把警察锁在便利店  无人机拿去偷窥如何接吻 性爱秋千用来找回褪色的童贞  穿越高速公路是童年最大的探险 贩卖充气娃娃是业界最值得合约  突破成年人的极限却反对滥用药物 唱破儿童的歌剧走上成长的道路  别忘了电脑里还有黄片 ,4
笑点无聊,2
非常可爱的家庭片 有致敬怪奇物语 各种笑点设计的很棒,5
真的是太好笑了2333Max送给他crush的那个 项链 我他妈笑炸了  黑人小朋友也是很有意思 没有医保去不了医院 233333 so no grilled cheese  2333,5
嗯嗯  男主的最后一任女友还是蛮可爱的  话说 10 11 12岁的小人儿 有那么蠢么 这不是典型的成人视界内的多动症低商儿童么  所以理论上 这必须 只能是给成年人看的 儿童电影  说它是 恋童癖 的乐园 也不为过 讲真 即便是 封闭 时代的某海关内 10 12的骚年 都已经学会看PB 龙虎豹和抽烟打架 泡妞召女支了 ,2
R级儿童片还是儿童演的R级片 我倾向于两者都不是 即使拍成这样了其实也还没乔纳 希尔那部来的生猛 ,2
很久没看过这么爆笑的电影 太可爱了,4
I guess I just don t understand the fascination of premature kids swearing and making dirty boring jokes ,2
儿童时期与成年人世界遭遇所碰撞出不少的不良笑话 大量的借用性毒品等享乐元素来描写孩子们渴望成为大人的稚嫩想法 不过有一些确实在雷区的 比如横穿高速公路还说出幸亏死的是人偶这样的话 但仔细一想仿佛又折射出父母教育的失职 ,2
主题选得太好了 成长之后人都会面对各种各样的离别 ,3
儿童R级轻喜剧 萌中夹带擦边脏黄毒 主打还是孩童友情与成长感悟的核 ,3
成长 快乐的成长,5
1 从北美周票房登顶新闻得知本片后就挺感兴趣 然后电影果然没令我失望 让我笑得挺开心 2 想起曾经当 孩子王 的时期 那些喜欢跟我玩的小朋友们会尽量遵守 不讲脏话 不打架 不乱丢垃圾  等规则 但我们没在一起玩时有的人还是会爆粗口 乱丢垃圾等等 和很多大人一样  渐渐熟络后 发现他们部分人和电影里的 好小子们 一样 思想远比自己还是小学生的时期成熟 懂蛮多 成人 情色 的事 现在手机电脑普及 上网方便了 他们耳濡目染也就随之了解了 但还是有些错误的认知 比如误以为菊花是JJ 而我高中才知道菊花不仅仅是一种花    看这部电影时不时会想起他们 3 现实世界里再多的正能量也无法抵消掉相应存在的负能量 我们需要有 好 当指标 但总是不能避免 坏 的产生 4 今晚 我再次成为坚守自己原则的 没用的不孝子   ,4
编导胆儿挺大的 让纯真小朋友干一些黄暴又不正确的事儿 最后还讲点成长伤痛的大道理 小朋友都挺可爱的 ,3
R级儿童片 这故事就像没说完一样  一群儿童大玩SM 性爱玩具简直了 买毒品不成秒变枪战片一幕全片至精彩时刻    出现 Heat of the Moment 时太激动人心了 It was the heat of the moment     华裔小男孩酷帅又痞炸     活脱脱儿童版堂本刚 Jacob Tremblay小小人儿演技出色有力 长大后必定成就大器 小朋友和黑人小美女继 奇迹男孩 后又演同学了 亚裔小姐姐Midori Francis彪悍又美丽 又是一位前途无量的亚裔美女 ,4
真是可笑 孩子总想变成大人 大人总想回到过去 孩子用自以为是大人的孩子气的方式做自以为是大人的事 I love you So much I just don t like you anymore  惊现one day台词 ,3
 YVR Scotia 儿童导向的喜剧往往以年龄差为基础 以儿童之身做成人之事 形成反差制造笑点 本片也不例外 三大屎屁尿元素 性 毒 酒 都齐全了 尤其在性道具上的打磨还蛮有意思的 本片的败笔在于小演员演技实在一般 不过不苛求了 最后还是回归在孩童纯真 成人的我们太猥琐  友谊 安全牌 ,3
小屁孩的黄毒之旅 穿高速公路一段真是少儿不宜啊 笑点其实挺单调 都是意在强调小屁孩的年龄身份装大人会何等出洋相 所以情节安排都挺刻意的 ,3
 抓人游戏 前传 儿童版 护航父母  其实这片剧本很好写的 因为这三个小屁孩总会把简单变复杂 所以只要让他们一直把事情搞砸就可以了 反正加了那么多笑点和泪点在里面 观众还会太在意故事吗 除了高速公路那一段有点太带坏小孩以外 其他情节对大人还是挺友好的 小朋友看的话绝对得家长陪同 几个爆笑的点 阳具锁警察 黑小胖男孩的n句台词 买药时的一通乱战 ,4
太有趣了 雅各布以后会长残 而且很矮 好莱坞超知名童星的诅咒 拭目以待 ,4
55 100 无聊的喜剧故事换成小孩儿主演也还是无聊 ,2
万万没想到有一天我会觉得儿童R级电影太无聊,2
这剧小演员的家长们一个个可真是够心大的 还有啊 川布雷演技怎么变生硬了 之前一直觉得是直逼戏妖海利乔奥斯蒙特的天才儿童啊  ,3
预算 2000万 首周末票房 2140万 北美票房 8314万 全球票房 1亿1103万 上映日期 19 08 16 19 11 01 上映周数 11周 分级 R 最高院线数 3458 北美最高排名 1 发行方 Universal,2
不不不 光让一帮小孩子爆爆粗口算不上是什么合格的青春喜剧啊  ,2
找来三个孩子 演了一部R级电影 最后这三个孩子还因为分级制度 不能看 那位黑孩子保持了一贯的政治正确  20200610,3
Will Forte挺好的,2
流水线上的儿童性喜剧 虽然人设有些成人化了 但还算能接受 PS 雅各布真是小戏骨啊 什么题材都能驾驭 ,3
儿时好友不过是因为住的近或者父母是朋友罢了 ,3
有点小失望 虽然还是烂仔帮那套恶趣味 但是剧情有些平淡无聊 无非是个俗套的成长故事加上了些 情趣用品罢了    不过黑人小胖表演很出彩  ,3
很搞笑 但故事套路化太严重了 ,2
  整片低俗笑话也能帮你圆成美式励志 略无聊 ,2
对剧情来说 是要求小盆友装成熟 对Tremblay来说 则是油腻装纯真 ,2
小屁孩儿子们装哔的故事 不喜欢 ,2
立意非常棒 可以说简直棒极了,3
其实就是烂仔帮故事的少儿版 利用儿童世界的懵懂和成人世界的R级制造出笑料 段子其实写得还不错 孩子们演得也卖力 就是借他们的口说出大人的台词时表演痕迹过重 ,3
就是看一点反差幽默 其实一点都不好笑 ,3
2019 11 25 还挺轻松的 有一些笑点 但总体而言并不算出色 ,3
我服了 雅各布戏路真广,3
一部由儿童出演的少儿不宜喜剧  为这个突破点赞加一星 电影质量两星 这是一份国内电影没有的勇气与度量 但是剧情只是一件小打小闹的事情 可能与主角同年龄曾的观众会有共鸣 感觉他们经历了一段刺激的冒险 但这批观众都看不了这部电影 对于成年人而言 他们发生的事不足为道 ,3
未成年版 美国派  小孩演这种成人喜剧的父母是怎么考虑 看的很尴尬 如果把无人机改成et那和另一部很像 男主们要参加俱会 由于不会吻所以网上搜索但没找到 用人工呼吸模型 又用无人机看邻居但被发现扣留 一人偷了女主们的包 里面还有药 但怎么也打不开 让把无人机还回时操纵撞到了车上坏了 几人想要筹钱决定把卡片卖掉 后来没舍得卖把娃娃卖了 去超市买东西藏裤子啤酒 药在柜子上面和jc说实话后逃跑 用玩具档门 骑自行车过高速 酒掉出来去拿时后面车相撞 娃娃被撞出来 去商场发现已经被卖空 去地下场交涉时要男友那里买药 后来用枪来打斗拿药换回无人机 去参加派对时滚动酒瓶 后来男某离开让给他 让他实现愿望 但最终还是分手,2
大概在三只决定坦然的分道扬镳的时候 不知道为什么哭了 没有什么感情会天长地久 我们能做的只是学会放手 ,4
算是一部cheap版的 Stand by me  大部分笑点都在预告片里了 笑是笑了 但作为一个当爹的人 看到小破孩满嘴f words 真的很想甩几个巴掌过去,2
老大不小 别装嫩,2
R rated kid movie真的是很Seth Rogan,4
感觉有点普通 期望值稍高了点而且简介也错了明明是三个男孩,3
让小雅各布看黄片爆粗口就已经让人很不舒服 角色设定是不是小了点 应该找大几岁的小演员来演    ,3
只坚持了半个钟  ,1
儿童与成人话题之间的反差是最容易营造出喜剧效果 可一旦露出编排的痕迹 也是最容易 破功的  本片做得还不错 折射出了10后在数码时代 多种族和性政治背景下成长的特殊轨迹 这年头 就算是白皮小帅哥 现女友也有被前女友抢走的风险 正义满满的黑人小男孩倒是很像传统男主  不能扔树林 狐狸吃了春药去干小松鼠怎么办  笑死 ,3
还是感觉编剧没放开写 那段结尾蒙太奇倒是蛮意外的设计 可惜没有很好和其他段落组接起来 有点浪费了,3
精华确实都在预告片里了 ,3
儿童版宿醉 还算有趣又有梗 虽然有些烂俗 但是小演员真的都很好笑啊 三星半吧 ,4
感觉这是那种以前我看会觉得很逗 现在觉得挺没劲的片    看到制片人有seth rogan  我释然了 他的片子我几乎没一个喜欢 前二十分钟还是挺逗的 后面就    我根本不care的状态 看了50分钟决定弃了 ,3
真的是太好笑了2333Max送给他crush的那个 项链 我他妈笑炸了  黑人小朋友也是很有意思 没有医保去不了医院 233333 so no grilled cheese  2333,5
关于成长 但比较尬,3
小屁孩儿子们装哔的故事 不喜欢 ,2
未成年版 美国派  小孩演这种成人喜剧的父母是怎么考虑 看的很尴尬 如果把无人机改成et那和另一部很像 男主们要参加俱会 由于不会吻所以网上搜索但没找到 用人工呼吸模型 又用无人机看邻居但被发现扣留 一人偷了女主们的包 里面还有药 但怎么也打不开 让把无人机还回时操纵撞到了车上坏了 几人想要筹钱决定把卡片卖掉 后来没舍得卖把娃娃卖了 去超市买东西藏裤子啤酒 药在柜子上面和jc说实话后逃跑 用玩具档门 骑自行车过高速 酒掉出来去拿时后面车相撞 娃娃被撞出来 去商场发现已经被卖空 去地下场交涉时要男友那里买药 后来用枪来打斗拿药换回无人机 去参加派对时滚动酒瓶 后来男某离开让给他 让他实现愿望 但最终还是分手,2
算是一部cheap版的 Stand by me  大部分笑点都在预告片里了 笑是笑了 但作为一个当爹的人 看到小破孩满嘴f words 真的很想甩几个巴掌过去,2
懵懂的少年 ,3
A mosquito my libido  yeah ,4
蛮有趣,3
3 2星 1 有一丢丢天真的可爱 2 雅各布特伦布莱依然可爱没有崩坏 3 笑点集中在小朋友们对情趣用品的不同功能使用 4 主题深度上还算有一些延伸 比如儿时发小的情谊会随着时间发生不受我们控制的变化 so sad 5 整体还是蛮无聊的 ,3
烂仔帮的电影总会有美国年轻人都很蠢的感觉 这部更是营造了美国人从小就这么蠢的感觉 不过确实很好笑,4
老大不小 别装嫩,2
成长 快乐的成长,5
在儿童黄暴剧里很多成人屎尿屁不好笑的桥段立刻爆笑了起来哈哈哈哈哈哈哈 ,3
孩子们 可是太可爱了 ,3
平庸,3
居然可以找小朋友来演这种的吗哈哈哈哈哈哈哈,3
我要是Lucus 瓶子转到我的时候我会亲那个女孩 然后对Max竖起中指 That is what you ve got after sacrificing friendship for a girl ,3
基友喜剧 寄居蟹长大之后 需要一个更大的壳 ,4
正义伙伴卢卡斯 一心追女麦克斯 爱逞强歌手索尔 儿童屎尿屁 三俗段子 药品交易 横穿高速 闪灵妹妹 散伙围观甘道夫 最搞笑是那句  怪奇物语们 去死吧哈哈 ,3
是诶 长大就是别离 Max最后一共换了多少任女朋友 留了多少眼泪哈哈哈哈哈哈哈 ,4
三星半 好的喜剧 最后的情感表达没有让人出戏 小时的玩伴 最终慢慢消失 怅然失落的情感 即使找到了新的朋友 人生中那段时光的伙伴也不在了 再见 旧时光 ,4
生硬的笑料堆砌起的什么鬼啊,1
年少无知的时候真的很多欢乐 ,4
好笑的都在妈妈的玩具上,3
恶趣味少儿喜剧 ,2
13年前 太坏了 的降级版 Jonah Hill已经从死胖子变型男 Michael Cera不见踪影 他们都老了吗 他们在哪里呀,2
真他妈的好看啊 天真单纯的stupid kids干嘛要渴望着这样残酷复杂糟糕透顶的成人世界 成长可真不酷啊 ,5
烂仔帮属实欢乐 我爱大姐姐,3
友谊并不能长存 屎尿屁才是真实的人生,3
Good Boys在儿童视角的层面尽力去接近成人级别的桥段 内容和精髓 但大部分笑料其实依然来自童心的单纯和无知 而反映的主旨其实也是与儿童或青少年时期的成长 责任和变化有关 故电影本身其实还是儿童作品 精髓依旧是孩童时期的友谊 责任感和对爱情的懵懂 只不过外壳则被大量成人笑料和包袱包裹着 受众其实还是儿童 但最有趣的是儿童还不准看这部电影 ,4
美式屎尿屁有时总觉得不如日式动漫的无厘头与色气来得那么单纯真诚 尤其兜兜转转最终上升回人生主题的时候 更像是一篇满嘴跑火车的作文在临交卷时匆匆扣回的点题总结 ,3
小屁孩装成熟蛮可爱的 好莱坞戏里的小孩有时很幼稚 但从来不会被当成白痴 ,3
蛮可爱搞笑 小男孩好像儿童版的杰西 ps 这种题材在国内环境几乎是不可能做到 不是因为审查 是语境 怎么做都会尴尬,3
歌好听 网易云有 剧情真的很一般 结局强行温情 很迷 最好看的一幕是那个女生追男孩们跑的非常快 像特工 ,2
成长的苦涩和欢喜在什么时代什么地方都是一样的啊,4
反差萌非常对老阿姨的胃口了  笑到破音 ,4
不太适合给儿童看的儿童片 ,4
纯属闹着玩,2
挺搞笑的,4
瞎鸡儿乱搞的粗口喜剧 各种性玩具闪亮登场 朋友不能常伴这个道理转的有点突然 ,3
长大啊,3
玩的有点过了 成人和儿童之间的距离还是需要尊重的 有点消费未成年人之嫌  ,3
幼稚俗套但好看,4
小孩扮大人 性喜剧套犯罪类型 有些地方doesn t make sense 不过还是好好笑 傻白甜黑小子好可爱哈哈哈哈,4
很多情节极不合理 但真是笑掉头 太污了 Seth Rogen真是污妖王 ,4
后半段崩坏,3
我对熊孩子真的没有什么爱怜之心 这片子绝大部分的儿童版屎尿屁真的有点哗众取宠 看着特别闹心 一点不好笑 主题我倒是觉得有点意思 成长类电影看多了 儿童版小成长还不多见 还不是鸡汤版或者励志版 而是每个人都会经历只是未必意识到的过程 算是 天下无不散之筵席 的儿童神经质版演绎 ,3
给小孩看怕不合适 给大人看又太幼稚 所以到底是给谁看的   ,2
小黑娃最有意思 演员外型 嗓音取胜 前半段靠低龄碰撞低俗效果劲爆 但后半段试图弄出点情绪戏反而把孩子们尬戏缺点暴露了 编剧情绪戏写得特水也是原因之一  75,4
男孩真的好幼稚哈哈,3
Jacob真是炙手可热的大红童星啊 近年佳作一部接一部的 美国总不缺这种少儿喜剧 又富有教育性的好片 正如两位大姐姐所言 小时候的好朋友之所以成为好朋友 最主要是因为你们住得近和父母刚好认识罢了 无比的现实且扎心呢 人长大总会经历别离 不可能永远在一起 喜好总会有一天出现分歧 但那不妨我们还是好朋友 只是变得没那么亲密罢了 人总需要慢慢学会接受这一切 才称得上长大吧 ,4
前半部分节奏轻松很不错 但后半部分强行融入 人生道理 实在很尬 真没必要,3
本来只是当我想看的电影开演前打发时间凑数看的 没想到这个才是本番 太好看了   从头笑到尾 有空写篇长文说下 ,4
给四星也不是不行 不少地方挺好笑的 但还是比较套路 换个新衣裳 ,3
真实存在且并不完全对立,3
emmm,3
又蠢萌又好笑   笑到岔气   黑人警察叔叔的那个慢镜头白眼真的想到就要笑die,5
一群小屁孩恶搞 为人父母的最好还是不要看了 ps 小男主雅各布 特伦布莱的可塑性还是很强的 ,3
7分 挺逗的,4
还可以  蛮好笑的,3
哈哈哈 真是仨好小子,3
爆笑三次    期待小影帝的茁壮成长 希望他忧郁的眼睛可以吸引一大波迷妹 ,3
童言无忌 后会有期 ,3
剧情低幼沙雕但台词劲爆 特别黑人小孩的一些吐槽很搞笑 片子主要受众应该是给成年人怀旧的 不过电影让未成年人说那么多粗口在美国没问题 ,3
我本来挺反感这种儿童屎屁尿的 看完觉得还挺可爱 台词R级但是内核童真 有笑到 没必要强行做朋友 但是有朋友真的还不错,3
还是佩服这样的青春演绎,2
妈妈补了一句winter is coming哈哈哈 ,3
小朋友还是放养好 从小走自己的路哈 ,3
哈哈哈哈哈哈哈哈哈哈哈非常纯粹的12岁小孩儿性喜剧,4
電影院,5
还行吧 有的地方挺搞笑的 但是没那么r级 毕竟是小孩子主演 很多地方被弱化了,3
大概料到是这么无聊了,3
 怪奇物语 小演员们的大热后续其实证明市场渴望有这种可爱却不幼稚 成熟也不过火的 Children Power 电影 所以片子的出现十分天时地利人和 也可以看作是某种喜剧化的回响与模仿 其实在刚刚开播的时候就希望他们可以合体玩个小短片或者衍生剧什么的 反而对正剧没那么热爱了  讨巧的剧本和角色设计不仅多少挽救了近年来被角色和电影宣传弄得愈发 油腻化 的Jacob Tremblay 也打捞了 最后一个男人 的小胖 Jasper  兄弟冒险与对成年世界的初步认识碰撞出很多奇怪又诡异的笑点 是那种简单的傻呵呵气 建议得赶紧来个续集呀 ,4
 B  剧本写的是真的好 虽然设计感很重 但作为一个成长故事来说角色的成长处理的很不错 全片塞满了密集的笑点从头笑到尾 最后挺感动的 ,5
小屁孩版 大丈夫  Nice to see  cool Asians  in the movie 找小孩子主演这样的R级片让演不让看简直又当又立 ˊ_ ˋ,4
哎哟 这才是真的12岁嘛 不过是给成年人看的12岁  ,4
 六年级孩子的中二   哈哈哈哈哈哈哈哈 仨十二三岁的孩子演了一部自己不能看的电影 Jacob竟然在最后二十分钟里没了银幕初吻谈了三段恋爱 时间线还只过了一个月   知道Jacob要演这部电影就真的还蛮期待的 要说脏话 还要各种擦边球说那些各种性暗示的话 然后真的看小奶音说那些F开头的单词就真的是觉得很好笑  笑点挺突出的 但是整个电影还是挺无聊的 Jacob在room和wonder里的表演太亮眼了太灵了 这一部里就感觉被浪费了天赋 ,2
还挺好玩的 哇哈哈哈,3
肛珠送给心爱的女生那真是笑尿了 不过看完电影更坚定了这辈子绝对不要孩子的想法,3
偷食禁果 爸爸说你终于长大 离婚分家 妈妈说日子与从前无异 学会在所有人面前装酷 心底还是那个怯懦的小孩 努力模仿成人口吻 还脱不了年龄的印记 追自己爱的女孩找不到合适的方法 继续唱歌的道路仍然未来可期 与朋友为亲 与他人为敌 究竟还是涉世未深的孩子 在蹒跚中缓慢成长,3
c位小子长得很像蔡少芬,3
7分 看这片子心情挺复杂 第一眼看上去是儿童剧 没想到竟然是R级片  当F字眼从一群小屁孩嘴里冒出来的时候 这种反差还是很搞笑的 突然发现 美国派 已经过去20年了 所以说这种欲求不满已经从大学生的年级降到中小学生了么 这到底是道德的沦丧还是人性的缺失呢 ,3
20191207le R级版的新时代的伴我同行 性玩具承担了多个笑点 drug也成了点缀品 难得的轻松 3 5,4
三个迷茫可爱的小爷们儿为朋友两肋插刀的故事 剧作还是蛮厉害的 节奏很好 果然男人的成长大同小异 ,4
儿童限制级 当然也就是粗口和一些道具 低俗笑料 也不值得多拔高 ,3
各种尴尬搞笑的段子 促成一部少年成长的小品喜剧 荤段子粗口满天飞 但又没有过分到让人受不了 总之是个适合放松的电影 ,4
作为一个笑点高的人来说 没觉得太搞笑,2
俗气但依旧可爱 有趣更是浪漫 或许成长面对的分离多是痛苦的 但在这里是充满了童趣 ,4
太好笑了   真的巨污 巨爆笑 ,4
有点意思 可以一看,3
比较搞笑的是 他们拍了以后自己看不了吧 ,4
about growing up,3
你们的爸爸妈妈都好会玩儿啊,3
我再也不能直视CPR假人了,4
蛤蛤蛤蛤蛤蛤 我他么发现里面有很多行为是我现在在做的    ,5
Very bad boyz    赞 ,4
又是一部精华都在预告片里的喜剧 冲着黄赌毒剧情去看 结果是儿童友谊成长片,3
总以为会镜头一转 20年后 然后烂仔帮出现,4
kissing party有点意思 一群纯洁的小鬼头拿着各种成人用品居然也没有那么违和 ,3
really好笑,5
 C  就是有点不必要的废话和拖沓额 更喜欢学校那几段 看着孩子们疯狂耍酷逞能 让人回想起年幼时的自己,3
不知道主演知道自己在演什么吗,3
7分 三个主演都不能看这部他们演的电影 小孩子演R级喜剧 尺度很大 他们觉得自己长大了 不仅模仿着大人的语气说话 而且还满嘴脏话 可是在大人看来 这不就是几个以为自己长大了的小屁孩么 这样反差的笑点在电影里很多 也确实好笑 当他们认识到好朋友不可能是一辈子的 迟早要分开的时候 他们才真的成长了 ,3
freaking hilarious  kids always pretend to be adults  and I just  wanna be a kid again     I did ridiculously try actually before this global mess happened   ,4
哈哈哈哈笑死我了 以前 room 里的Jacob多可爱啊 多软萌啊 现在长的像张佑赫是怎么回事  看到亚裔娃是最屌的那个我很欣慰,3
有 super bad 的味道,3
不算特别好笑 反正就是混小孩的无知青春,2
The best way to get mature   for a boy in adolescence    is to  kiss  the opposite sex   To achieve his target   he ll do anything  to defeat others    He will do  something brave   like  four sips of beer   or crossing  a highway with heavy traffic  Of course he ll definitely be curious about sex   Additionally   he ll speak  some  fucking words ,4
本片成长重点 好朋友也不用做什么都在一起 平时觉得自己还挺年轻的 看这片突然发现自己离童年已经太远了 对片中那些儿童迷惑 我是怎么明白过来的已经完全记不起 那两位中学少女却还能让我联想起曾经的中二岁月 那时候才不是什么温暖岁月的小姐姐 只是一个没心没肺的死女娃子 ,3
此时的离别是为了以后更好的相聚 好朋友不怕相隔千里 搞笑又通达的成长片 话说Jacob是不是又和奇迹男孩里的小女孩再搭戏了 ,4
