comments,star
不知为何 没有第一部那么泪点密集 看完回来思考 依旧想不出原因 以及 直到后半段才认出的刘宪华 真的惊艳到我了 ,4
不知道如何评论 想买约克夏吧大概,3
太平淡了 不适合我,3
第一部没看过反正这一部是没打动到我 其实我看这种题材都特别泪点低 但这一部真的感觉除了爷爷奶奶其他角色都不招人待见 所谓的保护也没体现出来,3
2 5  还是熟悉的配方,2
干嘛还要拍续集,2
答应我 贝利 你下辈子不要在投胎成狗好么 就算是狗也不要去他家好么 ,3
5 10,2
也太好哭了吧 我就知道是你 Boss Dog 即使喜欢大狗 也还是耐不住Max的可爱啊 CJ辗转街头流浪时的插曲好听 照这样子续集可以一直出 ,4
狗子真的有很多小心思 ,4
狗狗拟人化的不断投胎重生 虽然有些胡泡成分 但依然比较感人 jc母亲应该受到惩罚 婆媳关系外国也不和睦 做一条好狗 首先你见到陌生人不能乱叫 ,4
虽然人物剧情都太简单粗暴 过分自我感动还无法理解这个转世设定 但是还是看得我好想我家狗T T,3
感人童话 真香,3
人类需要陪伴 生命需要延续 我爱狗狗的故事 大华 is sooooooooo cute ,4
加一星给狗 要不是看到刘宪华还以为是二十年前的片子呢 编剧导演应该是美国右翼吧 ,2
还不错 我特别不喜欢动物的心理用配音念出来的那种 但是这个也不太讨厌 不过有些地方还是不太喜欢,4
没想到看到了皮囊的Emily 我说怎么这么眼熟呢 这一部感觉比第一部差了不少 第一部我哭得稀里哗啦 这一步一直到伊森去世的时候我才稍微有点感动的感觉 ,3
一條狗的使命2   深圳保利万和国际影城 西乡4D店 ,4
相比第1部分为逊色 但总体不错吧 ,3
感受不到泪点 狗狗的使命就是效忠一个主人吗,2
是第一部的延续 经过第一部的辗转和迷茫 狗狗贝利在这一部特别明白自己的心之所向 坚定到有点不近人情 害我有点同情它其中一世的主人  乔 疗愈不如上一部 却也是完整的 难得见到亚裔担当男主角 饰演男主小时候的小亚裔演员中文说得挺好的 挺感动 ,4
一个好哭的电影必备要素 一个戳点 狗狗  家人 狗狗见证了家人的爱  爱情 赐给主角一个爱她又一切优秀的男人  梦想 音乐梦  还有打不死的主角光环 狗狗生生世世都要保护她  观众看了会爽 因为会想象自己是主角 是人生赢家 豆瓣有人说 这些狗狗并不忠诚 对于养他的原主人是白眼狼 这种观点的可怕之处在于 把人类看成高高在上的救世主 我给你食物 你就必须对我忠诚的强盗逻辑 狗狗的忠诚在于 他认定了谁 谁才是他一生守护的人 这种逻辑扩大化就是在爱情中 很多人的逻辑就是 我爱你 我对你好 所以你也必须爱我 也必须对我好 ,5
其实第二部要比第一部强 ,3
Josh Gad配音很萌 人类的剧情就只是套路无趣 充斥工具人,2
和第一部套路一模一樣 這種續集 你不能說它拍的不認真 但完全感受不到誠意 ,3
刘宪华还是帅的 完全承接了第一部的叙事方式 这样的套路重复使用就有些取巧偷懒的意思了,3
一生一世已经不行了 要生生世世才可以 啊 感动点不如第一部吧 ,3
明显粗制滥造的圈钱二 在豆瓣上也能打这么高的分 ,1
特地调休去看了 第一部让人哭的稀里哗啦的 这一部给人感觉泪点高了不少 不过在看到耄耋之年的伊森再一次和狗老大做起经典的游戏 眼泪还是夺眶而出 这一次竟然神奇的引入了华裔男主角 突如其来的中文令我猝不及防 估计是拍不了下一部了 毕竟人总归要尘归尘土归土了 不过这对CP真的是给我感觉郎才女貌 看的赏心悦目 强烈推荐看了第一部再看这部续作 ,5
电影还蛮感人的啦 就是有点扯 估计对于爱狗和对狗无感的人来说都是 ,4
结尾差点老泪横飞  ,3
资金主要来自亚洲3个国家地区 幕后班底其实还是美国,4
鸡肋,2
看完电影的当晚 在朋友家被一只小狗热情舔了好久 狗狗果然好温暖呀,4
死亡本身或许没什么可怕  只是害怕它与爱的人有关 ,4
没有第一部好 但依然合格 最后部分有点太着重与人而不是狗 ,4
这片子属于狗狗品种展示的 第一部可以说清新感人 第二部一模一样的循环就有点腻味了哦 实在编不出什么还插播几个莫民奇妙的渣男渣女 编剧太偷懒 惹人眼泪的事情过一又过二了哦 千万不要三了 再来一遍狗命循环 这好好一个贝利就要被毁了 ,3
喜欢C J,3
狗的轮回就是那么快 主人的味道 喜好 狗狗每一世的技能也是不断叠加 这是超人狗崽子 总之呢 给人类感情牵线了确实是很好的点 ,3
怎么会有这么土的电影 里面的坏人角色全都是cliche 真的有被侮辱智商的感觉 狗狗再可爱都让人看不下去 Ps Henry演的还可以,2
同样的配方 过于执着主线显得更无趣了 ,2
补mark,2
狗狗电影真的太好哭啦  ,3
  ,2
失去的爱都会以各种形式再回到你身边 ,5
看着看着 发现男主竟然是初中喜欢的小提琴拉得好长得超像初恋的henry刘宪华 因为气质变了好多特地来豆瓣确认 有一种见到故人的惊喜 不过演技真的好尬 剧本也不及格 ,2
作为狗片显然是不及上一部的 有点像舌尖上的中国二三季那样 叙事主体发生了偏离 不再是标题上写的那个 转而变成了单纯的人的故事 但就人的故事这一点来说 本片更像是一部音乐剧情片 不是在多个主人的故事间走马灯变换 集中于一个人的成长旅程 追梦旅程 爱情旅程 因此就算把狗狗拿掉 多塞点音乐进去 也丝毫不破坏本片的情节与叙事 作为续集 同前作的联系非常紧密自然 情感也是一脉相承 只是狗狗的转世有点流于套路而少了温情,4
可能开头为爷爷和老Bailey流干了眼泪 后面全程冷漠 为了剧情发展强行塞入各种狗血元素 看得很腻 星给狗子们,3
情节没什么需要动脑子的 下饭看不错 大华很fit in嘛 ,2
看得数次潸然 不过整体剧情和表演 狗狗们的表演除外 满分   略老套   亲爱的P宝贝 谢谢你的陪伴 跟你在一起度过的时光弥足珍贵 谢谢你帮我打开了一个崭新的世界 让我慢慢懂得如何跟小动物相处 也学习到很多 因为你 让我更加喜爱所有的小动物 在遇到的每一只狗狗和猫咪的身上都可以看到你   我爱你    我知道你也爱我 kiss you,3
套路 平庸,3
还是很感人吖,4
贝利辛苦了 做狗也真是蛮不容易的,4
一条狗的使命2 狗狗转世履行自己使命 陪伴 着小主人 克服各种的困难 最终完成了使命 电影很温馨 故事线也非常的连贯 颇多的转折也能吸引观众  伤感的时候真的需要一部治愈的电影来缓解,4
按这种设定 催泪戏可以没完没了地演下去吧 狗儿魂魄不绝 则人类子子孙孙无穷尽也 ,2
养宠物的真的受不鸟,3
完全是为了陪宝宝才去看的  但困顿的我还是笑着看完了 狗是可爱 但硬搞年轻人CP就不可爱了,3
老瓶装新醋 个别桥段略显尴尬 大华演技略显浮夸 总的还是不错的 ,4
剧情是真的老套 但真的太戳我泪点了 老年组和妈妈表演真的太有感染力了 ,4
剧情没什么逻辑 也并没有很想哭 Henry没认出来 但还不错 其实在国内的电影院里 也没有很多人是真的来看电影的 ,3
2星半差不多,3
很反对在第二部里还能再死4次的狗狗 你们这样是残害狗命好吗 另外看完以后我只想说这些狗的演技都比现在的小鲜肉和各种小花演技要好,2
故事及故事衔接等处理得粗糙远不及第一部 ,2
与1一脉相承 好看,5
狗狗电影一律五星 不解释,5
汪星人的三生三世千哩美東北之旅 萌 但這種 主人中心主義 問過狗狗的意見嗎  北碚萬達,3
第二部只能说是第一部的复刻 没了新鲜感,3
看到片尾有小比熊瞬间泪目 回家要多抱抱我家哈哈 ,4
女主什么傻白甜 还能一直遇上天赐男主和天赐狗狗啊  还是狗狗跟伊森的互动好哭,3
走的还是第一部的老套路 看似讲的是狗的事情 其实说的还是家庭,3
敷衍,2
吾生有涯 吾犬生也有涯 生死为伴 岂不快哉,3
狗狗都好可爱好可爱 但是剧情写得真的太刻意了   ,2
在我看来这狗太惨了 不过也许狗自己觉得挺快乐的_   ζ ε  _ 也可能是拍的人觉得狗挺快乐的 这男主演戏的感觉让我以为他是韩国人 ﾟｰﾟ  而女主最后的表现 是在证明独立这几年的努力不如她爸几封信    A      而且神他妈狗的使命是爱人 卧槽 人类是有多自命不凡啊  令人做藕 jpg ,2
没有第一部那么催泪 但依然感觉很美好 为了守护人类带给他们幸福狗狗不断重生 最后又回到最初主人那里真的很治愈 可以闻到癌症的味道真的好神奇 怎么说呢 爱的人终究会在一起 无论远隔万水千山 男主还挺帅的啊,4
和第一个故事紧密相连 蛮感人 ,4
故事告诉我们 养一条好狗远远不如找一个好男闺蜜重要,4
带狗狗的电影都喜欢 居然有Henry刘哈哈 各种看电影看电影看电影啊,3
虽然导演换了 没有第一部好 但影片质量基本没有下滑太多 节奏控制得不错 在内核上延续了第一部的概念 所有的转世轮回 都是因为对主人的守护与忠诚 不过加入爱情元素作为核心倒算是一个不同之处 三星,3
一眨眼Henry的癌症就好了 来也匆匆去也匆匆啊 ,2
Henry got a good relationship it s good,3
小CJ很萌 只一会就换人了 上了高中的就不好看了 男友长的不帅 但是剧情加分不少 书呆子样但是值得信任 他们就不惊奇小狗怎么闻出男友的癌症么 吉他弹唱不错 他男友还挺有钱 开大黄蜂 结尾这一段泪点依旧 两部都挺好看 2虽然套路但是温情依旧 故事围绕家庭和陪伴 展现了狗狗对主人不离不弃始终如一的浓厚爱意 非常好 8分,4
温情却不悲情 喜欢这种治愈系的动物电影 很有爱 ,4
看得很煎熬 完全找不到哭点 反正都不是我家傻狗就对了,3
狗狗太惨了 不断轮回为这家人服务 ,3
很可爱 喜欢狗狗的肯定喜欢 ,3
整天想催泪   ,4
对我来说 动物电影都能或多或少地感动我 使命2和1虽然不是一个导演 但故事悠远婉转 细腻平实 远没有评分这么不堪 有时候我们已经不太需要太大的情绪 静静地迎接人生各个阶段的相聚与别离 坦然面对拥有和逝去 已是最大的心灵悸动了 ,5
套路狗片 但还是蛮好哭的 ,3
养狗的会看哭吧 ,3
平日里大华在中国综艺节目里用中文艰难营业的样子看着都累 这回演起ABC终于如鱼得水 魅力如角色的癌细胞一般收放自如 人做自己的感觉真好 ,3
虽然故事平淡 还有以人类为中心的嫌疑 但其中的陪伴 守护 重聚和原谅还是打动了我 也温暖了一颗挺久没有去过电影院的心,4
除去生死 都是小事,5
虽然故事逻辑不值得仔细探讨 但大概很久没看这么简单但却很温暖的电影 看完很想养狗了 希望有一天能有能力为狗狗或者小猫提供一个温暖的家 ,4
每一次的重生 每一次叫着它 贝利 贝利 贝利   每一次它都会用它的方式来守护你的幸福 你的快乐就是它的使命 一个个简单的故事 点点滴滴都是人生滋味 有人陪伴的你是快乐了 有狗狗守护的你却是幸福的 这就是狗狗们的使命 珍惜每一天 和你爱的人 也和爱你的狗狗 ,4
拼尽狗生也要回到主人身边的感动 在续集里就要被淡化感动 也缺乏第一集故事里猛然出现的泪点 乖巧的牺牲自己保护主人等等 不断刻意出现负心的人类 反倒让人觉得男人不如一条狗 必须差评 笑 ,3
评论区最喜欢评论 还是原来的配方 很好哭 and这一家人真废狗啊 ,4
狗党 五星 撇开可爱的各种狗狗 故事设计得也还不错 刘宪华路人好感度 1 会不会是他演的最受好评电影了 蹭了狗狗的光 ,5
怎么说呢  没有第一部好看  就是卖情怀吧,3
小CJ太可爱了 是蚁人里的那个小姑娘 ,3
好一通流水账   这部电影里get到了刘宪华的颜值 ,2
电影告诉我们 不要玩民谣 会穷死 ,3
这种萌宠电影 免不了走鸡汤路线 随便看看还行  ,3
一只狗历经来回回到主人身边的故事 人与动物的感情也很美好 ,4
狗的戏份很少 像流水账 没什么出人意料的剧情 和第一部差太多了,1
看的时候我的狗趴在我身边 我的猫趴在我腿上 眼泪掉在她脸上 每个人的命运狗血 但我就吃这一套啊 gloria幼时不幸 但遇上好男人 未曾想孕期老公过世 误解hannah Ethan好意 离家出走 曾经应该也是抱着音乐梦 但遇人不淑酗酒度日 好在女儿命好 有贝利和高富帅trent一路保护 出车祸molly抵命 去纽约闯荡途中big dog给了她幸运50刀 joe也是个好人呀 空旷的高速公路坚持开55码 真的是大好人 在纽约住大house给富人遛狗 关键男朋友又是高富帅 刚分手落魄没几天又住进了trent的大house 生生把人家女友逼成醋精 这里真的挺绿茶的了 结局很好 没有给续集留余地 贝利太累了 让他在天堂和他的Ethan快乐相伴吧 但是 女主的歌真不好听啊 写了一辈子歌就写了这 ,5
我总觉得CJ对特伦特是友情大于爱情,4
已经二刷了 还是很感动,4
千万别再拍了 饶了这条狗吧 背负着一生生的记忆和使命 累死了 让它没心没肺快乐地活一生吧 ,3
虽然很狗血 还是忍不住流泪 ,3
哇 这部我当时还去电影院看的呢 不大记得剧情了,4
故事延续第一部 整体构架和套路一样 也算连着第一部把一个家庭的故事说完整了 最后第一部的男主和狗狗都走了 说好的保护女主呢 从头到位只保护了刘宪华 好看的狗狗品种第一部都用了 为了不重复 这一部用的品种就差多了 ,3
 一条狗的使命2  这两部电影放在一起看 它又是一个大轮回 和昨天相比今天的电影不激动 平和的感动 第二部最后女主说 我愿意相信它是真的 这就让我觉得对劲儿了 上一部啥也没说 这一部这个选择权 你说了 我就舒服了 还有 有个主线任务 虽然挺扯淡但是 加上一部的感动加成 我给这电影四星 ,4
一条狗的 死 命 东西方都有轮回转世 转世都得过桥 不同的是米帝没有孟婆,3
为了狗子,3
虽然很老套 甚至有点儿不怎么样的剧情 但那又怎样呢 狗狗的忠诚真心永远都打动我 让我哭了又哭,4
史上赚取我最多眼泪的一个片 看第一部的时候都没有这么哭过 不知道是拍的太好 太想念葵葵 联想起Jinni 还是因为在这个特殊时期里  爱是嘱托 传承 回归 动物们的爱 是没被污染过的最纯碎之爱 ,5
没有第一部好看 比较狗血 第二部的汉娜好看 看着就温柔 小cj都好可爱 长大了残了 ,3
从头哭到尾 约克夏比我印象中的可爱 ,5
上一次给了两颗星 第二部毫无创新 只能给上一部的一半 因为等车打发无聊时光看了部无聊至极的电影 ,1
童年选角很精准 剧情节奏逻辑都很情景剧  隔壁的男生一直在我哇哇花痴叫的时候笑出声 观察了下可能是男饭 _ ,3
嗯 跟前作完美呼应 还是挺好的这个系列很感人很感人 五星妥妥的  ,5
我感动的哭的哗哗的,3
就那回事儿吧 见人就跑这种养一辈子都喂不熟的狗换了我我是挺难过的,2
前一段 和 小孩子长大了之后感觉不是一个导演拍的 最后又回血了点 我只想看狗好吗给我他么的全拍狗   ,3
和老婆一起在家看的 一条狗为了一个主人的承诺轮回好几世 历尽艰险万难后终于完成了和主人的约定 最后在主人安心过世之后 才去世结束了轮回 不得不说整部剧情在搞笑之后 真是太感人了 ,5
我自始至终都无法接受轮回梗这个设定                       靠 快进着看完到结尾还是被感动到了   ,3
套路感比第一部更厉害 然而看到狗狗转世守护主人一家的剧情还是忍不住泪洒黄浦江 误   PS 完全没意识到银幕上的亚裔是刘宪华 还以为是哪个韩国人,4
是因为我最近不爱去电影院看电影 还是没看第一部的原因 我真的有无数秒想要睡觉 但当Harry出来的时候确实觉得还蛮帅的 ,3
我记得这个片子之前上映过一个阶段 不是下了吗 现在为什么又冒出来了 情节有点太扯中间狗和小豹子那个阶段  太玄乎了而且那个豹子的动画效果也不是很好 ,1
谁能告诉我 化疗化到眉毛掉光是怎么做到一点没瘦的 拜托停止对亚洲人的stereotyping吧 以及 狗保姆这个烂梗算是过不去了 ,2
与上一部相比 狗的往生轮回后 采用了同一个主人进行线索串联 煽情依旧 只是前几场戏尬演比较严重 从特效团队的规模来看 狗的镜头应该都是实拍的 要不然这CG水平堪比猩球崛起了 ,4
接着一直轮回吗   20190520   传奇奢华影城7号厅 5排6座,4
我一直不愿养狗 就是因为承受不了这份感情之重,5
狗狗们越来越大气了,3
很暖心 也很舒心 陪伴是最长情的告白 ,4
全片中规中矩 编剧把关键点都串联起来 比如狗狗识别癌症 父亲信件鼓励CJ 国内的电影编剧应该好好学习 一部续集电影应该怎样持续发酵 当然 续集就是续集 和年青一代比 更喜欢贝利和伊森的桥段 看到大华在里面演一个亚裔成功人士 还挺有意思 ,3
狗是人类最好的朋友 ,4
Henry居然是归国里最会演戏的,3
又是被感动的一部 昨晚看完一直在回味,5
转折快的让人无语 而且生的孩子居然就是个亚洲人 ,3
"就冲狗狗的那句话 我每一次离开的时候都是他陪我 这次我陪他 狗狗最直接表达对人类的爱 养狗的都懂 ",4
不能因为是男女主就绿茶吧    太婊了    ,3
诟病是演员表演实在太着痕迹 不过主角是狗 人类的表现就不那么重要了吧 ,3
被治愈了呢 CJ真漂亮 ,3
比第一部差 但总体还不错 小cj很可爱 应该不会有续集了吧 贝利你就好好陪着伊森吧 还有这故事告诉我们舔狗还是会得到幸福的    ,4
看了大华的吻戏之后 第一反应是  比起女主角 还是含蓄啊   跑题了   动物做主角的电影 总能惹起我天然的好感度 故事平平淡淡 但狗狗真的是很可爱  温暖的陪伴 用尽全部力量去爱主人  片子挺治愈的 还不错  ,4
整体设定实在是太傻逼了,2
适合爱猫爱狗的小朋友观看  ,3
狗狗动情 中美恋爱 这样的设计可能会是一个小潮流   ,3
恩 真的挺神奇的 可惜我不养狗,3
跟上集一个套路 各种重生 这次守护的是孙女 最后一只小狗长得好看些 前面的不喜欢 美国人的家庭关系 真是让人无语 孩子们最后长成什么样 看来全是运气啊 这个亚洲小帅哥 看着很顺眼  如果狗可以带着记忆重生 多轮回几世 会不会变得十分聪明啊 ,3
时隔两年 不一样的心情 ,5
平淡温情 没有第一部那么多情感聚集的爆点 但更注重家人关系和成长 表达方向不一样了 我觉得很好 还好没有很刻意的弄一个祖父和贝利携手离开的情节 催人落泪 自然而然也是这部电影的给我的真实感,4
完全没有1的温暖感人 只觉得哪里不对 整个故事就是很婊的感觉 不过 狗狗还是非常的可爱 ,3
续集没有想象中的滥情 演技最棒的永远是狗狗 大华在表情上可能真的力有不逮 小男生更厉害一些 ,3
曾经梦见我们两个很多年后一起养  ,4
2019 05 18 十分鸡肋的第二部,3
情节有些扯 但看的还算认真,4
还是前作的味道 但CJ的成长线分薄了贝利的戏 这是我最不满意的地方 ,3
中文配音看得我想死 ,2
狗的使命就是不断轮回的陪伴 并最终见证家人的团圆和幸福 剧本很棒 剧情也很暖 唯一缺点就是过于神  ,3
养了狗的我也开始看狗片了 ,3
泪点基本为零 去掉狗狗也不影响剧情的狗狗电影 另外 给配音演员加鸡腿 真的很卖力 根据狗狗的动作配音 想必很辛苦 ,3
尼玛又把老子看哭了 ,4
突然感觉应该是人给了狗足够的爱和使命狗为了使命而不断轮回完成 电影其他的狗没有感觉到使命感可能是爱不够 也可能是没有使命 没有使命真的是幸福 第二部为了使命而穿插达到人的情感 略逊第一部 但也算不上狗尾续貂 ,4
看完就更爱我家冠酱了 毕竟比格戏份那么重 哈哈,4
剧情略尬 卖情怀 桥段跟上一部完全一致 明显得不能再明显的中资 狗子还是很可爱的 ,3
太无聊 狗狗的可爱也挡不住的无聊 如坐针毡 ,2
一条狗的流水账,3
尽量去帮助别人 活在当下live here now ,5
Be here now    是我的狗 就哪儿也别想走,3
剧本不过关 越拍越差了,2
这破电影没完没了  狗是人的朋友是西方说法 在中国几千年 狗它就是狗腿子 爱狗人士的妈和狗掉火里了 先救狗还救妈啊,1
本来想勉强给到三星的 但是有些地方真的难以苟同 硬凑的方式拍了一部 而且真的不好哭 还是最喜欢Bailey 男女主演技也全都尴尬到不行 放过狗狗吧  彩蛋 老友记    ,2
也就是以狗的几辈子贯穿一个家庭的温情故事 哪怕再没有新意 也看到泪目 因为我们始终没办法接受死别 ,4
If I protect you maybe you ll protect me  ,4
Long time no see Emily,3
感觉美国一年前就点映看过了哎 才正式上映哦 轮回的视角还是蛮有意思的,4
成精了 ,3
狗生有轮回 人无再少年 不须长相守 陪伴赛神仙 ,4
星星给狗狗演员们和奎德大叔 电影整体很烂 比第一部烂太多 比前段时间的一条狗回家之路也烂一截 ,2
已经脱离了现实 往童话的方向靠了 但又缺乏优秀童话的自洽逻辑和审美趣味 整体说服力不够  突出表现在转世之后的经验积累和说话声音上  另外 只忠于伊森家族 也让狗的其他几世 在精神层面减分不少 ,2
我就在想 乔的大狗怎么不活个几十年 2019 05 22,3
可以,4
不急不慢的节奏 感人的故事 轻扬的背景乐 这是一部相当温情的电影 第一部里 小狗贝利历经几世轮回 每一世都是不同主人 最终才回到主角一家身边 其中其他世的剧情并不是一带而过 显得有点喧宾夺主 这一部则改进上一部的缺点 小狗贝利每一世都能遇到主角 每一世的剧情也都围绕着主角而展开 剧情上慢慢升华 比第一部更能加深主题 小狗是人类的朋友 它们忠诚不二 会一辈子陪伴与保护它们的主人 ,3
第二部   依然哭成狗 比第一部来说少了很多不相关的转生 女主和男主终于在一起了好开心 还是最喜欢伊森 不知道他死的时候boss狗是不是也能陪着他一起结束这场漫长的旅程 ,5
可爱,3
感情渲染足 但是故事太单薄 ,3
一条狗转了四世 在完成它的使命 ,5
贝利 下辈子别去他们家了 你做够了 ,2
大华的表现很惊艳,4
第二部一点也没放水 甚至还更催泪了 ಥ_ಥ  又骗我养狗系列  地味刘宪华好评 非常适合,5
大华棒棒哒,4
养狗宣传片 狗狗太好了呜呜呜嗷嗷嗷,4
很多东西太过于煽情 反而没有第一部那么自然了 不过每次看完这种电影 总会想自己养个,3
遇见这家人的贝利 真的不知道有多倒霉 投胎转世以后还要回来 请让它安心离去 ,2
遇到渣男的概率比遇到渣狗高出太多倍了 所以 为什么不来条狗 ,4
人狗情未了 续,3
四星打给无敌萌的狗狗们 把狗狗的使命写成为了爱人类而生有点让人不舒服,4
作为一部续集 水准并没有下降很多 还可以,4
比第一部多了更多人类的剧情 几个演员演的真棒啊 特别是伊森 酒鬼妈妈和刘宪华,4
风吹花落泪如雨 因为不想分离,3
阿里这家公司真是精于算计 搞萌宠煽情就算了 民族主义的东西都能给搞一把 我十分相信女主她妈妈是卷福带假发演的 ,2
剧情好扯 竟然用多次轮回的方法在同一家人中出现 那个男备胎在患病之后女友就果断离开 真是大难临头各自飞 感谢中央电视台电影频道节目中心引进 ,3
是时候养条狗了,4
狗狗的电影 我是一定一定会看的 一开始 第一部已经记不太清了 但是随着剧情推进 我又开始记起了 而我的情绪 恐怕比一时还要透彻 我只记得一已经很好很好了 可是再加上二 才是完整的一生啊 这次 那个曾经的小男孩 终于也要离开这个世界了 陪伴了他一生的boss dog 终于要与他告别 我不知道此后他们还会以何种形式重逢 可是影片的最后 两个人在旷野里亲昵 奔跑 自我猜想 是有种佛学意味 如果有什么是永恒 那就是一种无限的永恒 他们两个永远永远在一起 生生世世不分离 我始终无法理解为何每每至此 我都会泪如雨下 完全无法自控 那种感受 就像人难以理解贝利为何总是能够穿越人海 再次与你相逢 这就是世界 这就是人生 这就是永恒的情感 ,5
这部人狗情未了 意外地被 刘宪华Henry Lau 圈粉了 表现可谓惊艳 深情 温文尔雅 干干净净的男生 故事是有点强行煽情 然而这狗粮还是心甘情愿地咽了 三世三生的守护 虽然知道是奇幻故事还是会感动 也许是因为我们心里都渴望着这样的温暖治愈 贝利串起了CJ的成长历程 爱情奇遇 还有一家人的团聚 成人的世界里也需要童话 哪怕只是电影院里短短的两小时 ,4
狗狗都是好狗狗,4
看之前把1又简单过了一下 省的人名搞不清楚 2守护的换人了 相对1而言重生比较刻意 找寻过程也容易很多 这部里比较惊艳的是大华 从来没觉得他那么帅过 PS女主的妈妈原来是 狩猎 的女主 难怪有点眼熟 ,3
刘宪华赢了 不过这一部实在不行 和cj哪有什么羁绊 贝利去保护cj完全是为了伊森的一句话而已 ,3
依旧是贝利 依旧是狗老大 剩下来的日子 就让爱我的人知道 我有多爱他们 伊森也离开了 意味着这个温情的故事走向完结 第一部带来的感动犹存 故事转移成了以CJ为主的母女 祖孙关系 还是挺励志的 经历了贝利 莫莉 大狗 麦克斯四次轮回 完成了它陪伴的使命 狗狗 真的是人类一生的好朋友 ,4
费狗一家人哈哈,3
没想到刘宪华居然在片中没有展示音乐才华,4
我真的很喜欢这个两小无猜小男盆友的颜啊 我觉得演员都选得很好 无论是爷爷奶奶妈妈还是小演员 就是从剧情来看 癌症那个扯了点 一开始我还以为小男盆友为了测试真爱编的谎言    然后本片最惨的人其实是那个Joe的小哥 养了一条大狗给他吃肉 他却一心想着CJ 随时要跟CJ跑 论忠诚 大狗你说说你只想忠诚你第一个主人是嘛 ,4
感觉第一部就是因为上映的时间早而占的便宜 这一部完全延续上一部的风格 轮回 守护 重生 还是有感动在 ,4
本来以为Trent是狗狗的某一世 结果意外看到光头华    Д  ゞ ,4
看哭,3
大本演的有点尴尬2333,3
狗狗们真可爱啊 虽然是个很俗套的故事 但还是哭了好几次 女主还是 皮囊 里的样子 居然一点没变 ,4
为大华打call  ,2
投胎成麦克斯那段还不错 别的都没什么意思 如果把两部连起来看 整个故事还挺感人的 像这个拍法这个系列可以无止境的拍下去了 ,3
在这里认识了刘宪华,3
尽管我觉得这部电影很平庸 依旧走的是第一部的老路子 但是当电影最后贝利跳过年老伊森的后背 用嘴借助那个比它还重的橄榄球时我很感动 在茫茫人海 大千世界中他们再次相遇 尽管岁月吹弯了脊梁 但感情依旧如昔日般真挚 当贝利第一次送走伊森 当贝利结束了身为麦克斯的一生 但贝利不用再保护那个曾经的小女孩 它回到了伊森身边 回到了那个男孩的身边 看到结尾我真的哭了好一会 尽管电影是假的 但这份陪伴却无比真挚  Hello Boss dog  come on buddy   我喜欢听到我的男孩伊森叫我的名字  ,3
也就看看狗了 那个华侨男的也还行 其他毫无看点 ,3
两星半,2
老配方 累死狗狗了 为了全家的幸福需要转生多少次啊 ,3
2019 5 17 天津朗香影城with大猫 ,3
5分 这个系列的特点长处就是这种轮回转世的构思及拓展出的短片集锦构架 这个构架如果控制好制作成本 出几季电视剧和出个第三部都是可以的  分数范围5 6分  ,3
对于狗狗来说 主人就是他的全部,2
哭的稀里哗啦     狗狗都是小天使 最最最爱狗狗 ,5
有时候真的想活的像只狗一样 自己追求的目标 不管其他人怎么想怎么看 没有人际关系 只有奋力奔跑 ,3
参加淘票票神秘观影活动提前看的 没有看过第一部 剧情老套乱煽情 表演很一般 可能很吸引养宠物的人看吧 ,2
给少年的CJ,1
是不是因为是狗片 所以剧情那么狗血,3
拟人化太严重了 开头即看到结尾 合家欢电影,3
我不喜欢狗的记忆会延续这件事情 认真起来会很乱的  每条狗都是忠诚与一个主人 如果记忆延续 每次重生都是对新主人的背叛 不符合狗生的逻辑 ,2
影片是延续上一部的套路 依旧温暖 却突然狗血 车祸癌症一个不落 最美的还是金黄金黄的农场景色 ,3
两年前和儿子一起看过 只是他已经完全不记得 这次是全家一起看的 1是四个轮回后的重聚 而2是四个轮回的守护 因为和第一部基本上是一样的套路 所以泪点与感动少了一些 而多了些开心的笑点 刘宪华表演中对情绪的表达很不错  ps 头发和眉毛对一个太重要了 一个帅哥也瞬间变成宋小宝 ,4
我的豆啊 你咋还不回来找我啊  虽然没有第一部好看 虽然过去了两年 我依旧哭惨了,5
槽点太多不知道从哪儿下嘴 无论是片中刻意烘托女主的其他女配角皆贱货的角色塑造 还是对于华人的stereotype 亦或是男女主感情线 真是   带上纸巾是为了擦拭我爆笑而出的泪水 多一星给狗狗们,3
第二部就老套了,2
从狗狗的视角看一个女孩的成长 温情满满的爆米花电影 老觉得男主很眼熟 原来是 声入人心 的刘宪华呀 贝利的配音好好听呀 Josh Gad的声音有磁性又有点萌萌哒   ,4
狗狗赛高 依然是四次轮回的狗狗 不同转世比重的调整让狗狗视角的人世更悲伤了 几次轮回信守承诺陪伴完主人的一生 那声DogBoss更是超级泪目 被刘宪华的笑容迷晕 ,5
太辛苦了 狗狗,3
狗狗们都好可爱 get到刘宪华的颜了 但女主的音乐真的很一般啊,3
個B 發生咩事,3
6 0,3
最喜欢比格犬 还好当初没养约克夏凶的来 导演为了让前女友走开也真是煞费苦心让刘宪华得了一场癌症 两个没稳定工作的人一个还生着重病还能维持在市中心豪华公寓的开销也真是有点出戏 不过看到Henry还是很开心的 虽然还是有点油腻 觉得他在里面正直帅气感觉也算本色出演 总之一般 但为了狗狗还是会追下去如果还续的话 还有也考虑下柯基 雪纳瑞 萨摩耶 斗牛犬 腊肠犬   ,3
相比第一步 就套路化了 没有太多的惊喜 ,3
狗狗 ,3
