comments,star
6 0 10 我卖萌女装 你装逼耍酷 一卖腐 二撒娇 基佬闺蜜大傻冒 穿皮衣 来捆绑 你追我赶真花哨 大鸟萌妹好烦躁 性别转换真奇妙 ,3
传统校园惊悚喜剧片一枚  忌日快乐 导演的新作 还是熟悉的粗口爆浆番茄酱风味 兼职卖腐  这次的玩耍方式是阿兹特克圆月魔刃之夺舍传奇 女男变错身   砍人快乐 这个译名一看就是极好的 ,3
虽然是些cheap thrills 可是惊悚早被搞笑取代 反正后面杀的 全是校内兴风作浪的妖魔鬼怪 关键是 全片胜在gay里gay气 热吻Vince Vaughn 真不是导演的私心愿望么 哈哈 ,3
青春喜剧惊悚片 开场那段杀人戏挺不错 文斯 沃恩演的 女主 也还蛮有趣的 除此之外 其他地方就非常平庸了 整体还是缺乏一定的惊喜 过于套路化 不如 忌日快乐  两星半 ,3
女主 有蛋蛋弱爆了 女主 我他妈屌爆了 你到底要不要蛋蛋 哈哈哈哈哈哈哈哈哈哈,3
其实基本上整部戏最好看的就是文斯 沃恩用他强壮又man的身体演绎各种少女表情和细微动作的表演上 实在太反差萌了 哈哈哈   ,3
噱头有趣 拍得不行,3
全片的精髓全在预告里了 正片除了 出柜 的桥段几乎没什么真正的高能 也挺平庸的 得知导演是Gay的前提下特意关注了一下LGBTQ梗的玩笑还有点儿意思 对恐怖片经典桥段的致敬也算不错 但从观感角度还是难以给出个推荐 不期待续作 但期待有真正反类型的创意新作 ,3
我的2020快乐来了   Que Sera Sera啊   这个组真的很鬼才能把困在同一天 互换身体这种老梗玩出新花样 女主角最喜欢的电视剧是萨布丽娜哈哈哈哈哈 结局好生硬 ,3
既然做了类型片杂糅 其实就没必要执着于青少年恐怖片的故事框架 感觉明明有很多可以做戏的地方 都被导演一笔带过 反而把更多精力花在了杀人奇观展示环节 那几个脸谱化的龙套坏人一看就是留着给女主杀的 杀人奇观设计得也不够新奇有趣 于是就更加觉得浪费了身体交换这个梗 建议耐飞把这个创意买下来 做一个十多集的剧集 连环杀手不用一开始就是通缉犯 平时看起来是个普通人 只有女主知道他的杀手身份 两人关系的戏剧张力本身是可以做很多戏的 ,3
从 时空循环 到 女男变错身  克里斯托弗 兰登真是擅长为传统的Teenager Slasher注入新玩法与喜剧效果 这次利用性别气质与身份的反差制造笑料 少女心的梦幻与不遗余力的血腥杀戮相伴而行 杀人狂形象仿似Michael Myers 事发当天恰逢十三号星期五 还有欺诈性的吓人镜头以及对恐怖片定式的揶揄与 修正  其实多少有些不及预期但一路看下来还算欢乐 尤其对比今年的诸多恐怖片已经相当好看了   ,4
F  KING GENIUS  凭借Happy Death Day系列和Freaky 克里斯托弗 兰登成功在好莱坞站稳了脚跟 更何况后者的精彩程度丝毫不输已经足够惊艳的前作 就意义而言 本片几乎可以被视为一种酷儿恐怖喜剧片的典范  用高度的戏剧性来呈现身体转换和性别跨越的过程 穿插以对柏拉图式爱情的肯定 性 别弱势 种族少数乃至各种污名身份持有者之间的sisterhood 借刀杀人以宣泄弱势者愤怒的同时对观众的道德感时刻保持谨慎 适度的调侃恰到好处 尤其是互换身体后陷入混乱的pronouns  在丝毫没有冒犯性的同时又能有如此密集的笑点 创作者自身的性少数身份和对美国校园文化的体验太重要了 不谈学院 兰登注定是年轻一代好莱坞最promising的导演之一 ,5
笑死我了 口罩都闷不住得咯咯嘎嘎 感觉那个曾经的喜剧咖文斯沃恩又回来了 结尾有点儿戏了 另外 可能是我没上过高中 但请问为什么学校里会有冷冻仓啊 是用来讽刺恐怖片的道具吗 ,4
女主睡衣挺可爱,2
 祭日快乐 系列到 砍人快乐  快乐系的青春校园恐怖片算是合格爆米花系列了,3
亲到了文斯 沃恩 小哥哥赚到了 ,2
新时代女权连环杀手虐杀片 虽然身体互换梗及衍生出的喜剧冲突和段子已老套 但各种死法编排看得出还是有点用心 血腥一般 剪切不错 蛮干脆利落 两星半偏三罢,3
前面就是美国高中生电影桥段嘛 几乎都能猜出来那些橄榄球猛男 深柜 mean girl bff的人设定位 不过还好不影响观感 能把惊悚拍成超杀女高中历险一样的童话故事 顺便带点女性赋权的内里 其实还是挺有意思的 大量桥段致敬了闪灵之流的恐怖片 甚至还能从构图中看到点希区柯克的影子 蛮惊喜的 大爽片嘛 能看得开心还是不错的,3
5 0 10 分 初看 AMZN 版 普普通通的片子 因为看创意不错 我才看的 结果还是很一般很普通的恐怖片 只适合青少年看 我看有人吐槽是人工智能根据大数据写的剧本 哈哈 说真的 我都有这样的感觉 工工整整的流水线产品 毫无惊喜 甚至让我觉得全片的精华就是开头那二十分钟 而且还是老旧得渗了水的 刻意卖弄的美式女权简直是如同没密封的隔夜水   上次看恐怖片 还是 逃出绝命镇  忌日快乐 给了我惊喜   ,3
导演对于此类青春惊悚喜剧已经驾轻就熟了 除了节奏感和血腥度非常不错外 这次反差萌的设计以及大叔小鲜肉的基情戏份确实增加了可看性 算是玩出了新意 堪称轻松解压必备之选 7分 ,4
凯瑟琳的颜值加分很多 对性别互换问题上不是粗暴的女性主义侵略而是更自然地去解构跨性别的融合 包括josh向妈妈谎称直男被怼和车上一吻的同性调侃也火候恰当 甚至暗藏着反派互换身体后 误打误撞帮女主一个个解决了生活中的霸凌者这样的反讽 比较不足的就是导演对惊悚场面的掌控真的从 忌日快乐 开始就很一般 文斯沃恩的表演太落心机 ,4
绝对有爽和好笑的地方 谁没有在心里面千百遍地虐杀过讨人厌的刻薄老师和霸凌的坏学生呢 中间美少年和糟大叔车里面那段又满足了多少人的幻想 ,3
从 忌日快乐 系列 再到这部 砍人快乐  不得不说 导演克里斯托弗 兰登真是玩青春恐怖类型的一把好手 将传统恐怖惊悚片的元素巧妙嫁接到校园青春喜剧中来 乍看之下会给人别有特色的新鲜感 但话说回来 这新鲜感玩一两次还行 玩多了 就有点太套路了不是 当然 值得肯定的是 本片这种灵魂互换的题材确实对演员表演要求比较高 两个主演呢也算完成度不错 但最终的收尾真的是太过鸡肋了      ,3
越来越不习惯在看电影的过程中把脑子交出去 成年人的快乐与爆米花渐行渐远 ,2
比 忌日快乐 好看很多 要是第一幕写得好玩一点可以打到四星 主角三人组的配置走了ZZZQ的路线 却一点也不让人感到讨厌 反而是火花四射 文斯的演出很出色 反而显得小女主角不论是切换前还是切换后都亮点不足 导演从PG 13恐怖青春片升级到R级尺度是一个明智之举 血浆场景让人非常愉悦 ,3
虐杀电影逐渐审美疲劳化 ,2
6 4 本质上还是挺老血浆片思路的 只是放大了喜剧部分并剔除了些刻板印象 讨人厌的male gaze不见了 取而代之的是关于lgbt和女性平权的论述 在剥削的语境下做到了反剥削 各种老梗的致敬和吐槽可爱极了 ,3
还行 但未达到预期 从 13号星期五 到如迈尔斯一样的杀人手法 能看编导是打算调侃 砍杀电影  Slasher Film  但男女换身之后又突出了反差效果 两种要素有点顾此失彼 故事也没有展开 但整体还是比较轻松欢乐 196cm的文斯沃恩太好笑了 但文叔还是有些面善 这么萌的大叔怎么会吓人呢 想起了当年 非礼勿视 里的Kane 那才叫凶悍的大块头 可惜那种应该演的不如文叔好吧 ,3
65 100 陈腐的杀人魔类型片被简单的高概念重新激活 以性别差异 LGBT为主题顺应新世代语境编写而出 辅以一些低俗但不算恶臭的喜剧元素 暴力场面的尺度也着实骇人 还算是有趣的B级小片 不过整体并未跳脱出框架 尚属表面的革新 实质依旧较为套路 ,3
文斯沃恩永远滴神,3
自己负责泡仔 杀人魔作僚机 还顺便帮自己除掉渣男 获得 满级号 12小时体验卡 还能尝试一把站着撒尿的感觉  女主人生赢家 羡慕  在创意上当然无法与 忌日快乐 相比 但是观感仍相当好 要将爆米花商业片拍得够爆并不是一件容易的事 很明显这个导演已经牢固自己的风格 将惊悚与青春喜剧按照一定比例融合 不回避血腥cult 但只作点缀 主要还是以演员魅力 角色反差与意外笑点作支柱吸引大众  可以看出 导演致敬了很多经典 如 十三号星期五  闪灵   还融入了很多zzzq的东西 但我唯一不满的是 女主这神仙颜值会被孤立你tm逗我  从 忌日快乐 到 砍人快乐  从 婊得潇洒 到 萌得残暴  女主演的颜值 气质 个性 肢体语言都绝对是亮点  我很期待此系列之后的发展 未来青少年恐怖喜剧应该会成为主流 ,4
不行 被相似的祭日快乐和辣手保姆秒杀   ,3
比较有趣的地方就是杀人狂外表少女内心的那些戏 其余部分是肉眼可见的predictable,4
金发小甜妞我太可以了 其实就是部烂俗青春成长电影 老梗虽然玩出了点新花样 但也仅是流于设定 没有什么发挥 况且大家都演得挺吃力的 最后的反杀完全是画蛇添足 ,2
5 5 只有LGBT层面构思做的好 ,3
这导演的能力真是肉眼可见的弱鸡 丝毫制造不出一点惊悚感 所有可以变得非常好玩的设计被处理得一点娱乐性都不具备 ,1
连环杀人魔类型片中的傻白甜爽文,4
心理阴影性格内向高中女孩借杀人狂魔躯体振作精神燃起斗志 但这不意味着本片将重复沉默羔羊轨迹 今日社会危机要求女强却拒绝魅坏 坏为人师 也还是坏 必须去死 亮点集中在引子部分的临终吐槽 花式杀戮 进入正剧之后各种俗套 除了凯瑟琳纽顿在变身前颇似绝地战警与天地冲撞时代的蒂娅 里欧妮 ,2
这种喜剧 惊悚元素的类型片 如果前者没有做好 那基本就是一部失败品 ,1
这种爆款 我还是期待一下天国和地狱里头的岸井雪乃吧,2
 你的名字 版 高声尖叫  能把2B剧情拍的引人入胜也是一种本事 一个在于编导剪辑各种技术上的扎实和用心 另外就是踩着红线用类型片的包装合理化各种Fantasy回归商业电影的核心价值 对身份政治信手拈来而不显得做作这个层面倒是很难得 ,4
21_023 这类片就是这样吧 虽然看着是恐怖片 但青春和搞笑两个元素更在前面 血腥部分就像玩笑一样 交换元素这个虽然是老梗 好笑还是挺好笑的 将交换灵魂放在恐怖片里也算是一个创新吧 因为本质还是是青春片  娃娃脸的女主角杀红了眼时还真的 挺帅的,3
无脑爆米花R级惊悚喜剧片 杀人恶魔大叔和高中女生互换身体的想法还是蛮有趣的 保持导演一贯娱乐性十足的惊悚喜剧创作风格 最出彩的笑点基本上都在预告片里了 加入亲情友情爱情故事线也是中规中矩 充斥血浆断肢的血腥程度注定与天朝电影院无缘 也让杀人桥段更加爽快利落 不再遮遮掩掩故弄玄虚 LGBT梗有些新意 反派莫名回血设定是糟糕的多此一举 还好结尾没有落入留尾巴的新套路 看恐怖片看得少 致敬 闪灵 还是看出来了,3
不带大脑地看 有点好玩,3
看得还是挺快乐的 虽然没什么惊喜 三星半 ,3
完整全名应该叫 Freaky Friday the 13th  深喉酒樽马桶头 球棍插脑人挂墙 急冻木工电锯丁 狗血情诗穿胸膛 谐星Vince Vaughn转型血浆糙汉再退回一步玩血浆喜剧 导演Christopher Landon这波新世代青春恐怖风挺了得,4
期待太高 导致有点失望 太套路了 文斯沃恩真的蛮搞笑的,3
基于价值观的讽刺 很工整的剧本 女主的样子特别像以前流行的迪斯尼童星的样子 三星半 ,4
看的还挺开心的 文斯沃恩演的不错 ,4
哈哈哈笑死了文斯沃恩真的好玩,3
砍人很快乐 金发美女是恐怖片的标配 挺搞笑欢乐的 最后的结局设置真不错 ,3
有趣 虽然也有电锯杀人 肢解啥的 但更多的是喜剧元素 尤其是身体互换之后 很有趣 ,4
1 观感超过预期的一部恐怖喜剧片 有像 准备好了没  德州电锯杀人狂 干脆利落的血腥暴力杀人手法 也有延续 忌日快乐 的超现实喜剧风格 思想身体互换这种司空见惯的桥段在这对 老男少女 的演绎下 衍生出好些逗笑我的情节 2  Josh 你最喜欢的电影是什么  Millie 我跟别人都说是 暖暖内含光  但实际上是 完美音调2   Nyla 电视剧呢  Millie  萨布丽娜的惊心冒险  3  Josh 妈 我没准备好之前是不想告诉你的 但是 我是直男  Mrs  Detmer 乔舒亚 Joshua  你怎么都不可能是直男 4  互换 后的Millie去学校的插曲是 Que Sera Sera  Millie杀人联想起 孤儿怨  没想到 互换 后的Blissfield竟然和Booker有吻戏 哈哈       ,4
So gay ,4
没啥新意 辛苦文斯 沃恩了,2
期待挺久的惊悚电影 没有失望 真的又尬又好笑 像这种制作精良 概念新鲜的惊悚喜剧 还是且看且珍惜吧 ,4
导演风格真是够明确的哈哈哈 整个观影过程就是在 没啥意思 和 有点意思 之间摇摆不定 我跟朋友一开始还以为女主家是一对妈妈    ,3
草率,2
爆米花惊悚片 惊悚版 小姐好辣 ,3
没有新意嘛 很失望,3
互换身体老梗 砍得不够多也不够快乐 前作更好玩些 ,2
以为是惊悚穿越片 没想到是披着惊悚外衣的典型美式喜剧片啊 交换身体之后的剧情还挺好玩的 娱乐性挺强的就是挺多逻辑的硬伤 匕首的来龙去脉也没交代清楚 相较于忌日快乐差了不少啊 ,3
译名以为是巧合 看了之后果然镜头处处跟忌日快乐很像 面具梗 就连女主的选角也是同类型 果然是一个导演所做 2101年了匕首玄幻祭坛神马的真的好尬啊 你以为在拍鬼娃回魂plus么 除了看大男人演女生还有俩男人蹩脚的亲昵戏万万没想到能下得去嘴之外 毫无惊喜 连一个老套的反转也没等来,3
挺  复古的 像看90年代老电影,4
说实话 就女主这颜值 就算穿的很土很土 性格再孤僻 那也会被说成别具一格有品位啊 身边肯定一堆舔G 怎么可能被众人排斥呢    ,5
性別轉換橋段頗過癮  男主角 尤其發揮得宜 血腥場面則比想像中弱得多 ,4
不咋看恐怖片 所以要求不高 即便很多套路都可以轻易猜到 但杀人魔和乖乖女的身体互换剧情还是很有意思 佩服被暗恋的小哥 真下得去嘴 不知道这一幕NG了多少次哈哈,4
有点意思,3
gay笑话百玩不厌哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,4
文斯 沃恩才是真正的一番啊 电影设定老套 不过沃恩真是好演技,3
反杀妹子快乐多,3
抖音解说类电影 ,2
看开头还以为是面具杀人狂这种类型片 没想到来了个互换身体的玩法 所以这就成了喜剧片 大叔倒是很尽力去演少女了 奈何女主角从设定上就比较拉胯 看她杀人的时候很没气氛 有气无力的 人也没杀几个 另外还加入了很多卖腐的元素 个人对这种喜剧恐怖片向来比较无感 既没觉得多恐怖 也不觉得多好笑 互换身体这个套路真的不如导演之前 忌日快乐 的死循环,3
非常烂的同时还刻意搞一些人生感悟 挨了很多枪的坏人为何还能再次杀人 什么玩儿呀,2
没头没脑的快乐 女主很惊艳 文斯沃恩很有趣 喜剧大于惊悚,4
血腥度一般 我也看的很快乐 虽然互换身体比较老套 但杀人手法上出新意了 比如把酒瓶cha进喉咙 碎片会均匀的从脖子由里而外的刺出 欺凌人的女生推进速冻箱至零下三百度 打开后轻轻一碰她就碎成了一地渣渣 把木工老师在台锯上切成两半 杀人犯居然对女孩子身份适应度非常良好不想换回原本的身体 大叔和小鲜肉接吻了哈哈哈 ,4
不够婊气 精华都在预告片里了,3
当校园悬疑动作喜剧惊悚奇幻汇聚一身之时 本可以非常有发挥 但是不够紧凑不够猛 不够搞笑也不够精彩 元素到位但戏剧效果不足 女主自从演过 小妇人 之后就没有过有人格魅力的角色  这部也仅仅做到基本合格 大反派男主还更出色一点 同时几个配角比较出彩,4
一般般的爽片 不能带脑看,3
这是喜剧片 就是用这个点子来搞笑的 什么恐怖设计和气氛什么的也不要求了 Kat和Vince有的时候为了喜剧效果演的有点过了 Kat这套红夹克还蛮好看的 咸猪手Kat的给 死,5
血腥度一般 我也看的很快乐 虽然互换身体比较老套 但杀人手法上出新意了 比如把酒瓶cha进喉咙 碎片会均匀的从脖子由里而外的刺出 欺凌人的女生推进速冻箱至零下三百度 打开后轻轻一碰她就碎成了一地渣渣 把木工老师在台锯上切成两半 杀人犯居然对女孩子身份适应度非常良好不想换回原本的身体 大叔和小鲜肉接吻了哈哈哈 ,4
直男出柜 I m Straight ,3
当校园悬疑动作喜剧惊悚奇幻汇聚一身之时 本可以非常有发挥 但是不够紧凑不够猛 不够搞笑也不够精彩 元素到位但戏剧效果不足 女主自从演过 小妇人 之后就没有过有人格魅力的角色  这部也仅仅做到基本合格 大反派男主还更出色一点 同时几个配角比较出彩,4
这七拼八凑的破烂故事 完全就是在挑战观众的耐性啊  ,2
竟然有点浪漫 转个化身共你再蜜运 ,2
没有 忌日快乐 有趣 又是一个老套的点子 按着观众已经看了n遍的故事模板拍下去的,2
变态版Freaky Friday AKA 变成女高中生的杀手大叔也要谈恋爱  太好笑了 随地可见白人青少年片和经典恐怖片梗 玩梗玩得飞起 ,4
 6 2 看上去很好玩 只是编剧把很多东西放到了卖腐而不是正经的搞笑上 没有烦恼也没有头脑 演员的表演也没有想象中的出色 然而当两位男演员亲吻的时候 相信还是有不少 腐系 人尖叫的 哈哈 就当是一种娱乐好了 ,3
对这类青少年恐怖片越来越无感 唯一的亮点就是演员的反串表演了 ,2
本质上算是对80年代砍杀片的一种复古翻新吧  搭配上奇幻题材后显得趣味性更足一些 自忌日快乐后到这部 可以预见的是未来环球跟布伦屋还会出不少这类电影,3
车内接吻那段笑疯了 互换身体虽然没什么新意 但由此引发的喜剧效果还是不错的 尤其是杀人犯带来的反差感 男主的表演还是不错的 结尾有些差强人意 如果来个反转可能会更好吧,4
两星全给文斯沃恩 这个娇羞姿态太可爱了,2
节奏不太顺畅 故事讲的比较乏味 ,3
挺有趣的片子 完成度不错 ,3
完成度不错,3
身体互换的喜剧风格综合一点cult ,3
继忌日快乐后又一部砍人快乐  是要开展快乐系列 快乐宇宙吗 滑稽 ,3
感觉血腥过头了 结尾的反转有点多余 不过观影过程还是挺开心的 手松下就四星了,4
设定很有意思 通过杀死杀人犯来完成青春的成长 ,4
拍的挺好的 拍过几个挺好的惊悚片的导演 不过结尾还是有些多余吧 ,4
创意是不错 但节奏太慢 比起忌日快乐来说也不够有趣 也不够快餐 总体有点无趣 里面有点女性主义 但也没有着力渲染 笑料也少 有点失望 结局其实可以很黑暗的 有点可惜,3
到最后也没说凶手为什么杀人 其次大家突然都知道杀人犯长啥样了 不过妹子长得不错 ,2
哈哈哈哈 这种角色互换的喜剧效果为恐怖片增添了许多搞笑片断 虽然血腥的地方也很多 但夹杂着笑点的恐怖片确实更有乐趣 让我想到了 双宝斗恶魔  ,4
很好看 也很老套 元素使用单一 没有好好利用两个角色 ,3
导演还挺擅长杂糅恐怖和喜剧元素的 之前的忌日快乐也是玩儿梗 这次这个交换身体的故事因为加入了虐杀元素所以比单纯的两性差异梗更复杂些 不过可惜的是执行力和想象力都差了点儿 身份错置发展得没想象中有趣 最后反转也欠缺说服力 文斯 沃恩那两步鸭子跑比女主硬拗冷酷脸要有趣些 男主是杀人狂魔又不是T 800 不至于机械成那个样儿 ,3
文斯 沃恩的大叔身少女心其实并不罕见 变身高中女生的变态杀人狂却足够新鲜 由此展开的母亲误撩女儿 gay蜜反向出柜 男友灵魂接吻等绝妙笑点层出不穷 可惜没能排除众多明显的逻辑漏洞 血腥暴力不再受分级束缚 但仍被编剧和导演自身的想象力所限 不过马桶盖夹头毙命倒是不错,3
剧情好老套  饱含正能量 哈哈 having balls sucks 片头酒瓶杀法眼前一亮 片尾好可爱 没有那么惊艳也绝不像低评分说的那么差 ,4
2020 12 8 阿骐说 有点搞笑 突然蹦出来那种有点吓人 小鱼说 有点太恐怖了 ,3
很完整啊 文叔就算性转也没改话痨属性,3
杂糅来得猝不及防 画风一转变喜剧了 2 5,3
其实男女互换后的点选取的还是挺讲究的 一些细节挺不落俗套的 表演和对白有不少出彩的地方 整体也轻松愉快 故事再讲得利落些就好了 ,3
烂片 还搞个自以为是的结尾twist 全片最大的乐趣是刚交换身体的不适反应 diao拍拍拍也算一点吧   最大的败笔还是硬凑黑人亚裔同性恋  本身就是G群体还依照这个刻板 规律  导演可以拉黑了 拍了忌日快乐2和这部垃圾,1
青少年校园爆米花血浆片 直入主题节奏欢乐 无脑又休闲,3
杀人魔王与少女互换身体 还是将这个梗做出了新意 最直接的就是幽默感与恐怖感的不停变换 校园暴力议题也有涉及 但难以走得更远了 ,3
真的蛮好笑的 女主和男主演的很好 并没有试图说教 ,4
套路可耻但有效 97年的小姐姐气场2米8 70后的大叔演反差萌少女心 也是妥妥的夹腿尖叫 从 死神来了 系列到 忌日快乐 系列 青春无厘头砍杀电影总是经久不衰 说明大家习惯于看到 娱乐 这两个字 是不用动脑子的 ,3
确实是看过简介就能知道全部剧情的套路,3
就只是设定能看 最后一幕 难道不是防卫过当么 ,2
杀人狂拥有了美少女身体会乖乖去上学吗 杀人狂拥有新生活还一定会执着于杀人吗 Millie这方面友情亲情爱情的考验也过分腻味了,3
换体电影一直都可以很有趣 导演这部虽然血量上去了 但也并没有更嗨 ,3
其实也就是老男人扮娘搞笑一点吧 可怜的小鲜肉演员 怎么亲得下去   ,3
哈哈哈哈我覺得該有的都有了直截了當 但翻譯還是有點吃力應該是盡力了 這種梗來來去去的妙不可言 回頭一想也是好多毛病重點就是不要回頭想啦,5
设定太有趣了 还不乏复仇的快感 血浆飞舞看得人内心澎湃 必须赞一下文斯 沃恩 演技极佳 和 勇敢者游戏 决战丛林 里的杰克 布莱克不相上下 ,4
不记得有多久没看这种身体互换的题材了 这种通常在喜剧片里见得多 而这部的交换对象是青春美少女和杀人狂屠夫 算是最有创意之处 不过节奏感把握得欠佳 没能在两种类型之间取得平衡 前半段的惊悚感与血腥程度与导演前作 忌日快乐 有一拼 互换身体之后的情节则每况愈下 惊悚氛围在无聊的喜剧里不断冲淡 还有很多俗套的情节似乎摆脱不了创作者偷懒的嫌疑 ,3
为了交换身体这个梗去看 文斯沃恩确实处理得很可信 可是看完又觉得对他来说太小儿科了 心疼他接这样的角色 整个片儿不如Happy death day娱乐 ,3
有种强作梗的感觉 欢乐不如 忌日快乐  过瘾不如 辣手保姆  ,2
恐怖镜头后半段已经缩手缩脚了 ,3
虎头蛇尾 中段之后中年大叔段落无聊透顶 ,2
小伙伴好给力,3
作为喜剧片来说 还算及格  结尾那几分钟完全没必要  女主演被欺负的对象也是有点没说服力  怀疑家里有人也不开灯不是找死么  booker会想亲他也真的是莫名其妙 那也亲的下去    ,3
 砍杀 带劲  快乐 也是实打实的哈哈哈哈哈哈 ,4
没有忌日快乐那么搞笑 也没有很血腥 文斯沃恩演技绝对厉害 唯一可以笑的是两男接吻 剧情上有些说不过去 话说只要反派多拖些时候 不用去派对杀人 不就全剧终了么,3
出乎我的意料还挺有意思的 虽然很吓人 互换梗也有点老套 但是演员的表演加成不少 ,4
挺不错的啊,3
老式的校园恐怖喜剧 类似于 小姐好辣  没后者棒 但也不难看 演员不错 剧本老套也就这样了 ,3
换了身之后还是挺好笑的 剧情和节奏都没有忌日快乐好 最主要是 那媚俗的正确太恶心了 me too 作文60分 结尾扣题那种,2
血腥满屏 轻松愉快 除了连环杀手跟换身的老梗 还涉及了校园霸凌 刺激程度一般 毫无惊喜 设定交代不详 看来又是打算拍个续集,3
没有太多的惊喜 通过身体互换 性别反转 身份对立的设定来解构了传统的恐怖片 杂揉了不少恐怖片的梗 然而剧情主线实在太平淡了 而且杀手为什么杀人这些也没解释清楚 有点失望 ,3
这是娱乐快乐,3
老梗翻新 融合了 变脸  父女七日变 等等灵魂互换 正邪互变的梗 还挺有意思的 不过想问屠夫变成妹子以后杀人的事情怎么跟法庭解释 物证肯定都是那个妹子的,3
随便砍砍,3
Millie的演员好可爱了 但可爱不过一米九壮汉的娇羞  好多致敬梗 ,3
本片是 忌日快樂 導演的新作品 借用一個互換身體的梗來處理一部驚悚題材 試圖帶來一點驚奇的喜感 只是互換身體的梗玩得太多 早已見怪不怪 本片也沒有做到推陳出新 作為一部驚悚喜劇 本片也不像 忌日快樂 那樣玩出新花樣 那些暴力血腥的感官刺激雖然尺度很大 但也脫離不了歐美血漿片的套路 毫無新意 ,3
爆米花 全程1 5X  21 01 13,3
我觉得双线完全没有控制好 且交叉在一起后变得只有热闹 而无其它 这两条线有一个错位就是 少女变态杀人魔杀人行动和少女住进强壮杀人魔身体后的内心戏 一条线是场面 一条线是心理 场面那边需要正确为主 杀人没了精彩度 心理这边变成了笑料和噱头 其中常常视角乱来 再添进更热闹的东西都没有用 ,2
太无聊了 只有腐旧的烂梗大合集 既不惊悚也不快乐,2
