comments,star
儿童剧 怪欢乐的,3
儿童向的电影这样简简单单也可以的,4
回炉重做的造型还不错 挺有趣 索尼克游戏粉不要错过 感觉比真人版 蓝精灵 和 大侦探皮卡丘 好看一些,4
真的很一般 不是很明白面对的观众是哪种 整体做的很平庸 连金凯瑞都被拖累了 很久没见金凯瑞了,3
65 100 吉姆凯瑞真是屈才了 商业片都能演得活灵活现 不太在意片子本身了 试问有谁不喜欢和最喜欢的人一起干最喜欢的事呢  2020 8 3 纪念一下first kiss  ,3
其实比想象好诶 金凯瑞多久没喜剧表演了,3
换脸后索尼克的风头全被金 凯瑞抢走了 干脆拍蛋头博士吧,3
中规中矩的儿童电影 没什么惊喜意外 也没什么值得称赞的情节 以至于异常沉闷无聊 非常适合两倍速观看 三星给的是SEGA 索尼克和金凯瑞 而不是给这部电影 ,3
 2020 52 ,3
索尼克的形象还算可爱 随便看看娱乐下 好久没见金凯利了 加半星 ,3
这个电影背后的拍摄故事比较有意思,3
一般 比皮卡丘更差一点 ,3
拍速度相关的电影 快银时间总是最有趣的部分 抱着小乌龟全速冲刺配合Don t Stop Me Now的BGM那幕真high 我也想是那只小乌龟 占基利的表演真的给蛋蛋博士加分好多 好演员让反派看上去不那么蠢 适合大银幕看的爆米花电影 可惜疫情期间只能资源上见 ,3
爆米花电影 类似于漫威混搭变形金刚 比较在乎的是制作方之前因为Sonic初版造型设定被网友群嘲 把电影紧急撤档回炉重造这件事  尽管对观众负责这方面值得钦佩 但不知道那些可怜的CG制作人员有没有因为overwork拿到补偿 ,3
剧情过于闹着玩了 尤其是收尾 怪不得海报里金凯瑞的头比索尼克还大 他超级亮点 能出单行本的亮 索尼克戴了手套 穿了鞋子 但是他没有穿裤子 还没有penis  ,3
很平庸 几乎没有什么亮点 除了把索尼克拍的更可爱 超能力更炫酷之外好像没有什么可看性 当然有快银一样的子弹速度镜头还是有趣 金凯瑞表演很卖力了 但戏份不多也没多大的发挥空间 有点浪费 索尼克还是很可爱 整体上来说还是更喜欢 皮卡丘  因为他至少还有一个完整的世界观 而索尼克的身世和其他世界的样貌完全没有展现出来 交代得迷迷糊糊就直接进入地球还莫名其妙地在城市里搞破坏竟然没有引起任何恐慌 但娱乐片还要求什么更多的呢 要是你能弄得搞笑点 再可爱点 我就不会仅仅被脑残字幕逗笑了,3
还是又土又低幼 刺猬的造型感觉毛发 刺发  做得有点粗糙  不过比小丑女好看那么一丢丢吧 毕竟有金凯瑞撑着  ,2
还挺有趣的 ,3
可怜了金凯瑞的表演啊 这故事简直就是3岁小孩的童话书 ,2
比较低幼无趣 只是静止段落好玩,3
只要我跑的够快 孤独就追不上我,2
喜欢麦斯登 多给一星 ,4
蛋疼博士 我还会再回来的   ,4
这种电影基本就是中规中矩没什么新意的完全就是看一个乐呵 看完确实是觉得没有谁比金凯瑞更适合这个蛋头博士了 如果有下一部的话估计就是松鼠刺猬双打了 ,3
什么 olive garden给了五十刀赞助吗 金凯瑞的戏份感觉没了他演不出来哈哈哈哈哈 改了模型之后虽然还是有点违和  想知道如果让皮卡丘的团队来设计索尼克会成啥样,3
求求好莱坞别再改编日本二次元作品了好嘛 想想已立项的 海贼王 真人版感觉可怕 老做这么弱智剧情掺和CG特效有没有意思啊 好在金凯瑞宝刀未老表演算出彩 16位像素游戏画质的片尾拯救了老玩家的心其他一无是处,3
快银闪蓝 即使有金凯瑞 也和皮卡丘一样的无聊   _   ,2
旁边的小孩哭着说 我再也不要看电影了 不好看  儿童片我也爱看 但是没看过这么无脑的 剧情简直崩塌 bug太多 太老套了 浪费了特效 索尼克和金凯瑞,2
无脑看片觉得索尼克好可爱呀 虽然是套路中的套路 最后的High Five还是咯噔了一下 ,3
一部电影里面有一两个蠢货还可以接受 全是蠢货我可qtm吧,2
超出预期了 非常轻松幽默的合家欢电影 细节就没必要推敲了 ,4
風趣幽默超出預期 金凱瑞為角色增色不少 ,4
除了速度 没啥亮点 ,2
中规中矩之外 还是有点惊喜的 看得很欢乐 金凯瑞作为反派很不错 ,3
虽然剧情俗套 笑点也就一般般 但是依旧很好看啊 为了我家Sonic 非常不客观的评五颗星 ,5
我小时候一直以为这个索尼克是索尼的吉祥物,3
高于预期 不错的爆米花电影 演员选的超赞 ,3
适合小学生看 ,3
看到抑郁症的金凯瑞还能蹦蹦跳跳 还是挺开心的     ,3
游戏改编的电影好像还没有不翻车的 索尼克的故事也太尬了 强行小镇青年强行友谊满血复活 白瞎了好特效了 ,2
期待第二部小狐狸,5
又是童年动画 但不是我的童年 6 1,1
给SEGA加一分 ,3
绝对好于同类 大侦探比卡丘 反派金很出色,3
挺无聊的 但还是挺好玩的 刚开始特别孤独那段还挺戳人 这两天刚重温西部世界1 Teddy就又冒出来了  ,3
还好  2 5叭,2
派拉蒙真的不需要给fox和华纳付版权费吗 这也抄的太狠了 除了金凯瑞的部分全都是东拼西凑出来的 而且还拍的特别尴尬 情节触动全都是最愚蠢最老套的拙技 半公路片能拍的这么无聊也是够屎的 人物关系还不如豆腐脑 只有一个关于皮肤保养的问题想问金凯瑞 为什么你的脸抽搐了半辈子 还可以保持的这么紧致 求你教一教帕西诺,1
索尼克好可爱啊 这么厉害的身手 应该找更好的动作设计 ,3
很难在清醒状态下看完全程,1
第一次在大荧幕上看到SEGA的logo 值了 ,3
一两颗星都是金凯瑞的 耍宝,2
我很喜欢 高于预期 故事虽然老套 但与索尼克产生了某种共情 想摆脱孤独又故作坚强的样子有一瞬间让我很动容 抛开主观个人感受 故事也很流畅 更贴合动画的价值观放在真人电影里毫无违和 这点真的比大侦探皮卡丘要好一些  金凯瑞的反派绝对加分项 还有一些对其他影视剧的梗 插科打诨也算有趣 期待续集 ,4
幸好造型改了 但片子本身还是很无聊,2
emmm,3
说出来你可能不信 一只刺猬的愿望清单竟在间酒吧里几乎全部实现      表现尚可的真人游戏改编 大侦探皮卡丘式的剧情套路 嘴炮玩梗致敬煽情样样不少 情怀有加分 不论好坏拍出来了就是好事 心疼金凯瑞 心理问题沉寂多年 回归大荧幕依然卖力演出 但是还有多少人会买账呢 像周星驰一样继续炒冷饭 恐怕到最后剩下的只有回忆 多1星给金叔 你敢继续拍戏我就敢继续看 ps 片尾彩蛋也太棒了叭,4
特效不满意重拍之后 还可以 游戏角色版快银或闪电侠 除此以外索尼克还有个可以 音爆 的大招 他本来要离开地球 但在躲避反派抓捕的过程中交到了朋友 所以决定留在地球生活 剧情比较套路和低幼 还是比较轻松愉快的一部电影 金 凯瑞能演这种角色 看样子恢复得不错 原声也好听的 看样子会有续集 ,3
非常正统的商业电影 相比前一周的多利特和喋血战士 这部索尼克有的不只是童年情怀 更多的是让我们看到了久违的商业电影 质量上至少感觉是大侦探皮卡丘一个级别的 可惜票房因为疫情已不在有号召力,3
2020 8 1 疫情开始半年后影院重新开放看的第一部电影 因为北京疫情有反复 影厅没有开空调 全程桑拿  儿子第一次看到索尼克 特别兴奋,3
喜欢一切碎嘴子角色 索尼克太可爱啦   无敌破坏王和索尼克之后 期待一切任天堂和世嘉的主咖都能拍成电影哇,4
男主长得好像stifler 蘑菇世界明显黑Mario,3
挺可爱的 也挺好笑的 用来放松和吃爆米花的片子,4
十年前是爆款 可惜了这位速度小家伙 又见金凯瑞很知足 ,3
Meh  ,2
電影院,2
海报竟然没有麦斯登 搞得我一开始都没准备看 点进去才发现 最后还有个彩蛋 小松鼠来找索尼克了 还是小松鼠是怪博士变的 ,3
太低幼了 索然无味 真的是没有多大的漏洞 反正是科幻喜剧  也没有多大的惊喜,3
这种类型的电影主角一定都是话唠吗  金凯瑞那段自娱自乐的舞太有趣了,3
蛋头博士演得太好了,3
金凯瑞的反派挺适合的 稍微有点幼齿向,3
太喜欢金凯瑞了 绝对的加分项 喜欢他跳舞那段 电影中规中矩 彩蛋里Tails也出现了 不知道会不会有第二部,3
想看是想看 然而这阵容感觉不是太靠谱啊 不过有金凯瑞还行  至少有世嘉的人参与 怎么说都不会坑了少爷  重制了形象之后明显是好多了 虽然索尼克配音不太适合 不过整体上还是挺愉快的 金凯瑞还是大好评 ,4
真是不期望就不失望 早前曝光的造型引来群嘲 当时根本就没把这片当回事 现在看来片子还超额完成任务了 从小在奶奶家一直都在看这动画 好像是熊猫俱乐部吧 真是百看不厌 在本片中剧作和完成度都还工整 前戏稍微有些多了 后面其实还可以更精彩 或者再起个大番儿 我觉得片方十分慧眼识才 这个年纪的金凯瑞再适合不过反派光头博士了 果然有他在片中加持 真是使角色事半功倍大放异彩 而且还能吸引一波怀旧粉 麦登登的角色也还过得去 起码不是同类型片中的那种主角小透明 黑人女友有点走佐伊的路线 但演技上实在太拧巴 索尼克这版改动还可以 起码不惊悚了 而且据说现在票房和反响都还不错 下一部可以做大一些的尝试 希望会更精彩 ,4
也太难看了吧 剧情堪比弱智科幻美剧 枯了 疫情后看的第一部新片选错了 ,2
除了金凯瑞的反派以外真的没啥意思了,2
7分 竟然有那么点小惊喜   整个片子无论形象 剧情都没太多亮点 但也没什么槽点 更像是游戏的前传 但至少胜在不乱改编凸显自己的特色 也算是迎合了自己的目标观众了 看这样一部合家欢也不用带脑子 直接一路笑笑唱唱就到底了 老金的蛋头博士很有意思 期待续集里他的表演 哈哈   ,4
没人能打败这只宇宙啮齿动物 蓝 猫淘气 皮鼠 精灵 凡达 斯拉 刺猬索尼克 音爆是灾害 我一直以为索尼克和索尼有什么关系 其实就是世嘉出的游戏 故事模式和去年的大侦探皮卡丘同质化严重 不如说这类真人电影都差不多一个模式 金凯瑞的反派算是亮点 速度超能力者感觉都是话痨 快银闪电侠请求加入群聊 ,3
其实高于预期 也可能被第一版形象和非常一般的预告拉低了预期 改良版的索尼克确实够还原和萌了 不过故事就很套路了 而且很难不拿他和 大侦探皮卡丘 做对比 惊喜是金凯瑞的蛋头博士 很长时间没看到这位地表面部表情最多的人的新戏了 而且看出来他在演出时是加了自己的风格了 那段娘娘的舞蹈o  _  o  看到彩蛋 还真的有点期待继续拍下去有下一部了,3
非常工整的合家欢商业片 喜剧和冒险元素搭配的不错 蓝色话痨精分带电刺猬意外地很讨喜 就连反派的独舞也很萌 没想到最搞笑的是一直想拆散男女主的女主姐姐 结尾的金字塔巴黎铁塔穿越大战非常有创意 全片节奏舒适欢快 观影过程十分愉悦,4
轻松愉悦 才发现男主这么可 原来还演过镭射眼 不过一个带着墨镜的角色确实当时记不得什么颜值了 金凯瑞还是一如既往的金凯瑞啊 好奇结尾彩蛋双尾 的下一部 ,4
比 大侦探皮卡丘 好 更合家欢 但其实也挺蠢的,3
肯定比唐3好点,3
比起皮卡丘 感觉索尼克更适合小贱贱,3
感觉养个sonic像养个小孩子,3
金凯瑞演的蛋头博士反派绝了 ,5
小时候还个土星上的索尼克游戏 始终没能通关 也不知道音速鼠世界的人物关系 这部电影可以帮我理清音速鼠的起源了 ,4
老麦登可爱 但是我也没觉得这部会比猛禽小队好 甚至娱乐性还差一点 只能说DC自作孽连这部都卖不过 ,3
全片最激动的时候 大概只有片头那些金色圈圈飞上了派拉蒙的山 镭射眼这么些年 都没有老,3
不如 大侦探皮卡丘  低龄向改编 游戏元素多 情节老套 ET那年  也没有小羊肖恩的最新电影版好看 爆米花还是儿童爆米花 金凯瑞努力了 但是有点尬 至于主角索尼克 呃 它非人类 所以也不能用人类的同理心去衡量 所以脑子有问题 行为逻辑迷惑 人格不健全之类的都很正常 ,3
还可以 特效还可以更大场面些 ,3
中规中矩没惊喜 但竟然超出预期 远超隔壁皮卡丘,3
挺不错的动画结合真人电影 两三次用了快银的梗 真是怎么看也看不厌 速度技能太帅了 金凯瑞真是老了 很怀念他的变相怪杰 ,4
一直在找泰奥斯   ,2
金凯瑞的表演加分,4
太可爱了太可爱了Agent Stone我看好你wwwww,3
比大侦探皮卡丘要好看些,3
孤独症儿童找朋友 引来一个没秃头的傻蛋博士 全是老梗 真的很难笑 快银时间嘴炮贱贱奇异博士传送门才过去几年 看金 凯瑞一个人跳Where Evil Grows就行了,2
60 100 好莱坞好久不出新花样了 害 这样徘徊于6分上下的产品还会持续输出多久呢 大部分停滞不前的作品如今还是会盈利 泛娱乐化和套路化的大片制作厂似乎在享受这一模式 只不过索尼克还偶尔挺可爱的 也有孤独寻友足愿望 神经反派跳舞机 最后是要出续集哇,3
土 跟风 过时 但金凯瑞让人赏心悦目 ,2
规矩工整不用带脑子 跟着金凯瑞自带笑果 ,3
索尼克2分 金凯瑞2分,4
套路之套路 音速走老路 ,2
我也想做快男惹 ,3
索尼克这只蓝色刺猬还是很有名气的 虽然个性不是特别讨人喜欢 但是索尼克的游戏还是很值得一玩 ,4
还行吧 剧情有点幼稚 适合儿童看,3
不如皮卡丘 是不是就是世嘉不如任天堂 哈哈  土到天际的电影 九十年代才拍这种故事 落后版本二十年以上 就像索尼克这个IP一样 游戏做的新作还不如高清化的老游戏 ,2
形象改造很成功 剧情几乎过目就忘   男主因为救了sonic放弃旧金山的机会有些过于随意 反派由Jim Carry呈现增加了不少乖张感,3
 B 比预期中好不少 角色塑造挺不错的 笑点也安排的很合适 起码看着不会无聊 但始终无法理解男主放弃自己前程的理由 太强行了  ,4
不得不说我是加了一星给情怀的 但sonic的设定简直太混搭 就是闪电侠 快银 还有那个圈圈 无论功能还是特效 简直跟奇异博士一毛一样啊 而且都有子弹时间了 那岂不是基本等于无敌 还犯得着这么辛苦吗 不过这种片也就是无脑看个乐得了 话说Jim Carrey的反派真的可爱极了 完全让人恨不起来 结尾彩蛋居然连小狐狸都出来了 看来是想做续集了 ,3
游戏ID改编电影 剧情嘛实在乏善可陈 也略低幼 索尼克已经来了 马里奥还会远吗 ,3
没啥惊人的剧情 也找不到笑点 ,3
垃圾电影 不知道快银等时间停止技术的成功是否间接导致了这个电影的产生 另外金凯瑞真是个好演员呐 ,1
金凯瑞太出彩了,5
只怪主角太过于强大 以至于反派的存在感过度渺小 高潮部分也同样 几乎没有看点 公路片的模式 脸谱化的反派 话痨的主角 意料之中的商业片 ,3
小时候玩着8位的FC 遥望着画面更加精美的16位MD 买不起  让索尼克成了一个我可望而不可及的游戏大作 一头一尾的MD画面实在戳痛了我 而本片则乏善可陈 略低幼 速度这一超能力实在被用了太多次了 不但有闪电侠 快银 甚至有 闪电狗  本片在速度的解读上并没什么突出新颖的地方 最后也就抄袭了X战警里快银的模式 反而金凯瑞招牌试的浮夸表演显得十分抢眼 塔尔斯的彩蛋 看来续集也在路上了 ,3
就剧情来说就那样吧 没太多值得说的地方 不过金凯瑞饰演的反派倒是蛮出彩 几乎盖过了刺猬和小镇警察 但博士使的无人机 有点斯塔克留给小蜘蛛遗产的味道 倒是车子比较有趣 蹦出一个又一个的 像俄罗斯套娃一样 ,3
童年回忆 可惜没有两条尾巴的护理吖,4
哇 居然还能看到金凯瑞的作品 lucky ,5
合家欢电影 很好看 光速的刺猬还有蘑菇国度 游戏改编的电影 思维真的很广阔 电影带给我忘记现实的一个半小时 ,3
可爱 ,3
萌就行了 2 5 5,3
略尬 金凯瑞宝刀未老 ,4
没啥差错的爆米花电影 索尼克好可爱呀 速度的表达手法不过是x战警快银的复制粘贴 OST的选择和制作实在是太差了 到了精彩片段上不去疲态严重 还有片尾曲居然不来个8bit真的太说不过去了 第二部世嘉你搞快点 ,3
让我想起了闪电侠 希望闪电侠能比这个拍得好一点 金凯瑞就值5分,5
没玩过游戏但看得挺欢乐的 用了Queen的don t stop me now和快银梗很喜欢 还有看生死时速和闪电侠漫画也好好笑 Oh Keanu you re a national treasure俺也赞同哈哈哈 彩蛋的双尾巴松鼠谁呀看起来像是官配啥的,3
天下武功唯快不破 快银之后好莱坞算是跟 快 摽上了 久违的喜剧之王 还是那么贱兮兮,3
無趣 王道,2
儿童向电影 剧情简单中二 特效并不出彩之处 金凯瑞太屈才啦 属于随便玩一下而已,2
童年又被毁了8605全程就靠童年最爱之一金凯瑞,3
看的出很努力的在粉丝和普通受众中间找平衡 埋梗也是很多 讲道理你说他不是cue老任我是不信的 金神宝刀不老 撑起大半部片子 期待续作塔尔斯 ,4
套路归套路 开心就完事了,3
最精彩的就是金 凯瑞的表演 但是这么大岁数了还这样 却还有一丝丝悲哀 这一生就在 小丑 的世界里结束了 真是  ,3
像素片尾不错 ,3
陪姐妹的娃看的 还行,3
蝙蝠车 快银  没了  ,2
这不是能爬墙吗 为了大厦露台那场戏强行搭电梯可还行 ,3
8月1日在DNA万达看的 终于有电影看了TOT这电影也太短了吧 好彩有整容 而且整容成功 可爱的SONIC ,3
中规中矩的游戏改编电影 还是毛茸茸圆滚滚的皮卡丘比较可爱 想撸 ,3
obnoxious af,2
啥玩意,1
Teddy是你吗 金凯瑞 实验室变身迪厅也是没谁了 难道不是抄了快银的概念 ,3
片尾动画比正片好看,3
全片全部亮点都来自金凯瑞 太喜欢他演这种神经兮兮的角色了哈哈哈,3
对世嘉MD粉而言 致敬还原关卡太少是个大硬伤 只有Green Hill一关 其他如马戏团 化学工厂啥都没有 以为到了旧金山有大都市场景 没想到就一个大楼天台 原作的弹簧起跳 转环也都没有 令人失望 那些笑点也很低很冷 反正我是笑不出来 蛋头博士的真正形象到结尾彩蛋才出现 也是令人失望的点 我看彩蛋貌似还想拍2 也真是令人迷惑 ,3
对刺猬没太多情怀 片子是及格喜剧 麦斯登真帅 但口音真怪 祝金凯瑞以后健健康康的 片子致敬的梗太多 原创和富有想象力的东西太少 不过 至少蓝刺猬也喜欢基努哦 结尾小尾巴出来感觉好可爱 其实吧 不是原作fans的就最好不要接手这样的题材 因为抓不到点啊   另外 sonic到底有毛没毛 ,4
让我想起小贱贱那部大侦探皮卡丘 故事太熟套 就猜到了会有第二部,2
作为消遣片节奏不行啊,3
HBO看个乐呵 金凯瑞真的是烂片预订,2
居然还有点搞笑 我是真的笑出来了 自己在家看电影 笑的像傻子 好几次,4
最近看了太多本来可能会去影院看的外语片 不过索尼克这个拍得真够无聊的 细节特效都还好 就是剧情也太太太俗气了   ,3
金凯瑞抢戏王 彩蛋小狐狸让我回忆起游戏时的小跟班 有点期待续集,3
2分给金凯瑞 第一次重回大银幕 电影 居然接了个喜剧 可能kidding已经快走出来了,3
低龄刻板 ,2
疫情后的第一部电影奉献给SEGA了 整容后的超音鼠很还原 还有点可爱 但电影是真的没意思 也就看个情怀而已  但我最爱的SEGA IP还是樱花大战,3
现在电影剧本都这么不走心了 过家家似的 金凯瑞的角色也很幼稚 勉强打个及格 索尼克看闪电侠漫画好评 ,3
飞机入眠电影,1
社区意识形态稍微膈应 只有金凯瑞还算出彩,2
还挺有趣的 就是跟快银和奇异博士的设定太一致了 没拍出属于自己的东西 不过看完倒是对游戏更有兴趣了 ,4
很难不想起快银踩着time in a bottle的节奏救他爸那段 快蓝少年在酒吧随着X ambassador的boom boom boom 很喜欢这首歌过 听到惊喜 救基友 另外电影实在是太土了 多加两星给金凯瑞,3
"1  刺猬在地球待了好几年 能看电视追漫画 但没听说过旧金山 也不知道它在哪 莫不是个九漏鱼 路痴 2  决战前刺猬不忘先捡传送圈 好评 但是满满一袋子 才用了几个 就瘪下去了 心疼  3  为什么超能力会储存在毛里 一根毛到底能储存多少能量 反派如何驱动毛里剩余的能量 就这一根毛居然能媲美刺猬本尊的速度   还让反派有信心穿越宇宙  4  既然本尊可以收回毛的能量 为什么一开始不这么做    5  如果一开始刺猬不废话不慢半拍 早就顺利逃出地球了 不过塞翁失马焉知非福 地球真是块宝地 不仅使用着宇宙通用语英语 还能令所有外来生物乐不思蜀啊 6  从圆环里看到的蘑菇星球 其实还挺可爱 当远景镜头放出来 套娃式生长的蘑菇丛林 真令人头皮发麻 怀疑导演有套娃情节 机器人也是 蘑菇也是 ",3
虽然认错积极改了模型 但如此平庸的合家欢剧情依旧无聊透顶 不过结尾塔尔斯的彩蛋还是挺有心的 会有续集吗 看这口碑和票房应该是没戏了 ,2
儿童片 甚至连合格的儿童片都算不上 这种东西到底是拍给谁看得  ,1
和 大侦探皮卡丘 差不了哪里去,3
虽然剧情有些俗套 不过作为一部游戏改编电影也算是比较成功的了 期待后续 ,3
familymovie的剧情一如既往 ,2
除了金凯瑞的反派全程无亮点,2
合格的爆米花片 只是现在看电影吃不了爆米花 金凯瑞可以考虑尝试一下怪咖版的元首了 ,3
没有感情分加成的话 水准比皮卡丘还高点 不过高点有限 之所以还能算成功的因素全在于金凯瑞 我确实很不喜欢他演文艺片 但是在喜剧这个领域 他已经是大师级的了 非常可爱神似的蛋头 甚至还有点帅气 比心  索尼克的超音速桥段和快银的如出一辙 只能说 想不出创意了吧 ,3
妥妥的回忆杀 索尼克很可爱 片子中规中矩 神经质的反派显得挺好玩儿的 ,3
预告的时候准备去电影院看 结果现在有资源了,3
5 10 差于 大侦探皮卡丘  主要是奇观太少了 可怜到只有决战展现了一下 快银时刻到底要搞几次   我不懂躲坏人的时候为什么不逃到远处再回来 金凯瑞的形象还不错 ,2
比皮卡丘好多了 娱乐性和视觉效果达标 续集也能期待一下 7 0,3
家庭爆米花 后面真的是猛料十足 彩蛋也是 ,3
怪可爱的 因为梗很符合我这个死宅的口味多加了一分 但是剧情比皮卡丘还弱是不是有点过分了  ,3
一家人一起看的 非常欢乐的体验 特别是金凯瑞的反派 还是那个味 绝了 期待续集 ,4
小sonic真是可爱 长大后的sonic也很可爱 就是个小孩子唠唠叨叨 可惜这部片子很低幼 是粉丝向作品 ,3
仅有的两星都给到金凯瑞 没有他本片就是个垃圾,2
有些片根本就没有真人化的必要 索尼克是个话痨 蛋头博士表现的像个深井冰 哪怕是金凯瑞加持依然连尬笑都笑不出来 合家欢的意思就是给小朋友看还凑合 ,2
阖家欢的套路片儿 反派居然是金凯瑞诶 ,2
金凯瑞还是熟悉的味道  ,3
金 凯 瑞 ,3
看到金凯瑞久违的表演风格感动的流下了眼泪,3
就打和跑就好了 不要说话,3
Jim Carry being Jim Carry from a mile away  San Francisco got featured  Cool  It s a no brainer action film  though I d hoped that the action could have been much more elaborate rather than   tech y  because let s face it  you can t believe Ironman or Spiderman in using advanced tech  especially drones for warfare ,3
 快银时刻 几乎成为每个极速角色展现能力的标配了 公路追杀挺有意思的 一个接一个 打也打不完  你以为那些税钱是用来干嘛的  当场笑喷,3
真的  好难看  ,2
即使没有这只刺猬的情结看起来也是觉的不错的 不过还是喜欢刺猬膨胀的发型 还是刺型   凯瑞叔老而弥坚 佩服 ,4
sonic fxxking flossed twice,3
蛮有爱的,3
感觉挺可爱,3
不错,4
爆米花电影 ,4
小东西那碎嘴子还挺可爱 金凯瑞演的略浮夸 喜剧明星的暮年都得演这种角色么,3
虽然剧情挺套路 但麦登登真好看啊 蓝眼睛好看到爆 索尼克好可爱啊 彩蛋喜欢 还是挺希望原版人马的第二部,3
不功不过的改编 比皮卡丘倒是强多了 希望有续集 可以看看小狐狸,3
儿童片不要要求太多 金凯瑞神还原 还有小狐狸彩蛋 就够意思了 ,3
已经做好 能比皮卡丘难看到哪去 的心理准备了 但还是被难看到了   啊啊啊   ,1
套路片 但感觉比皮卡丘和吃豆人改编电影要好看些 小刺猬还挺讨喜 ,3
和 大侦探皮卡丘 如出一辙的好莱坞商业套路 索尼克还原度较高外 剧情和原著没半毛钱关系 更像换装后的闪电侠玩起了快银时刻 传送门的妙用也早已在奇异博士里被玩出了花 动作方面实在找不出太多新意 满嘴跑火车的设定好像成了游改漫改的法宝 编剧惨绝人寰的把一只只萌物写成怼天怼地的嘴炮王 但这种方法好像最省时省力还最讨好 平庸剧情下金凯瑞依旧carry全场 让原本只会一股脑坏的反派多了些可玩味的空间 结局彩蛋塔尔斯出现 还有点期待续集 ,3
很好玩的索尼克呀 就是很典型的爆米花电影 合家欢 ,3
金凯瑞才是这部电影的灵魂 ,3
金凯瑞演反派,3
一部爆米花电影硬是把我看睡着了 也不知道是我太困还是它太好莱坞 ,2
讲真 看完没觉得有Metacritic影评人分说的不堪 甚至可以说如果这世上只馀下 刺猬索尼克 及 大侦探皮卡丘 的话 我会毫不犹疑地选前者 的确 刺猬索尼克 也是合家欢套路 但比起皮卡丘的剧情 索尼克的故事显得像样一点 而且皮卡丘X死侍声音但又没三俗台词实属浪费 至於Ben Schwartz配音的索尼克真的很有过动儿的感觉 这点加一下分   在这里我独立得赞一下Jim Carrey 他的无厘头搞怪风可能已经不适合现今潮流 但是在这片他真的超配的 很少有看到这种耍白目的表演却不惹人厌 甚至可以说嫌不够呢   整体 7分 合家欢向里的较能看一作,3
台 BD  又一经典形象被美国毁成合家欢儿童剧了 ,3
片尾曲动画全片精华 本以为子供向 结果是情怀作 话痨破坏了心目中的帅气形象  ,3
至少忠于原著,3
挺流畅的一部儿童剧 ,3
根据剧中设定 索尼克的速度应该比快银更快 因为电影中子弹时间它可以做的事情比快银多得多了   看来纯外星人还是比变种人要强一点  詹姆斯麦斯登都不记得他演过多少这种真人动画电影了 是不是他非常适合对着空气 或者绿幕演戏啊  此电影适合15岁以下人员观看 或者作为合家欢电影   超级简单的故事 超级俗套的情节 ,2
剧情一般般 走的是怀旧路线 金凯利演技一直在线,3
和 大侦探皮卡丘 半斤八两 拍得很俗套 故事没有新鲜感 特效也就合格的水平 看彩蛋应该会出第二部 ,3
儿童片 谷阿莫,3
不管是剧情还是索尼克的设定都透着一股工业流水线味 还是比较差的那种 反派搞成这样还是一点魅力没有,1
就很一般 反派就是强行变反派的感觉,3
应该说是很欢乐得一部游戏真人改编 很多电影和游戏梗 金凯瑞得反派也演得挺欢乐得 其中两段快银的超速镜头还是挺好玩的 可惜剧情还是比较老套 也比较的偏幼 不过呢 个人觉得比之前的皮卡丘好很多 至少不会无聊到打瞌睡 如果能在影院上映的话 应该票房不错 ,3
故事非常簡單直接 講述速度宇宙最快的超音鼠來到地球 展開連場冒險經歷 並為躲避蛋頭博士的追捕踏上公路之旅 雖新意欠奉 劇情也比較兒童向 但通順合理 飾演蛋頭博士的Jim Carrey更是搶佔鎂光燈 在戲中交出浮誇突出的演技 生動傳神地演繹出角色的瘋狂 為全片增色不少 超音鼠系我當年打機嘅童年回憶 但以咁嘅劇情呈現出嚟 點都系有嚸難交功課 ,3
太好看了 还有我喜欢的金凯瑞     ,5
逻辑牵强 现实与卡通画风不融合 表演生硬夸张 不推荐 ,2
还挺好玩儿的 纯娱乐片 最后煽情有点尬 ,2
牛仔俱乐部那段挺有意思 另外美国小镇的房子内部都这么温馨 城市又干净 羡慕的生活方式,2
韩国怎么回事 上映一个月就把人家的高清片源泄了 不太好吧 ,3
很棒的合家欢电影 小时候玩过的经典游戏,5
非常不错的游改电影了 虽然依旧落入俗套的模板剧情 但至少这个索尼克让人相当满意,4
是你 西部世界的泰迪 来到这里变聪明啦 ,4
boring,1
故事相当套路 不过看起来还算开心 话痨索尼克带来不少笑料 算是一部全家乐式的喜剧 话说整部里也有不少超级速度能力里常见的镜头 当然如果没有金凯瑞那种夸张的表演给这种脸谱化的反派加分不少 那整体评价恐怕还会再下降的 ,3
电影故事毫无创新 而且和游戏没有半点关系 只不过是使用了索尼克的造型和名称,1
金凯瑞在车里的那段舞蹈solo有给我笑到 索尼克性格就很快银 最后彩蛋的塔尔斯也很可爱 不打算删了 以后有小朋友来家里做客放给他们看好了,3
小刺猬好可爱呀 金凯瑞为什么越看越像张学友,3
平凡 本来横版过关游戏改就没什么剧本 有几处可以看的点吧 追车戏和子弹时间 但是子弹时间吧u1s1也没有快银好看,3
青少年电影,2
口碑扑街是能预想到的 一个是剧情低幼 一个是太不还原 腿长出了天际 不过金 凯瑞的表现真是亮眼 最后彩蛋预示了下一部 希望别低幼下去了 ,3
等等 是刺猬吗  去旧金山的海里归来抖成毛茸茸的那只是什么  为什么毛茸茸啊 ,3
金凯利复出了 终于看到他又恢复状态了 太好了 盼望续集刺猬和小狐狸一起大冒险,4
不需要思考 跟着乐 全家欢电影,4
剧情跟闹着玩儿似的,3
