comments,star
兽医联合小动物一起救人的故事 挺童话的 当皇帝也会有周边的臣子谋财害命 生活真是太艰难了 ,4
钢铁侠的海贼王之旅,2
明明就很好看 看到其他的评论也是很无语 ,5
确实扑街了 二星全给动物特效 ,2
整个一灾难式的重启 在探险故事越来越同质化的当下 依然沿用毫无新意的低幼套路来糊弄小朋友 浮夸的童话风布景及服道化更看的人出戏 可惜了这个卡司阵容和特效,1
动物们都好可爱 ,3
快进的,3
剧情不堪一击   但是Cheech Yoshi可爱 Barry可爱 都没听出来原来恁多大咖 ,3
今年最期待的一部烂片 如果不是小罗伯特 唐尼演的 我也不会看 一直说这部电影很烂 各种特效不过关 各种补拍什么的 我都以为这是我今年看的第一部一星片呢 结果还是失望了 仅仅两星而已 你说寡姐从漫威下来拍了两部新片 两部提名奥斯卡 唐尼同样是结束了漫威电影征程 结果演了这么一个玩意  希望 大侦探福尔摩斯3 不会扑得太狠 对了 还是说一下电影 幼稚 无聊 套路 动物们还是可爱的 特效没有想象中差 我期待真的很高  ,2
疫情之后引进的传统意义上的第一部进口大片 感觉是给小孩子看的童话故事 故事性和人物塑造都和薄弱 走向也很想当然 情绪非常随心走 所以就感觉很低幼 不怎么感动 也没怎么搞笑,2
橙天祥云,3
我两个朋友都问我要这部电影的资源 我心想是有多好看 结果给我看了个什么智障玩意 钢铁侠叔叔是不是漫威电影演多了 已经不会和人类互动表演了 只能和CG技术一起演么 有功夫在这瞎胡闹 不如和配音动物的全演技阵容学学怎么表演 ,2
特效不错 然后 就没有然后了 ,2
太低幼了点吧,2
毕竟儿童片,2
拍的乱八七糟的赶脚 飘且华而不实 不踏实 ,3
若歸類為兒童劇的話 我沒有任何意見,3
 老铁的奇幻漂流  演绎太过儿童向 ,2
儿童电影 主要就是看好莱坞的特效已经发展到了怎样一个水平 明明是兽医 却看出了一股加勒比海盗的感觉 RDJ和麦克辛对手 我喜,3
電影院,3
平庸,3
和小X同学一起观赏的 爆米花片 他倒是看得津津有味,2
 故事就是那种能猜到结局的治愈童话故事 但是动物们的演技完爆了 猫 和 狮子王 ,3
各种不靠谱  幼齿看看动物聊天逗比玩 ,1
飢餓了這麼久 是部電影都能讓我饜飫 何況還是British recipe plus exoticism 當對肉體靈魂雙合一的愛情不再抱持希望 是不是homo 甚至bestiality都可以嘗試  對不起我太惡俗了  萬達北碚 with 161468688,4
Sorry  Tony  ,2
不看不知道一看吓一跳 配音各种大牌 amazing 我就喜欢这种幼稚的童话故事 虽然真的很小娃儿 但是真的很治愈 ps 龙真的好像龙妈的大儿卓戈 最喜欢的就是鸵鸟和北极熊吵架,4
6分 太过复古 缺乏新意 整体故事很简单 为了凑片长只能加入各种小细节 当然不少内容还不错 但放一起拼凑感太强烈了 整部电影就仿佛是 黎明踏浪号   加勒比海盗 的低配版 让钢铁侠来演也救不了啊   如今奇幻片真的是式微了 想想都多少导演倒在这个类型上了啊   ,2
飞机上看的 童话冒险故事 动物很可爱 但剧情老套,3
属于无聊的商业片,2
无聊 爆米花电影勉强合格,3
RDJ求你了不要再演需要英国口音的作品了 ,3
多有趣的题材多沉闷的电影,3
无聊,2
放轻松 影院复工第一次电影 很快乐不是吗 妮妮不香吗 妹子说给妮妮加一星,3
我年纪太大了 已经对这种省略太多的童话提不起兴趣了,2
为啥不是德普来演    ,3
用儿童片眼光来看 三星  跟喜洋洋灰太狼比起来有一拼 ,3
24 100 12岁以下儿童电影 真是抱歉误入一个魔幻治愈世界 请了那么多大牌配音和唐尼就拍出来这种水准的片子 要笑点没笑点 要视效没视效 高潮还是为恐龙做个治疗来阔谈人与自然 友情 必然亏本的模子制片人看不出来吗 可能还抱有复刻奇幻森林cg成功的盈利 真不知道这么久的老套牌怎么立项的,1
啊 小时候最喜欢的动物小说  感情分加一星 ,4
退去战甲的RDJ尚不是托尼斯塔克,2
艾玛女爵拉米喜娜的声音很有辨识度 辛妈演了个美丽废物 妮妮不怕戏路重复吗傲娇侦探没几年又来个傲娇医生 但咱看的就是他 心智15岁以上请自动放弃,3
明明是一个自成特色 有着不少潜力的IP 外加巨星再度回归的噱头  被翻新影改得仿佛像个不入流的拼夕夕产品 相当篇幅的海上戏和跳跃的 Captain DoLittle 人格就是做着 加勒比海盗 梦的次品 给龙治病的桥段又恨不得班门弄斧联动一下怪兽片 什么都要 什么又不完整 杂乱 吵闹 组成了绝大多数时候的叙事进程 好在Michael Sheen和Rami给可爱的大猩猩还勉强拉回些分数 ,2
不如叫小萝卜头塘泥的朋友圈,3
今天忽然发现已经可以看了 赶紧看 我果然喜欢看无脑片 ,2
期望越大失望越大 love you 2999,3
兽医和动物们的冒险之旅,3
强撑了半个小时 放弃了  太难看了  ,2
钢铁侠的失败转型 小罗伯特唐尼秀演技大型翻车现场 整部电影唐尼都像是没睡醒 好像是在模仿加勒比海盗 但模仿的比宋小宝还不如 影片里的动物是很可爱 但是电影本身 确实一般 最多三星 ,3
神奇动物和杜立德  即使对小朋友来说也是无聊的复制粘贴了 ,1
也没有说的那么糟糕 至少当儿童剧来看还是可以看下去的 没头没尾的本子谁来也救不了 只是可惜了这个阵容 ,2
太过低能 但是小朋友看应该很开心  加勒比海盗加阿拉丁剧情,2
连好看的喜剧都称不上  动物还不错吧,2
就很普通 感觉妮妮也没特用心演 不过好歹是疫情后第一部 情怀加一星,3
娱乐性不错,3
好幼稚  真的好幼稚  故事很烂 特效真的好假 一股绿幕味儿 而且演技也很拙劣 唐尼你要是被绑架了你就眨眨眼 真的不好看 ,2
槽点多到 小帅哥很可爱以及可以 是最近几年最奇怪的镜头和节奏了 配音差到连RDJ自己的声音都不贴自己的脸 从头到位都猜不出来荷兰弟到底配了哪个角色  ,3
技术上精良 故事是真低幼 ,3
这个阵容实在是浪费啊 ,2
回归电影院第一步人 实在是        ,3
二星半 其实真没啥意思 很幼稚的爆米花儿童电影,3
小罗伯特唐尼卸任铁人后的第一个项目 结果重金砸下 幼齿无比 整部电影不需要带脑子看 动物园的狂欢会 群魔大乱舞 始终营造出一派炸了锅的和谐景象 通篇80 都在绿幕前拍摄 虽然特效精湛 但马脚时时袒露 这种千篇一律的故事也焕发不出什么新鲜的印象 角色也无厚度和出彩可言 相较迪士尼对奇幻类型的把控和塑造 环球影业就是班门弄斧的小丑 一顿狂轰乱炸的节奏和台词 结果没有任何涟漪能留给观众 可惜了参与这个项目的神仙阵容 好在这流水线的作品 在步调和时长上还算良心 90分钟不到就能得到解放 算是给出很大的诚意 另外 也不能笼统的说这电影有多烂 处处透露着平庸和无趣罢了 北美票房和口碑双扑街也就不意外了 铁人以后接本子还需慎重啊    ,2
半年了 终于又进影院了 今天是北京影院复工首日 看的第一场电影就是IMAX 多力特的奇幻冒险  特别标注下 ,3
时隔大半年 终于又走进了电影院吖 是激动 是兴奋 爱电影院的小朋友看什么都不重要了 迪士尼的各种动物还是很可爱的 亮灯起身 并没有电影适合的十岁以下的小朋友 但是都是超爱电影的成年儿童们啊 隔着坐 也依依不舍,3
小孩首选,3
整场让我觉得最好笑的是多力特说穆德弗莱没下巴 我们辛老师是有下巴的好吗    但辛老师演技真的好好啊 看过几部作品每一部真的都完全不一样  故事情节整体偏老套 基本每一步我都能猜到接下来的发展 不过这种素材的电影估计也拍不出什么新的花样来了 给龙治病那段看的我好无语 感觉和千与千寻里小千给河神洗澡差不多 最后拯救女王大作战也很莫名其妙 根本不需要那么多花样好吗  一头北极熊一只猩猩还怕打不过那点人 还非要让小孩儿去   不过总的来说勉勉强强也还行吧 其实是想给个3 5星 但只能给整数的话给个3星吧,3
1又是小罗伯特唐尼 约翰尼德普版钢铁侠 2本片适合全家观看 各种动物的互动有点萌 3关于成长和守护 关于纯爱和约定 这个男孩 在你离开以后 从未长大 ,3
玫瑰夫人真漂亮 看这种电影都能看到爱情的力量 一个永远忘不了 一个爱情的开始 好生羡慕 ,3
就是一部适合院线正常片子,3
1 5 5 想着至少可以看看萝卜 可惜这里面的他似乎在上演一场德普模仿秀 还不怎么成功,1
平庸 ,3
就是儿童片 轻松愉快 还可以教育小朋友要爱护小动物互帮互助那种 特效蛮好的小动物们也都可爱  居然是Rami配音的,3
不过脑子的合家欢电影 不用太苛求 可爱就行了 ,3
即使算上阔别六个月后首次走进影院的加成 也依然无聊到一定境界 成功衬托出 奇幻森林 好在哪里 至少后者能做好儿童片的定位 更不用说 全片仿佛诸多刻板印象的大集合 甚至有时还字面意义上散发着恶臭气息  40 100 ,2
烧钱的流水账 俗套的大堆砌 故事拼凑跳跃 角色有头无尾 男二更是可有可无 全片最能让人注意力集中的地方居然是给龙灌肠  ,2
九九归一哈哈哈,1
这个配音阵容 多一星 适合打发时间 轻松观影,4
少儿向电影 小朋友应该会很喜欢 嗯 动物们都演的很好 ,3
不难看啊 为什么分那么低 ,3
很低幼向 剧情推动的人物行为都非常非常幼稚    ,1
翻拍了些什么猫猫狗狗的 就算你差钱继续拍漫威他不香吗 ,2
纯商业的儿童电影 给小孩子看完全OK 成人会觉得无趣些 所有挫折都有转机 一定的happy ending 唐尼的表演中规中矩 有一点点杰克船长的味道 ,3
荷兰的口音辨识度好高wwww,3
嗯  还可以把 卧槽居然还有蜘蛛侠出演    在哪里啊在哪里啊   作为一部儿童片 中规中矩把 ,3
唐尼怎么像是演了太久钢铁侠不会演别的了的样子,2
动物比人类可爱 特效比喜剧精彩  ,2
带小孩去看感觉是完全不同的 因为两个人笑得很开心 很多梗可能自己一个人的时候完全不觉得好笑 但跟孩子在一起就会觉得好好笑啊 ,3
你说每一年不是都会有这样的电影诞生嘛 所以不能一棒子打死所有此类电影 给较低的评分 因为生活在不断更迭 就像这世界永远都会有孩子 这样挺合家欢的 只要电影不是特别难看 ,3
小时候真的是太爱看怪医杜立德了,4
感谢陪伴等保养车的一下午,3
高成本兒童片 ,3
精致而无聊,3
看不下去 动物还是可爱的 ,3
太垃圾了 流水账剩饭低龄无聊,1
一星给鲸鱼 一星给其他动物,2
还以为是钢铁侠与蜘蛛侠的平行空间 原来只是配音  白熊形象想起了黄金罗盘里的那只 以及啤酒 广告那只 haha ,3
没啥意思 特效不错 ,2
如果当成儿童片来看 它还是合格的 建议12岁以下服用 ,2
低幼,2
在一个无片可挑的时刻 看到满屏幕毛茸茸的动物们和完全不用动脑子的剧情 真的已经很不错了 动物园爱好者绝对打高分啊  ,4
可可爱爱的冒险电影 维多利亚时代真是最棒的保险故事的时代背景 大家的配音都可可爱爱的 ,4
吵吵闹闹的 很套路 ,3
2020了 竟然还能看到这么无趣的奇幻片 ,2
被低估的一部电影 在荒唐与魔幻外衣下的是对重度伤害和挫败的疗愈 ,4
还挺可爱的呀,4
剪辑不行 配音配乐不行,2
我的小萝卜 在韩国看完了 他的演技是行云流水 准备在韩国二刷 国内过完年上映我再去三刷一下 ,5
好像在看20年前的片子 一个流水线上出来的 动物其实就是拟人 索性再无聊看看动物也不错 ,2
设定很妙  一位通灵医生 自带整个动物园团队 带队远航为女王寻找解药 并一路冒险的故事  谐趣还是有的 喜剧元素也还不错 就是唐尼相比德普来说 做领队的气质还稍微弱一点,3
妮妮晚节不保吗,2
喜剧难拍确实是真的 钢铁侠本人角色在塑造上性格比较鲜明 但观点和态度表达的比较含糊 更重要的是缺乏转变 个人认为是这个人物不够深入人心的原因 动物的插科打诨做的尚可 不过各种反派的人物形象都因为喜剧元素的加入而十分令人不可信 此外本片在运镜上也存在一些问题 尤其动作戏 主要的动作节点没有很清晰明白的抓到也没有给与足够的画面表现 总的来说问题比较多的一部片 ,3
又可以看电影了 华星UME 3D IMAX 只要 50 这个卡司 有什么可不满的   ,3
有一大堆熟脸与熟的嗓音 有一些笑点 但是感觉只适合低龄看看   ,3
适合儿童观看的电影 完全是看在小萝卜的面子上打三星  剧情平庸的过分了点 都2020年了 环球还在出这么掉价的电影 这么烂的剧情连小萝卜也拯救不了 大失所望 ,3
作为对猫咪实在无感的爱动物人士 这简直是理想工作   ,3
小罗伯特 唐尼啥钱都赚,3
又难看又聒噪  ,1
非常无聊乏味的儿童片 没一丁丁看点 一大群动物面目模糊毫无性格更没半点可爱 RDJ的表演更是疲惫不堪 天知道这片我打开了多少次又睡着了多少次 才痛苦不堪的看完了 ,2
只能说是典型的 剧本浪费了一切 的大制作电影 ,2
ʕ    ʕ    ʕ    ʔ    ʕ    ʔ    ʔ    ʔ　UGC   R          ﾍ     ﾍ ,3
打发时间,3
看看画面吧  ,3
低幼的话挺可爱的 ,2
疫情后第一次电影院 看完看到字幕才发现这电影的配音阵容如此吓人 这群人合在一起拍部正常电影多好 ,2
三分半吧 冲着钢铁侠去的 但是剧情实在是低幼 唯一能安慰的就是IMAX大厅的视效了吧 ,3
tony 啊,2
你在小罗布特唐尼的身上看不到演福尔摩斯和钢铁侠时的那种灵动洒脱 而是满脸倦容与应付 ,3
对这种动物戏完全没有抵抗力 虽然很俗套很简单 ,4
讲了一个不太好的自我救赎的故事 有点俗烂 小罗伯特唐尼明显不擅长跟CG搭戏 很多地方太生硬 虽然找了众多大咖出来捧场还是没用,2
儿童片,3
拍得辣鸡的低幼版加勒比海盗 另外 当着一群能够互相言语交流的动物的面说 今天的伙食是肉汤 真的没问题 ,1
为这么精良的动画制作加一星 但这剧情和台词真的太小儿科了 看得鸡皮疙瘩一身的生理不适 烂片 ,2
又是群星云集的烂片 适合涮着火锅看的那种  最喜欢的是法国的狐狸 美国的长颈鹿 汗英国老虎 dah,2
消遣,3
一般一般 儿童片,2
以儿童片来讲还不错吧,3
 2020第一场影院 每一个点都显得那么平常 每一个转折都是那么容易猜想 几个伏笔埋藏的都是那么浅 动物的话外音又好出戏 但就还是挺爆米花挺能看的,3
挺可爱,3
剧情完全不用带脑子 各种呆萌的动物 美轮美奂的场景 无差别的平民和贵族的设置 都预示此片打着奇幻的标牌 但奇幻得很平凡 小唐的平凡表现也奠定了此片的基调 感觉他的气质不适合演奇幻而又俏皮类型的片子 不得不让人想起 查理的巧克力工厂  德普的气质就很适合表演此类片子 ,3
确实难看,2
没什么营养 笑过就忘了,3
中规中矩的童话电影,3
超A级的制作成本产出如此低幼审美趣味的合家欢电影 是否有些浪费 另外 这种表面疯癫内心柔软的神经质角色让德普大叔来会更合适些  ,3
套路满满毫无惊喜不过还算欢乐的儿童爆米花电影 ,2
还可以,3
鸭鸭表示很害怕 然后下了个蛋ヾ       ﾉ 爆米花电影不要求那么多 可爱不无聊就行  ,4
这么艰难的时刻看看动物也好,3
天使宝贝真可爱 啾咪咪咪 铁人这次不咋行啊  不过也不是他的问题 剧本就这样了  但作为我今年的第一次戏院体验 还是挺快乐的 ｸﾞｯ  ๑  ㅂ   و ,3
还是适合带孩子去看吧,3
除了特效进步于20年前外 所有的剧情老套极致 特别是配乐 从头放到尾 听的如此的发困  ,2
要不是刚解禁要不是妮妮            ,2
儿童片的话也可以啦,5
为啥奇奇那么没信心啊憨萌憨萌的 小公主和小学徒好好看 动物可爱 ,3
翻山越岭去给一条龙治了便秘 ,3
奇幻不奇幻 什么意思也没有 一点感觉也没有 钢铁侠还是拍钢铁侠好 搞得有的奇奇怪怪的 看的也别别扭扭的 这么喜欢看动物的我 看的一点也没感觉 ,1
这是啥 众多一线演的纳尼亚传奇前传吗 给3岁孩子看的 好吧我是在凑片单了,1
Be good don t be evil,4
钢铁侠穿上战袍飞去不就可以大战三百回合了 谷阿莫,3
我更希望它是一部由蒂姆波顿导演 约翰尼德普主演的电影 即使烂一点也无所谓 唐尼的英音 实在是要搞死人了 ,2
低幼版 加勒比海盗  航海版 奇幻森林  流水账一般的剧情 宫斗犹如过家家 航海冒险犹如自驾游 短暂的高潮居然还是给巨龙做肠镜  唐尼卸任钢铁侠后第一部作品 却完全照搬钢铁侠的幽默人格 加上动物CG 环球即便集齐漫威和迪斯尼的商业元素 结果还是因为千篇一律导致扑街 还好投资给力 在画面与特效的呈现上尚算华丽 ,3
小罗伯特 唐尼不拍漫威电影 就拍这种片子了 不够有趣也就算了 连动物的特效也不够好 整体还不如艾迪墨菲版的,2
放鸽子太多次了 熏累 ,2
杜立德翻成多力特是想撇清啥关系  全方位的灾难 甚至最该成为卖点的特效都是五毛钱的那种 唐尼的表演   同为漫威这伙人且不提斯嘉丽 差美队都一大截 以前总看不起但现在一比较 算是明白了迪士尼童话真人作的过人之处 ,1
真难看呀 小朋友也不一定会喜欢吧 小演员怎么选的呢 两个瓷娃娃似的一点演技都没有 ,1
故事幼稚却又不够简明 对童话感兴趣的小朋友会get不到很多的 幽默 桥段 能get那些桥段的又会嫌弃故事幼稚肤浅 果实救命的设定真的真的让我尴尬 最后多利特受尽千辛万苦救了女王的命 女王却表现得阴阳怪气不仅没有身为女王的心胸也没有对救命之恩的感谢 在影片结尾的时候我心里默默想着这个醒来的女王还不如躺在那里毫无知觉的时候看上去更像个女王,3
一部毫无亮点的低幼儿童电影 ,2
RDJ做主角系我唯一對套戲期待的 為動物配音都是有份量的演員 動物的CG質素做得逼真 能表現出動物真實動作之餘 亦能演繹到人性風格 製作整體中規中矩 但故事內容有點過於平凡 冒險情節不算多顯得未夠精彩 故事鋪排有點混亂 好像帶觀眾去了很多不同方向 但對於劇情整體未有很大幫助 感覺只是拖長時間 總之對比起舊版 Dr Dolittle  呢套戲真系唔咁掂水 ,3
铁男放弃亿万资产去搞了个动物语言培训中心   不好好干钢铁侠发展副业去了,3
这品相莫不是迪士尼童话真人改编本部一奶同胞的兄弟制作的 空洞低幼无聊一脉相承,2
无聊到我忘记打分   非常套路的童话挂逼 以至于标准到没有任何一个超出你想象的地方  本来想打2星 但觉得 较差 这个程度不足以描述这个我糟糕的观影体验 ,1
情节太低幼了 居然还花了2 5元在腾讯看的 花这么多钱就是为了哄红脖子开心的吗 看的我瞌睡半天 连我片商低幼的太太都觉得太儿科了  问题是还不是儿童片 就是哄没有一点脑子和片商的红脖子哈哈一笑的扔蛋糕片子 爆米花都谈不上 小罗伯特也是什么片都接啊    弱 ,2
不好看中规中矩毫无新意 但是 这好歹是一部工整的电影 中国电影市场连工整行活都不多见   ,2
配音太奇怪,3
过于低幼了 看完基本无记忆点 阵容倒是明星云集 但是不好看就是不好看 另外很不明白 好好的杜立德为什么翻译成多力特 ,2
RDJ硬拗的口音好奇怪  7 24,2
给学龄前小朋友看的   ,2
在当下 这种奇幻喜剧的票房天花板几乎是恒定的 而全明星阵容和超高成本也没有让影片成色更好 彩蛋里为续集留下的伏笔只能成为一个笑话 ,3
适合8岁以下儿童观看,2
2 5 10 我不懂男配存在的意义 其实我不懂任何人 动物 存在的意义 唐尼的角色感觉是想走德普路线 那干嘛不找更有个人特色的德普呢  德普拒演笑死我了 ,1
挺可爱的 本来应该暑假看的,3
大人看老套没劲 如果是小盆友看还挺适合的 属于孩子们的冒险故事 会说话的动物 火龙 追寻传说中的果实 正义战胜了邪恶巴拉巴拉 特效应该花费太多投资了吧加上出场费不菲能不赔嘛 翻译成多力特什么鬼 海报咱能换一张吗亲,3
武汉加油 中国加油    连接湖北结点城 饿了么 死亡搁浅 精神 ,5
像十年前的奇幻片,1
看的挺开心的啊 动物们多可爱啊 ,5
200316 一般般的奇幻动作电影 不够惊险也不算有趣,3
看到睡着 ,2
比预期好看哎看了开心 小男演员真的太可爱了,4
冲突不明显 唐尼的转型不算是成功 影片只能说是还尚可一看,2
2 5 工整 但是無聊 ,2
影院复工后第一部试水片 片如其名 就 很奇幻很冒险很合家欢 ,3
动物不可爱 主角不讨喜 ,1
确实有点一般 ,3
太难看了太难看了 活脱脱一部儿童教育片 要不是它是我疫情后看的第一部电影 我会打一星的 ,2
钢铁侠的配音非常刻意 陪孩子看的 其他都一般,3
初時是 Alice in Wonderland 後來是 Pirates of the Caribbean ,3
为什么总是看不太懂唐尼的演技,2
  ๑   ๑  只有唐尼的大眼睛在线 动物不可爱行为不萌 小男孩没亮点 剧情很低智 不奇幻不太冒险ヽ   Д  ﾉ      ὢ   剧情在干什么 没亮点又很无聊的电影 ,2
有被弱智到 为什么不直接拍成动画片呢 女王口音还行 ,2
很低龄向的电影 不知道唐尼为什么要拗出一口奇怪的喉咙有痰的口音 我是真的整片没听懂,3
标准儿童片 打低分的都是成年观众 ,3
就算你们有糖泥 但也不能乱来啊,1
麦克辛演个反派也那么喜感,2
虽然很烂 但是私以为这个神经质的角色更适合Depp ,2
蛮可爱的 自从当了 干 妈以后我对儿童片的包容度增强了很多 ,3
开年看的第一部奇幻电影 没看睡真的很佩服自己 唐尼梦游般的表演简直不堪入目 动物特效看得很尴尬 无语 为什么要接这个呢  你干嘛不接着拍钢铁侠呀 ,2
小萝卜的台词太奇怪了 ,3
这是给三岁小孩看的  我儿子才1岁8个月看不了哈哈哈哈,1
将将能看的冒险童话吧 各种元素凑一凑就端上来了 男主角地位真是非常尴尬了 换成个猴子可能都会更好点 要不是最后还通了个便 你可能都想不起来杜立特原来是个医生   ,2
也不能说电影不好看 但确实更偏向于儿童 剧情比较简单 有点幼稚 但特效是过关的 ,3
邊有出面講到咁崩潰,3
这部电影的唯一乐趣就是对上这些动物是哪位巨星配的音  PS  这配音阵容太神仙 但看海报感觉会烂看 应了此前猜想 ,2
其实还行啊 为什么评分那么低,4
首先这导演超喜欢小朋友 影片拍着拍着就成儿童片 其次导演脑中想法比较匮乏 感觉又看了一版 加勒比海盗  只是综上两述 这是低龄版 加勒比海盗   另外 小罗伯特唐尼 你刚离开漫威宇宙 退出复联组织 褪去钢铁战甲 就秒接这种三流剧本 如今尼古拉斯凯奇都不敢这么接戏法 既然都是超一线好莱坞明星了 接戏逼格高一点吧  最后 环球影业 我都不想说什么了  猫 的损失还没头绪去填补 这就又来了个 巨坑  真的 小心被踢出好莱坞六大 算上NetflIx 公司行列 别把希望都一下子寄予明年的 速度与激情9  自身自灭去吧 ,2
不至于2星 但就一般 好几个地方的情节过度很突兀 突然剧情就向好的地方发展了 适合小朋友看吧 和神奇动物在哪里比起来 还是神奇动物好看太多 ,3
别这么作践自己啊 钢铁侠,2
今晚刚在电影院看了这部 在结尾处上演的温馨圆满 让我觉得很感动 永远喜欢看这类有可爱动物参与的纯真童话 传递出永恒美好的主题  勇敢 友谊 坚毅 蜕变 爱的力量  全片由卡通动画讲述起故事 爱情友情贯穿始终 幽默笑点智慧满满  栩栩如生 生动活泼的动物形象 非常吸引我 如果有天赋 希望用来造福众生 与自然天地和谐友爱相处 传递友谊与爱的精神    影片中的航海与鲸鱼的镜头都很精彩 情节也挺连贯 片尾曲Original非常好听 O  _  O 很开心有缘观影  ,5
德普更适合啊,2
唉我是看了个儿童片 ,3
蛮好看的呀 画面优美 演员长得不错 动物特效很棒情节温馨 ,4
环球 完美世界 还以为有什么新鲜一点的 哄小孩的3D动画 技术挺逼真 剧本太老套 不适合成人观看,3
拍成动画片它不香吗 ,2
He s not just a people person ,3
果然小孩 动物和水的题材不能随便碰 毕竟李安只有一个 再说同样是从复联退役 跟寡姐比 唐尼选片的眼光也太差了吧 ,2
可以看看 比较简单轻松的一部片子 不算非常精彩 就是比较简单轻松 ,3
小姑娘太漂亮了 ,3
儿童片 行吧 不要有任何成人要求,3
一点都看不出来是荷兰弟,3
     还是很可爱滴呀 别苛刻 ,3
还挺搞笑的,3
挺欢乐的 不过有些过了 蚂蚁蜻蜓竹节虫都有语言了   可能是我较真了 女儿很喜欢 毕竟动物都可爱得一塌糊涂,3
确实不怎么样,3
3    故事简单适合套用小盆友视角观看 有不少动物小桥段做的挺有趣 有些小笑话也还好 结尾一战确实有点不好接受   ,3
不好,2
轻松的儿童片 ,3
一开始以为是男版灰姑娘后来觉得是少年派漂流看到最后竟然发现是哈利波特     钢铁侠选片能不能品位好点,2
带回到一个童真的世界 动物戏真多 惊叹人家的特效和造梦能力 ,3
卸任钢铁侠之后拍了个低龄儿童片  ,2
u1s1 也就看看妮妮和小动物说话哈哈哈,2
挺无聊的 虽然萌萌们都很萌 北极熊的名字居然叫yoshi ,3
内容空洞且乏味,2
5 0 10 又一次睡着了 ,2
开始我以为他是迪士尼公主hhhh 后来他搞了艘船做了加勒比海盗    救活的松鼠大喊revenger 带着喜欢蜘蛛的小男孩踏上冒险 帮助便秘的巨龙拯救了昏迷的王妃 还养了一条小蜘蛛声线的狗 要素过多 喜欢怕冷的大白熊和帅气的鸵鸟哈哈哈哈哈,3
狗屁不通 要不是AMC通票 点火烧了电影院,1
总是跳戏到杰克船长,3
额   能看 热闹   ,3
多力特实力证明再一流的演员对于三流剧本也回天乏术 环球咋舍得花1 7亿刀都砸在一部低幼儿童情景剧上的 前有 猫 后有 多力特  好奇环球是不是让人给下蛊了 ,1
我其实只是想看看小动物们和妮妮的 但还是被尬到了 粉丝滤镜也不能让我看完全片   ,3
没办法 任何动物会说话的电影我都无法抗拒 ,4
催眠神片,2
两星半吧 钢铁侠退休后再次跟小蜘蛛合作居然是这里    印象中的杜立德还是艾迪墨菲的形象 这部是更贴近原著的形象和背景 但是故事真的不怎么样 唐尼依旧是钢铁侠的感觉 动物也不够出彩 整体就是很单薄    ,3
货真价实的儿童片 不是目标客户 打扰了  ,3
耗资1 7亿美金却拍得如此波澜不惊 也是佩服至极了 ,2
为什么一个大猩猩你那么胆小啊 ,3
此片的特效执行就像是新霹雳娇娃的动作执行一样糟糕 再加上混乱剪接的镜头和乏善可陈的剧情还有唐尼仿佛失了智的演出 简直是一场灾难 ,2
疫情之后电影院看的第一场电影 特效不错 但转折生硬 人物行动缺乏逻辑 商业片中的商业片,3
没看完 弃了 扑街样,2
也就小孩子喜欢哈哈,3
比时间褶皱好看有限 他们这都怎么回事 到底对青少年ip的拍摄到底有什么误解 仿佛从头到尾都没想过观众到底是誰 动物们真的也不太可爱 唐尼这个角色的塑造 没演出独特的风格和魅力 倒也不是他的问题 这个角色真不适合他 ,3
一个怪医带着一群二货动物去寻找治病的灵丹妙药 情节幼稚到只适合个位数年龄的小盆友看 满满舞台上儿童剧的质感 实在不敢恭维啊   ,2
画面漂亮特效出色 剧情看的轻松不无聊 ,3
口音太奇怪,2
电影院复工后看的第一场电影 由于憋了半年没看 滤镜让我为这部电影多加一颗星 但是确实不够精彩 剧情老套又好猜 小男主和公主的感情线来的莫名其妙 情节推动有点点生硬 细节也交代的不够清楚 适合吃着爆米花不动脑子全家一起看 笑就完事 ,3
中规中矩的冒险片 小家伙看得有点不耐烦,3
进影院了 很可爱啊 大家是不是已经习惯于看成人向儿童片了 ,4
啥玩意儿,2
垃圾玩意儿,1
为了妮妮看的  就非常幼稚无聊  如果我年轻20岁在电影院里看可能会多给一颗星吧  ,2
真是厌烦了好莱坞 迪士尼价值取向  台词和剧情都俗套到让我怀疑自己的智商  but小动物们是可爱的,3
疫情后的第一场电影  ,4
场景做的有些假    ,3
恢复观影的第一部IMAX 舒服了 但是电影是真难看啊  ,2
这拍得也太乱了 想哪拍哪 一团糟 松鼠那个是罗夏日记的梗吧,2
实在憋不住去看了场电影 动物们还挺可爱的 看个热闹吧 毕竟现在也实在没啥选 唐尼实在不适合演这种 白瞎了这么豪华的阵容 话说我一直觉得啥都能说话的片子应该是迪士尼的专利 ,3
mediocre,3
一般般 非常适合孩子看 ,3
疫情后第一部电影 讲真 觉得电影院一个隔一个的观影体验有点棒 可以认真看剧 这部剧适合幼儿园的小朋友 ,3
时隔大半年终于走进心心念念的电影院并观看了这部80 的笑点都是来自于二十年前的电影 卡司阵容十分强大 ,3
小朋友电影   ,3
纯粹是怀念一下童年 但是真的也就适合十二岁以下儿童观看 剧情太幼稚了吧,2
