comments,star
一般 韩国致力于宣扬女性强大的电影还挺多 然而用新闻方式讲述女孩们因迷奸而自杀 以及赵刑警劈头盖脸数落队员们为业绩当警察而不理会失足少女 感觉太过于正道而毫无惊喜 也不讨喜 个人哭的着力点应该是多加描述受害人而不是一味地消费主演们的角色魅力 当然打架时豹纹女士的飞腿和李圣经小姐姐的大长腿很吸睛 但整体看下来给人印象深刻的是这两个警察很厉害很好玩而不是这个国家做了好事拯救了水深火热的公民这件事本身 那立意就不太理想了 拿着U盘转身的一个动作其实真的不用切三次镜头那么零散 就算李圣经真的挺好看的 PS看到罗美兰女士又看到德善的爸爸 那种当年追1988的感觉又回来了 ,3
比想象中更好看 韩国今年出了郑俊英事件 这个电影的内容也讲了关于偷拍女性的问题 上映的时间很恰到好处 罗女士的表现力还是很强 ,4
李圣经这美貌啊 ,3
故事有點太過短平快 前期節奏笑點會好於後期 徹底的女性電影 題材非常應景 夜店迷姦緊跟時事 而男權社會大環境長期對女性的不公平 無視及欺壓 甚至連被害者本身都因為自己是女性而先責怪自己的慣性思維被展示出來 雖然是雙女主但羅美蘭更突出一點 電影中客串的彩蛋給人驚喜 總體雖然缺點明顯但是部可以看的輕鬆喜劇 ,3
韩国少有的双女主电影 看的好燃 李圣经的模特长腿踢飞人看的好给力哈哈哈哈豹子女士骂脏话也好爽 但是剧情略微老套了有点无聊,4
比起最近的girl power片 这个前半部真的超好,3
周末爆米花 豹纹罗美兰女士的搞笑天赋在参加才艺海选时候就很突出啦 妖精也是非常适合出演这样的美颜暴力女刑警 一堆男士来配戏 坏人脸魏河俊 听见声音的暖律师尹相铉 客串1分钟 帅蜀黍河正宇 成东日1988成爸 1988正峰 还有模特出道童颜朱宇宰大长腿 ,3
2 5 其实挺差的 没有笑点 但是女性确实在职场中压力不小 一边家庭一边事业 中间夹着梦想 河正宇成东日朱宇宰客串 ,2
胜利事件之后上映 迷奸 偷拍 色情网站 毒品地下链条 河正宇客串讲偷拍方式那段挺搞笑,3
其实很一般 用喜剧外衣包装一个这么沉重的话题 有点尴尬 冲着这个主题多给一星 李圣经真是太太太太太太好看了   ,3
5 0 10 分 初看 AMZN版 轻喜剧 平庸之作 要剧情没剧情 要动作没动作 刻意的搞笑和煽情   反派也就是几个毫无特色的小流氓   两个主演也是毫无亮点 表演流于表面 打斗敷衍全靠快速剪辑   题材上 蹭了好多韩国大热点 郑俊英偷拍犯罪 李胜利夜店毒品 职场性别歧视等等 一堆好材料 炖了一锅烂汤   同年的 极限职业  奇妙的家族  在搞笑和创意上 明显要强一大截   河正宇客串的那一段 可能是唯一的笑点了   ,3
1 何叔惊喜客串  2 正峰啊 听妈妈的话,3
姑嫂探案 全女班齐抓坏蛋 俄罗斯转盘对决 前面搞笑情节挺无聊 后面蛮热血 还成,3
最后一幕希望只是戏剧冲突需要吧  不然贵国大街上一个男人殴打两女没有一个人阻拦反而引得路人纷纷摄影也太恐怖了,3
东亚女性真是有够水深火热    豹子女士还是挺可爱滴 ,3
两星给罗美兰女士的精彩演绎 一星星给客串的那些花儿们,3
双门洞豹子夫人 李圣经小姐姐 女帝崔有毒主演 话说秀英你怎么瘦回来了  甚至还有河正宇 德善爸爸与金正峰客串 这是专门找1988来加持啊  反派应该找堂堂正正李胜利来出演才最合适嘛 可惜了  电影背景完全是在映射 胜利事件  迷奸女性与偷拍上网 还有对南韩现代女性和生儿育女后在职场上遭受到的不公与歧视的反映 近期韩影的立意普遍针对社会现实 如虐待儿童 如女权主义等 都是天朝应该学习的  不过可见这部电影始终是以节奏轻松的商业喜剧类型来发展 没有挖掘深度的意图  不差的 还算值得一看的爆米花 电影总体三星 客串阵容加一星 ,4
平庸 老套 无趣 最大的亮点是河正宇客串 李圣经这部里的演技依然毫无长进 ,2
虽然bug挺多 但是真的笑死我了 好几个地方咋那么好笑   而且各种1988客串太惊喜啦 河正宇的前台也超好笑 ,4
虽然是刑警类喜剧 但韩国电影在以女性为主角的电影探索上的进步很明显 从角色的设定上 两位女主都是或曾是刑警队人员至少有工作 老公反而是无业游民身无所长 再到片中所带出的话题性问题诸如 女性为家庭牺牲工作的无奈 网络暴力对女性的迫害 公职人员疏于管理和行动而一心想着门脸好看的毛病以及带有明显偏见的那些 男人们 的口是心非等问题 编剧的完成度很不错 导演跟编剧是同一人  导演方面就逊色很多 搞笑也还不错 最喜欢戴眼镜的美女程序员蔷薇 ,3
手法很商业 女性电影这样拍才是出路 最后有点俗套了 应该更动作 更商业 婆婆妈妈的情节有点多 浪费了一些镜头 ,4
成也手机 败也手机  偷拍这黑色产业链也真是可怕  ,4
娱乐性不错 模仿 老手 的痕迹太重 ,2
前面太好笑了 而且豹子女士 李圣经和秀英这个组合太喜欢了 ,4
罗美兰女士不如在 请回答1988 里幽默搞笑 整部片子的喜剧效果也很一般 唯一让我感到惊喜的是看到河正宇打了个酱油 ,2
太小儿科了,2
无敌的罗美兰女士 急了连金正峰都打,3
多好的题材啊 可拍得也太娱乐化了吧 让观众嘻嘻哈哈就看完了 但偷拍女性这么严肃的事 需要严肃对待啊 ,3
我爱罗女士 不过电影是一般,3
豹子女士 爱你哟 ,3
本来打算去韩国之前看的 结果没来得及 从首尔回来之后再看这部电影 连电影里出现的地名都变得亲切熟悉 新村地铁站 梨泰院 江南区 弘大夜店 大嫂和小姑子的女警故事 热血之中带着搞笑 作为商业片而言 该有的优点全都有了 故事主线是一宗少女迷奸和偷拍案的抓捕追击 也顺便揶揄了一下韩国社会重男轻女的思想 想起了上周看的 82年生的金智英  韩国的女性总是会成为先为家庭牺牲的那一个 从前几年的少年性侵到现在的迷奸偷拍主题 不管是否真的能让这个社会变得更好 但韩国电影真的走得很前面了 ,4
其实这片子顶多两颗星 只是因为这部影片的确是宣扬正义的 仅仅是因为这部影片不是目前影坛充斥的低俗立意 实在不忍心 最后才勉强给了三颗星 说实话 这部影片一点点可看性都没有 缺点都无法一一列举 因为没有优点 就更谈不上吐槽了 阅后即焚类 就这样吧 ,3
题材很好 但情节编排总觉得有点儿戏 也可能是因为要写成喜剧的关系吧 ,3
童话女警智勇破案 喜欢罗美兰女士吸氢气气球说话的声音 好萌 ,4
客串熟人真多,3
能拍这样的题材值得尊敬 加上很多韩国影视熟脸也悉心客串 还过得去吧 ,3
女权电影看得解气却忧心忡忡 背后恶心的偷拍与观看分享的你就是潜在的杀人犯 ,4
客串阵容加一星,4
立意挺好 就是总在看着还不错的时候出现尬点 ,3
三星半 典型韩式商业片 李圣经可真美 打酱油的配角都是大熟脸 ,4
罗美兰女士身手矫健啊 尤其是现在被害者有罪论一大堆 女性题材真的很不错 ,3
霹靂嬌鋒 2019 台配国语  8 29G  东森电影 ,3
中规中距无新意 连反派都是一个样子的 帅酷狠辣男  20190701,3
剧情有点夸张 不过演员很卖力 剖析角度切入点新颖 女一不好看也就罢了 但太老了 女二嘴好小好翘 身材不错 相当性感 ,3
喜欢罗美兰 你好1988里的豹子夫人 电影一般 年轻演员演技不评价 就看个乐呵 打发时间吧,3
挺好的题材 但是拍得太泄了 节奏都不对,3
能理解 毕竟N号房还没爆出来,2
挺好的现实题材 拍的俗气了 不过整体看着还行 ,3
题材还好 可惜套路,2
导演心很大 把一系列的社会问题通过犯罪喜剧片的形式表现也没有违和感 整体而言很是不错 河正宇客串的小酒店的桥段很有周星驰早期喜剧片的感觉 现代撞奥迪 果然还是奥迪皮实 唔哩李圣经好身材思密达 ,4
豹子女士魅力十足,3
故事搞笑有余逻辑不足 当然针对职场女性的不易表现得还是很现实的 看点在于豹子女士出演刑警女主 粗犷的风格还是一如既往 与丈夫的女强男弱也是她惯有设定 影片虽然近乎玩闹 不过客串很多 河正宇的旅馆老板 成东日的刑警队长 还有正峰欧巴的被打路人 都是很欢乐的出演 ,3
轻松到有些无厘头 名咖倒是不少 都愉快地为导演抬桩 可见人脉真不错 逻辑bug到处可见 小地方经不起推敲的很多 但个人非常喜欢那些对女性职场困境的描摹 一些具体段落的节奏感很不错 李圣经也不过不失 东亚三国手拉手 对抗骚扰和性别歧视 要跟上呀 ,3
韩国拍这种动作喜剧片是越来越成熟了 后面部分剧情有点生硬 但是整体还是挺不错的 感觉魏河勋下手是真狠啊 ,3
有些地方还是太理想化了 而且虽然是以性侵和偷拍作为主题 但最后还是得给罪犯们加上制毒贩毒的罪行 才能让抓捕更顺理成章 只能叹气 拍得其实一般 但冲这个题材 国内要是能拍的话绝对爆了 ,3
对于这个片子的不满 也许是它挑起了 女性平权 的话题 却隔靴搔痒的没想好好深入 只是当个噱头来展开错位喜剧的剧情 其实本质上还是个喜剧 类似好莱坞拍胖胖的OL当特工出外勤 只不过需要的是个娱乐化的外壳 一个好像政治正确的选题  小四深谙此道啊  ,3
很多人说烂尾 我觉得冤枉了 这片看前半段就知道烂 后半段只不过顺着剧情下斜坡越来越烂而已 演技 剪辑 台词 动作设计 故事结构就没一个层面不烂的 中年女警那位演技稍微好一点但耐不住其他人太差 ,1
够烂的,2
少有的女性光辉犯罪题材 但整体也就是爆米花玩票性质 赵惠珠可真好看呀 ,3
给我的圣经欧尼和罗米兰女士  ,4
豹子女士也拍打戏了哈哈,3
不得不说韩国电影选材是很厉害 另外确实全民最后之后手机照相的社会 是要完蛋 w 姐姐们都可爱,3
几个路人都不错,3
超爱两位女主 在真正的女主戏里 男人只能扮演反派 麻烦和小丑 而不是拯救者 望中国编剧领会精神  ,3
一乐,3
明明是个不错的创意 应该受了 The Heat 影响  带出一些女性议题 谁知后半拍得乱七八糟 小姑子中香水被掳应该是高潮戏 现在轻易化解带过 室长一直被塑造成反派 突然转变莫名其妙 偷拍贩卖性爱视频和毒品是两件事 和成稀泥混淆一谈 最后小姑子玩俄罗斯轮盘以为是致敬嫂子 结果说完就把枪扔了出去 你逗我呢 基本的戏剧规则了解一下 导演拖出去打五十大板好吗 ,2
社会事件就是韩国编剧最好的参考对象,3
表白我的人间蜜桃 本来对偷拍这个题材不太想看的 但是一翻剧照看到我的李圣经啊 马上存盘 魏河俊在一册副刊里面的暖男形象真的有戳到我 这里第一眼看到坏人的时候 我可以我可以 故事中规中矩 但是重要的是人物都很鲜活出彩 ,4
情节处理太低幼简单了 ,2
呵呵 没用的男性主导着政府 警局 于是只能女人自己动手解决问题了 这不是什么女权问题 这是当权者默示且不作为的结果 PS 38师机动队 这帮可都是狠人啊 ,4
这类喜剧 最大问题就是有太多不合时宜的玩笑与煽情 ,2
感觉太一般了 几个女警装疯卖傻 情节也没有什么惊喜 要动作没动作 要颜值没颜值 要机智没机智 号称是喜剧 也没有太多喜感 ,2
浮于表面 没有深挖这题材 反派太弱了 ,2
很完整故事的犯罪喜剧电影了 但是过于套路 中间助攻太多了 导致整个故事就真的完全喜剧 精彩程度减半了 关心的社会热点问题 感觉也没有严肃起来 ,3
笑料蛮新颖 关于女性受害者非自己过错的发言很有正气 ,3
罗美兰大姐的背摔帅到炸裂   针对女性的犯罪发人深醒 ,4
剧情无脑 立意和小姑的颜值还行,2
可以拍续集了 很多连贯的小节奏很有意思,4
FBI纹身,3
我记得我钱看过 就是无厘头的韩姐姐,3
真的很努力 很努力的关注不同的社会问题 很努力的拓宽类型 终究是善意的终究不会词不达意 ,3
豹子女士这次连儿子也打了哈哈 那个主嫌疑人原来在昆池岩里已经做过坏事了 我就说怎么那么眼熟,2
正峰哥哥 ,3
https   www bilibili com video BV1Gt4y1U7hR李圣经 竟然有人的名字是圣经 第一次见Mi ran Ra演这种角色 考了10年都没考上 不打算找个其他工作吗 韩国119是救护车 偷拍有什么好看的 画质不清晰 没有特写 拍摄的人也不是专业摄影师 他们领导和我们领导好像呀 总是密切观察着我们 都在一个办公室办公 Audi真耐撞 KIA完全不是它的对手 https   www bilibili com video BV1nt41177A7,3
可以可以 有几个笑点 有几个客串 两个邪恶兰,4
如果连 男 警察都认为被偷拍可能是出于自愿 那么这个社会也只有靠自己保护自己了 用喜剧的方式在讲述一个深刻的话题 夜店 吸毒 偷拍 踩着这个点上映意义远大于形式 ps 正峰哥的短暂登场也是很亮点了 ,3
这个喜剧的分类和剧情题材真的搭不上 女性在性犯罪里面收到的伤害无法让人觉得这是一部喜剧 太沉重了,4
给罗美兰打分,3
很多人说烂尾 我觉得冤枉了 这片看前半段就知道烂 后半段只不过顺着剧情下斜坡越来越烂而已 演技 剪辑 台词 动作设计 故事结构就没一个层面不烂的 中年女警那位演技稍微好一点但耐不住其他人太差 ,1
1 什么什么居然是姑嫂关系啊 2 黑客蔷薇哈哈哈你们仨不去座fbi社会真的亏大了3 嫂子的老公长的好像木村拓哉4 果然是东亚三国直男癌重灾区 5 虽然是搞笑的 但是其立意也是为了女性说话 有些地方看得让人窝心,3
双女主代表勇敢和正义 一女配代表智慧 美貌 自然是圣经担当 ,3
全员追捕时特别给后台所有女性技术人员镜头那里有点燃 但是在反应韩国社会对女性全方位的压迫上 还是比较生硬的 即使这也是我多给一星的原因 ,3
正峰你是打不过你妈妈的,3
剧情无脑 立意和小姑的颜值还行,2
这次是否可以改变韩国法律 ,3
电影质量三星 女性电影值一星 ,4
豹子女士这次连儿子也打了哈哈 那个主嫌疑人原来在昆池岩里已经做过坏事了 我就说怎么那么眼熟,2
7 10 放在当下 尤其是韩国 N号门 的曝光当口 这样一部偷拍女性犯罪题材的电影真是赤裸裸的讽刺 不仅讽刺了韩国的政治制度 还有韩国警察甚至包含大部分的韩国公民 尤其是男性公民 也让我们真真切切感受到韩国女性的生存不易   影片还算工整 节奏也比较稳 更偏喜剧类 罗美兰女士也为影片贡献了不少笑点 小细节很生活很好笑 但故事终究还是太老套 太模式化 亮点很少 但不妨碍 可以一看 ,4
立意不错 但就片子本身来讲 算是小品,3
很一般的女权喜剧 用男人的方式行使正义 ,3
是我喜欢的类型之一 笑点很多呢 ,5
挺好挺好 燃 商业片就应该贴近时事 比如现在异常火爆的偷拍行业 韩国关注度高的胜利夜店 新型毒品 女性职业地位不平等 我们这种就少 ,4
主旨是好的 符合当下现状 但制作的场面和内容更像韩剧的前两集 没有电影的紧凑感 ,3
很一般很一般啦 ,3
前段时间不是说中年女演员没有电影可拍吗 又是韩国人为我们指出了其中之一条路,4
最后捉反派那一段 怎么跟 老手 一模一样了  ,3
其实挺难看的 单句的台词与设计好的笑点挺好笑的 但对叙事与节奏显然没有什么帮助 破案的线索一团糟 反派没有足够的戏份 以至于人物性格都不成立 整个片子完全是女版 老手  包括最后大庭广众之下的对决 这个男演员的表演方式 甚至这个故事 女性在警察这个职业中的不易靠简单的几句台词与男性夸大的反应表现出来 太low了 意外发现了秀英的喜剧天赋 这个废柴老公角色就是个废的 ,2
笑点很僵硬 比想象中逊色 河正宇的客串有意思 ,3
这个电影是对大韩女性的最高致敬了 虽然电影剧本挺单调 虽然故事情节挺夸张 结尾设计的非要把家庭和工作纠结在一起 ,2
明明是个五分片 中国人看着就3 5分 符合国情 ,5
还行  笑点也有但剧情太套路  太说教警务资源本就有侧重  提及了女性职场天花板 受害妹超美 小妹斜嘴刻薄萌 帅呆老公神似李敏镐2333,3
还蛮搞笑的     社会意义也比较鲜明 ,4
可能真的只有女人理解女人吧 虽然太女权 可是人家还是敢拍 什么时候才能没有男权女权之分,4
停止对受害者的羞辱  ,3
不是说这个电影非常好 在于所聚焦的问题真的与每一名女性密切关联 而非无病呻吟,5
题材很好 反映现实 用幽默的方式巧妙的叙述了警察和犯人之间的故事 观影过程中我差点儿笑出了八块腹肌 李圣经和罗美兰A爆了,4
海报好看啊 电影寓意挺好的 ,3
逗比姑嫂女警二人组 结尾很大快人心 ,3
韩国电影质量都很上乘 导致这部不错的犯罪喜剧在韩片中也就算一般般 整体偏重喜剧元素 使故事显得浮夸 题材热门且敏感 在国内现在各种迷奸偷拍甚至裸条现象也是愈演愈烈 甚至也会出现结尾那种 围拍 群众的讽刺现象 虽然是以商业的喜剧形式 但是搬上大荧幕就是一种进步 女性需要得到保护 这种别人看似不严重却毁本人一生的现象确实需要重视需要严打 话又说回来 故事里这种打扮花枝招展的去夜店被 又帅又有钱 的搭讪 就去了  导致这样的结果  就像陌生人给几万块 叫带一包东西过海关 结果被查出是毒品 怪这是个陷阱 还是侥幸心理作祟 ,3
妈耶 李圣经太绝了吧  ,4
跟时事的情节有点拽,2
蹭了点老热点 其他很老套 结尾匆匆忙忙,2
跟现在的热点比较切合 但是事实却不像电影里演的这样,4
    2019 05 09 geolkabseu Girl Cops  女警   女主还是很漂亮的 现在来看 题材和剧情都是来源于现实啊 电影结局是happy end 但现实却无比残酷啊 用新研毒品迷奸少女 拍摄上传视频 再借此招揽客户  ,3
西式拍档样本加入东方伦理关联 传统探案套路增添新兴女性意识 营销香水 贩卖的是少女的隐私和生命 寻找真相 追索的是失落的身份与理想 哀辩 受害者有罪  痛斥 升官发财道  比起动作戏 还是坐在信访室里偷摸着打嘴炮更加有趣呀  李圣经比起罗美兰女士远不出彩 崔秀英的角色古灵精怪最可爱 客串的几位都有气场 各有各的电影氛围 ,3
胜在题材和社会责任感 但剧本太水了,2
女人出了事就认为是自己的错 自己不够小心 明明是她们碰到了混蛋 却还再自责  站在女性立场发了几句言 但片子还是太对付事儿 ,2
赶拍此类题材的国家,4
总体还是不错 表演和话题结合都很好 韩国片大多数内容虽然杂糅各种类型 但总体都有所指向 这正是比我们好得多的地方,4
河正宇打酱油那一段笑死了 ,4
李圣经在club外面排队把头发散下来那一段太飒了 ,3
师姐出更 妯娌之间的斗气与合作浮夸又好笑 途中埋了很多梗 出乎意料之余早有预告 纹身店的遭遇 氦气变声 小姑子的扔枪 河正宇的客串 笑点频发 搞了半天练家子的大嫂原来是古典摔跤出身 也难怪最后还使出了彩虹必杀技  摔跤吧 大嫂   ,3
开局挺好 渐入烂境  ,2
话题选取得很妙 迷奸 偷拍 色情网站 关注女性群体 但是电影本身就是蛮普通的 ,3
都是熟面孔 一边看一边这不是那谁嘛 爆米花电影 李圣经还是要好好钻研下演技,3
不温不火 搞笑一般般吧 偶尔想深刻一下也立刻就马虎起来 河正宇的客串来得有些突然了   ,3
略优于 极限职业  警察喜剧类型片已经看到尽头  女警 也不过是在类型片中杂糅一点女强意识 剧本毫无惊喜 案件仍然是贴近社会现实的 虽然喜剧片中说教显得格格不入 但罗美兰 李圣经各自的一段抒发还是字字入骨的 小惊喜大概就是河正宇自言自语 罗美兰追偷拍男两段有点港式喜剧的味道 ,3
中规中矩的流水动作喜剧片 有笑点 有动作 有套路 亮点是SNSD Soo Young ,3
香水有毒,3
 单纯为了看河正宇的客串 老河果然不会让人失望 只是客串几分钟也那么的让人记忆深刻 其它的就有点差了 冗长乏味的办案囧事 为了突现女性的社会地位 目的达到了 但影片也逐渐崩溃在了混乱的节奏中 ,1
为这部电影反映的社会现象多打一星 无厘头搞笑 但是笑起来是那么的沉重与愤怒 ,4
看了这个片子 全程都在舔李圣经的颜了 ,3
应了韩国当下的景 豹子女士的演技无可挑剔 ,5
刺青那段是真傻  韩国要是紧跟美国走上女权和意识形态正确的道路那电影届就要废了  ,2
关爱女性 加1星 爆米花电影,4
不会飞腿的韩国警察是没有灵魂的 ,3
打虎亲兄弟 上阵父子兵 双女主挺好  ,3
生硬老套了一些 但喜剧效果不错 题材结合时事 可以加一星鼓励 ,4
虽然挺现实 但真的就挺没有逻辑的 或者说再次证明韩国男性警察都很愚蠢 ,3
还不错 就是最后节奏太拖沓 ,3
故事虽然跟上了韩国的热点 但是拍的很乏味 女权主义的电影现在似乎就是要把女人拍的像男人 这就完事儿了 ,2
看前十分有点不想看了 但是还是坚持了 然后发现太好笑  真的爆笑 特别开心  一直开心到1小时17分左右 有些核心思想也很接地气 我真的都想打5星 还觉得这样的喜剧要是国内的人拍一下票房应该有10亿吧 可是最后30分钟崩了 生硬的反转不和逻辑的围观戏 中间弹幕很多人都在质疑为何评分那么低 我也纳闷 然而现在解惑了 这是一部优点和缺点都太明显的片子 综合下来 却始终给不了高分 ,3
笑完 回味悲伤又愤怒,4
4 1 10 除了将双男主变为双女主的小改动外 仍还是一部非常俗套的警匪喜剧 笑点缺失 角色刻画不足 人物动机行为不明的同时 最糟糕的是还试图用台词来深化电影升华内意 结尾的追逐戏算是唯一可看的 然而设置如此弱的反派导致紧张感全无 剧情老套不是问题 关键是用不用心拍 这么好的阵容 全浪费了 ,2
不大行各方面,3
题材挺好 但有点主观臆断 娱乐性很强 满看下  ,2
乱哄哄的两个疯婆子 很韩国 ,2
两个女主有火花 也挺有意思 偷拍题材掉一地的桥段有当年香港喜剧片的味儿 但是结合最近的N号病房事件 再怎么搞笑看起来都有点沉重 ,4
原来是个喜剧 所以不要纠结逻辑 很多情节都做了夸张或者搞笑的戏剧处理 值得称赞的是聚焦了一个时下的热点事件 网络日益发达的今天 迷奸女性而后在网络上贩卖视频的犯罪行为日益增加 社会大众甚至受害人本身都还抱有着被强奸是女性自身不堪的陈腐观念 ,3
笑死 真是一部无厘头喜剧 弹幕都在哈哈哈哈哈大笑 我觉得不好笑 李圣经的大长腿穿什么都好看 崔秀英的美甲在键盘上都是给我一种太突兀的感觉 奈何她们两个都好好看 豹子女士很认真在工作的样子 可是拍得真的不好 ,2
题材确实很贴近事实 也结合了韩国最近的丑闻 可是 剧情真的好烂啊 很多熟脸演员客串了 然后就真的没有贡献任何效果,2
题材虽然很现实 但电影本身实在是太儿戏了  ,3
虽然影片一般 但是路人只会用手机围观拍摄真是环球同此凉热啊 河正宇露一小脸 ,3
很好笑 也很热血 也反映了社会问题 韩国电影比我们敢拍,4
我们圣经欧尼真的穿麻袋都好看 而且和狗焕的妈妈一起出警好帅气  中间部分比较逗 也算中规中矩,3
洁身自好,3
白瞎了演员配置 主题也不错 但是竟然拍成了如此无聊的烂片  ,2
喜欢韩国的警匪片黑帮片 很多年前就喜欢 选材好 节奏好 关键是一边笑着 一边反思着社会现实 一个社会为什么不好 就是连警察也要挑类型工作 这是多么恐怖的一件事 一个社会为什么不好 就是连男警察都不觉得拍女性视频没什么 这是多么可怕的一件事 剧情虽然有点尬 女警察险些丧命 这么大的事件不可能无动于衷 机场打戏 群众围观就不说了 机场安保去了哪里  不过 无妨 即便这么多bug 也要向世界推荐这样的电影 全世界的女性 没有错 错的是犯错的人 此外 河正宇突然出现 惊喜又意外 好久不见 ,3
贴合时事 李圣经好看,2
加一星给题材 ,4
看的生气 真是的部分都令人生气 不令人生气的地方看上去就不真实 现实和理想 到底还有多远的路要走 ,3
看到柯正宇 成东日 但是戴着很粗金项链的安在洪真没认出来,3
这片子是真心烂 围绕女权问题 各种瞎编 粗制滥造 违反常识 导演基本上就没打算要细节 无意义的煽情 无脑的反派 这种垃圾片子都能及格 那国产烂片不得哭成泪人 建议豆瓣把评分改成1 10 不然什么烂片都是一星体现不出作为观众作为个人对片子的评价 ,1
题材和切入点还是挺走心的 可惜没有好好打磨 人物太过脸谱化 情节太低段位 具体展现又太过刻意 可惜了好题材 ,3
超好的社会题材 一般的片子,3
联系到一直以来韩国的演艺圈因为不断的偷拍而导致的自杀事件及最近的N号房事件 本片的社会意义远远大于影片本身的艺术价值 李圣经的颜值略低 在厉害国顶多算是个乡下妞 但胜在身材一流 ,3
题材很好 只是后面太俗套了,3
挺好看的啊 这要是大陆拍的评分都能上8分了吧 你们现在对韩影这么苛刻吗 ,4
虽然挺白开水的 但是   有李圣经啊 ,3
普普通通 但神谕一般的提前影射了 胜利事件 与 郑英俊事件  加之有河叔成爸的客串 小惊喜还是有的,3
题材不错 韩国对女性被偷拍事件的关注度还是挺高的 豹子女士依然威武 圣经小姐姐也很出彩 砸电视机那一段很热血 整体呢 打发时间系列 ,3
三星 题材挺有社会现实意义 喜剧包装的手法接地气 两位女主以及客串的老何印象都很不错啊 ,3
网络追踪 飙车 那段真过瘾 ,3
一贯韩国特有的夸张演技 全片过半完全get不到笑点,1
韩国电影市场真的开始变了 现在是女性时代的崛起 这是女性最好的时代开始了 ,3
电影上映的还真是时候 简直是结合了天时地利人和了 题材很好 拍得也挺搞笑的 年轻的女演员都很好看 李圣经小姐姐超nice ,3
不着四六,2
有种双门洞演员再就业的感觉啊哈哈哈哈哈,3
剧情真的一般 但罗美兰女士的个人加成 让人看到她就想笑 ,3
帅 ,4
韩国电影还是很好看的 ,4
这个时候上映属实有点应景  最近韩国娱乐圈又是吸毒又是性招待的  豹子女士的戏路是真的野,3
纯粹是因为N号房事件才看的 ,3
李圣经也太帅了 太适合了 ,4
女警   2019 11 10  韩国真敢演,3
朴美英看上去依旧是走路带风 所到之处人人自危 打着电话就单手把桶装水给换了  ,3
关注了一些以往被忽视的犯罪 但全片过于追求轻松嬉闹 剧情深度和合理性差很远 话说你撞车前杠是自己粘回去的 奥迪连气囊也都没出来 假的不能再假了,2
不得了了 正峰哥哥要打猎豹女士啦,3
主题是好的 但也不能这么瞎拍吧,2
一般,3
女权版 老手  尤其最后的飞车跟搏斗  韩国版 女间谍  BUG很多水准一般但节奏还行 可是掩盖不住各种港式屎尿屁和低级桥段 港片带坏了很多韩国电影人 这点得承认  反而压缩了剧情的主题 罗美兰变年轻了 李圣经眼睛越来越小 应该让黄政民客串河正宇那个角色,3
这仿佛就是双门洞 豹子女士 罗美兰的写照  不要看着一个大婶   一个平凡普通的大婶也许有着辉煌的过去 大婶出手   抵得过 好几个女团 ,3
