comments,star
来加拿大之后第一次自己去看的电影 看的还蛮爽的 简单粗暴的快乐  191225 圣诞节重温  ,4
只剩下蠢,2
花钱买开心电影往往越傻越存在可以发散的话题 如同happily ever after里的after才更能说明亲密关系的复杂性  末日十年后 也可以用来更深入地解构人类社会 但确实不能希求本片对此有多大建树 卷石看起来还像刚date了一个月一点没老夫老妻之感 而资源配置基础建设乃至alternative social structure这些东西也根本没提 再说僵尸都变种了 人类怎么还就会突突突呢 某种意义上本片和 好莱坞往事 一脉相承 在将嬉皮文化彻底变成caricature的同时用Woody和猫王对右翼政治进行浪漫化的怀旧想象 对控枪和对原住民的文化挪用等问题更欠考量 反正人类的终极家园不会是和平共产就是了 优点 好歹对自己的zombie entertainment本质很有自觉lol,3
看几个傻逼对着屏幕撸丧尸 你能高潮吗 ,4
看不动 老了 最好看的还是片头和预告片,2
真希望石头可以和加菲在一起 可惜未婚夫不是他 唉   ,3
这一部剧情框架虽然简单了些 但是还是有搞笑成分的 冰淇淋女孩不就是 花季少女 的女主吗 她挺恶搞的 丧尸设定没有太多新意 算是口水片了 喜欢石头姐 她戏份不多啊 ,3
沒第一部好玩,2
从白宫到猫王故居雅园 再到巴比伦乐园的厮杀之旅 整体比第一部精彩好看 片头哥伦比亚logo上的女神棒打突袭僵尸趣味横生 开场依旧秉承Metallica的重金属音乐 一曲 Master of Puppet 带动下的慢镜厮杀酣爽带劲   热血沸腾   旋即掀起高潮     影院里的强劲音效实在太震撼了   Zoey Deutch傻白甜萌的Madison如同一道奇异靓丽的风景线 Abigail Breslin妹子其实样子变化不大但就是身材胖得不忍看  卷毛杰西几乎毫无变化 青春常驻 石头姐果断更美了 盼了好久才终于姗姗来迟的Thomas Middleditch小哥居然只是客串 戏份少到昙花一现 和Jesse两大卷毛宅男共同上演真假兄弟 画面太美 片尾彩蛋圆了第一部Bill Murray留下的遗憾QAQ ,4
十年了 僵尸都突变成四个亚种了 这个团队却依然保持着团结 紧张 严肃 活泼的氛围 还顺带消费了历届美国总统和猫王 剧本和预算明显捉襟见肘 全靠哈里森的嘴炮和墨菲的蔫坏损补齐 ,3
不是那种很有必要的续集 但是我很感谢他们拍了这么一部电影 在这个电影工业一日千里的年代 时隔十年还能集齐原版人马的续集已经十足珍贵了 其实它献给的只是喜欢第一部的人 那个时候我看电影还没有现在这么多心思 总觉得什么电影都好看 ,4
真的 把这个系列做成欢乐版求生之路 绝逼火,3
自己下载的电影含泪也要看完   当我忧伤的注视着石头姐薛定谔的颜值   不禁沉思着 到底为什么把宝贵的周末下午交给这部电影   ,3
傻白甜笨妞儿超有意思  FUCK该死的嬉皮士们 我刚从好莱坞往事过来   除去结尾 那种 毫无意义 的气质还是很吸引我 ,4
3 5 是理想的爆米花电影 如果白宫无法幸免的话 伍德斯托克 巴比伦 也不能 来自一个redneck对pacifist的嘲笑 石头表现空间不多 而且丢失了大部分的喜剧感  even a 12 year old knows who bob dylan is you poser  ,3
我13年标记的影片现在才和我说要出续集                                                                             跨年看喜剧真是不错的选择,4
阿比盖尔布雷斯林长丑了,3
比第一部好看很多呀 更多动作 很多角色 更多笑料 把 生化危机6 给憋屈的全爽回来了 很纯粹的丧尸动作喜剧 彩蛋炸裂 好希望再拍下去 金发妞真的太逗了 ,4
综艺丧尸片 ,3
十年前的反传统电影在今天看来 如同鸡肋 无聊又无趣 什么时候还在企图用小聪明来将电影的基础 也就是故事本身 一笔带过 所以啊 古典叙事才是永恒的真理 ,3
记忆出现了偏差 完全没觉得第一部竟然已经十年了  可能是跟 废柴特工 记串了 记住了那个用 车道 一语双关的段子 ,3
因为片头自由女神砸僵尸看的 ,3
14年    喜欢这群人  不如第一部 但是为了情怀 ,5
 看到最后发现这竟然不是一部僵尸电影 而是一部爱情亲情友情电影 恋爱中的男人 都是最蠢的Homer型僵尸 卷毛和石头姐的故事 根本就是真人演绎 冰雪奇缘2 哇 卷毛和加菲是老基友 加菲和石头是旧情人 这回换卷毛和石头 阳光小美女的角色是亲情线没错 可总有点鸡肋 话说回来 爆米花电影 好笑就已经很不错了 还整那么多流行文化梗,4
移动冰箱车无脑妹和抄袭歌王嬉皮哥 猫王屋长镜头对决T 800邪恶分身 年度丧尸杀之收割机杀比萨斜塔杀怪兽车杀zombie jump杀 Bill Murray加菲猫黑历史之西班牙语吐毛球翻译  排 僵尸肖恩 后的新世纪最开心丧尸系列 Madison居然是Lea Thompson的女儿 两母女都靓出花 厉害,5
2019最佳丧尸片 关系探讨 血腥搞笑 爆燃丧尸跳 无脑佐伊靓丽可爱 被甩可惜可气 ,5
我发现托马斯米朵蒂奇真是可爱啊 ,3
每个人都有cool jacket cool boots嗷,3
真好这个卡司 原汁原味的好笑 居然还有Murray彩蛋 ,4
狗尾续貂 无脑 无趣 无聊 ,2
萌是挺萌 适应不了,3
10年前的第一部我看过 还给了四颗星 但已经完全没有印象了 说明是一部爽完就PASS的片子 这部续集最大的创意是哥伦比亚女神砸了僵尸 正剧种种 胡闹而已 闹着闹着就无聊了 ,3
2  Sony center  Love   Peace的梗真的耽誤了這幾位演員 Emma Stone完全沒有存在價值 就像個配角 可惡 完全沒有第一部好看 ,2
继续全程调侃无脑打僵尸 给每人配上一半然后Happy Ending Bill又客串一回彩蛋 ,2
时代不一样了完全看不进去了 这片子真是一点意思都没有,2
还蛮多好笑的点的 而且可以哈哈大笑   ,4
能吧丧尸题材拍的这么话痨也是不容易,3
3 5星 虽然不如第一部 但娱乐效果还是有的 而且本片更像 求生之路2  加强版丧尸出来 就差 特感 了   但打僵尸和生存已经是次要了 恶搞才是主流 致敬了猫王 傻白甜的常规操作 高级黑嬉皮士 旅馆碰上山寨团队那块笑死了 比尔莫瑞的加菲猫彩蛋大亮 当然还有火炬女神的LOGO 这些外延元素远比故事主线更加有趣 小石头妹咋成了肥婆   ,4
强烈要求你们人类学家把Jesse做成perfect beta male样本放博物馆里保护起来 ㅠ ㅠ,3
娱乐性挺强的 新加入的dumb blonde很有趣 woody harrleson一如既往的可爱 打斗戏因为在4D影院被抖动得很刺激 ,4
还是挺好笑的 卷西样子十年如一日几乎没有变啊 结尾彩蛋说明第一部Columbus的误杀真的太浪费人才了哈哈哈哈哈 ,3
十年了 Jesse一点都没变啊 ,3
为彩蛋加一颗星 欢乐的僵尸片 傻白甜居然不讨厌甚至有点可爱这简直太难得了 每一句吐槽都能get甚至爆笑 请继续保持下去拍第三部啊谢谢 ,5
时间真的是把杀猪刀 十年光景 把原本可爱的Abigail Breslin打磨成了离家出走的小太妹 整部影片的节奏感也是大不如前作 除了片头和片中长镜头小小惊艳一下 剧情基本就是复制粘贴 了无新意 没有热武器干翻丧尸的片不是好丧尸片 结尾一点都不过瘾 ,2
最有趣的角色居然是那个金发无脑妹 ,3
我看电影喜欢口味轮换 这种 肥肠炒饭 的电影我吃的很开心 剧情看似随性但挺好玩 片头哥伦比亚女神暴打僵尸仿佛告诉我  欢迎来到丧尸乐园  十年过去了 大家气质都成熟不少 卷西是真的一点没变 ,4
依然是比尔 默瑞全场最佳 最后彩蛋太牛逼了 ,4
十年之后的续集 石头凭借 爱乐之城  已经成了奥斯卡影后 Jesse因为 社交网络  这片还是和石头前男友加菲合作的 也拿了奥提 爆米花片 恶搞娱乐精神照旧 梗多 Jesse还是这么这么这么这么这么 可爱 ,3
时隔十年出续集 开场的哥伦比亚女神火炬刽僵尸 彩蛋比尔 默瑞回归暴怼丧尸 已经完全值回 依旧是这个系列的风格延续 话痨重口味喜剧 十年前默默无闻的新人组合 十年后好莱坞均有一席之地 但味数没变 逗比指数攀高 那些末日生存的游戏规则依然奏效 僵尸战斗力升级至T800 无法轻易终结就血浆遍地 大堆头僵尸群海攻击甚为壮观 趣味和尺度都有提高 卷毛嘴炮水平依旧水准之上 各种有趣的梗覆盖 从新的猫王到对嬉皮士的开涮以及对比尔 默瑞的致敬 充满了怀旧的追忆和时过境迁的唏嘘 末日境世下的黑色幽默 轻松又彪悍 复古又有新的希望 这集情感拉锯略为俗套 但角色配对终得圆融 还是喜闻乐见的景象 希望第三集不需要再等十年     ,4
十年之后 艾比盖尔 贝斯林已然成了事业线傲人的胖妞 不过喜剧节奏和质感是真的好 伍迪 哈里森那张脸真是大写的活宝 无脑傻白甜居然也尬得恰到好处,4
笑料不减 本来觉得收尾潦草 彩蛋等到Bill Murray老师,4
不如第一集好看,4
维持住了笑点和看点 短暂的copycat段落极其kuso anyway 未来的某一天 人类回忆起穆瑞大爷曾经的英姿 也是会深切怀念吧,4
10年前我还不认识石头姐呢  日子过的好快 没脑子的妹子让龙妈演就好了,3
7 0 10 分 初看 蓝光 十年后才姗姗来迟的续集   毫无节操的黑色幽默的僵尸片   比较热闹 比较搞笑 最搞笑的应该是开头 哥伦比亚标志下面高举火炬的女神 上能装逼下能砸僵尸   最后有2个彩蛋   ,4
单论好看程度 紧张刺激黑色幽默   我觉得远比第一部差 和现在很多黑色幽默的片子比起来  都差特别多 里面似乎有很多梗 我能感觉到他们扯淡的废话一定是在说一些梗 但是我不了解老美文化 并感觉不到乐趣 唯一片子里给我感觉到的亮点 就是影片最后的话   家不是一个特定的地方 而是在身边陪伴你的人   一晃十一年过去咯 ,3
一眨眼都十年了 不过依然还是十年前逗逼的丧尸电影 没有进步啊 话痨了一整部片子 有点难受 ,3
喜欢喜欢喜欢喜欢喜欢喜欢喜欢 距离上一部居然十年了 感觉才看没多久似的,4
看个丧尸片 也要被乱喂一嘴狗粮 就着这碗狗粮看着恶心巴拉的血浆 和后面放飞自我玩脱的剧情不得不说此乃下饭神片 ,3
Berke fucking ley,4
好看的想写长评啊 十年时间才是做续集该有的情怀嘛 哪像现在泛滥的超级英雄电影,5
同样模式再来一遍 也太偷懒了吧,2
woody harrelson太好笑了,3
我已经完全接受不了卷毛的话痨了 这个系列也是典型的 真意外我居然完全不喜欢 的那种片 ,2
有生之年系列 除了AB 其余三位感觉都没老啊   亏她和我同日生日   仍然延续僵尸主题轻喜剧风格 年代太久远我都忘了默瑞叔在第一部的戏了 赶紧复习一下  最后的彩蛋太好玩了 爱死这老爷子了 演Madison的妹子也太可爱太好看了吧   最后 加菲猫3算不算有生之年系列 虽然对于这个期望我已经死心了 ,5
很差吧 完全变成了美式快餐喜剧 还沾沾自喜 之前得普世观赏性没了,2
全场自high,2
很好笑 很喜剧 连开头的电影公司标志动画都非常有趣 最后那个丧尸自动跳楼也更是有喜感 哈哈哈哈 有趣 ,5
众所周知 比尔莫瑞是世界上最伟大的喜剧演员,4
woody harrelson太好笑了,3
第一部死掉的比尔 默瑞竟然携新作 加菲猫3 前来第二部客串 真是意外 片尾曲刚好是因 星际宝贝 喜欢上的 Burning Love 而且还是 Woody Harrelson 亲自翻唱版 真是惊喜    你知道她为什么还活着吗 因为丧尸吃人脑 而她没有脑子   如果说我们从冒险中学到了什么 那就是家的含义 薇奇塔不需要畏惧它 我也不用一直寻找它 因为家并不是一个地方 家就是陪伴着你的人    三星半  19 12 19,4
十年之约,5
哈哈哈哈笑死,4
全场自high,2
比第一部强了很多啊 虽然是十年再相遇 风格却一脉相传没有变味 傻白甜的新角色讨喜又不出戏 与 纽约的一个雨天 的范宁形成鲜明对比 ,4
居然在搞笑程度上超过了第一集 结尾彩蛋才是正片系列再加一席,4
剧情欢乐 角色可爱 新加入的dumb vegan blonde很抢戏 再一次表白石头姐 ,4
后半段比较搞笑 37分左右居然改编了Lynyrd Fucking Skynyrd的 Free Bird    片尾Bill Murray的彩蛋好评  ,3
三星半 算是很有诚意的续集了 只不过后段节奏有点崩掉 十年后的卷老师依旧无敌可爱,3
     贼欢乐 开心得不得了 猫王小店对影斗法 配合长镜头对撕赤激得小哈皮 Madison一嘴白似碧雪的牙口很黑凤 Sunday Sunday Sunday 魔性三连么么哒,5
自我消解式恶搞加上以谈恋爱和卖蠢萌为主 丧尸电影已经越来越沦为讨好粉丝并朝恶搞类型的不归路 依靠卡司个人的魅力朝着游乐园电影发展 ,3
十年了 大家几乎都没变 只有小石头变成了磨盘 ,3
没有了第一部的灵性 只能按着成功的套路再走一遍 顺便给每个人都配上了最终归宿  这平庸无聊的安全牌竟然是导演自从首部以来第二部质量及格的片子 只是能在大银幕上看着咖位早已今非昔比的大牌们再续血浆打趣的温情戏码 僵尸不僵尸的也就无所谓了 BTW 看着卷毛和石头配对还是觉得怪怪的 ,3
虽然也挺无脑的我竟然觉得比第一部好看一些 一个原因是原先两个女性角色我十分无感但新出来的这个美国gal粉红妞好好笑啊 如果能让跟伍迪很像欧文威尔逊演镜像版就厉害了现在只能退而求其次卢克了 末尾守塔还不错 Bill Murray的补偿性登场太帅了  ps差点忘了 片尾曲真的是伍迪唱的吗唱太好了吧  ,4
You know why she s still alive  Because zombies eat brains  and she ain t got any ,3
系列粉表示很满意 一如既往的欢乐 那段屠杀僵尸的长镜头简直绝了 ,4
有家的地方就是 有你 有我 有丧尸  ,4
还是尽了欢乐之道 僵尸片中的追杀一直爽一直无脑 彩蛋也是用默瑞来讽刺 挺敢自黑的 ,3
依旧十分恶趣味,4
5555 卷西真的好可爱哦   ,4
分分钟都是老梗我暴哭   20191115 Bangkok ,3
卷毛和Woody Harrison真是好基友一条路走到黑 以及Little Miss Sunshine一步步地长残 ,4
比今年大部分喜剧都要好 非常轻松愉快的90分钟,4
作为老粉我肯定是支持一波的 各种第一集的梗刷的起飞 或者干脆说这就是给第一部粉丝们的一封迟到的情书 该有的都有了 但就是  感觉差一扭扭  而且这爱与和平的结局实在让我吐槽无力  ,3
外面是疫情 在家里最适合看丧尸片 那种隔绝孤寂的氛围应该能感同身受 很不幸 本部延续了第一部公路丧尸片的风格 彩色明亮 人物逗比 边吐槽边打僵尸什么的一点也不孤寂好不啦 小萝莉长残了 大叔更老了 原来的宅男变成了大叔 辣姐还是辣姐 僵尸种类比第一部增多了 这部致敬猫王的部分较多 要想看明白其中的梗你得精通美国流行文化 傻白甜妹子和互为镜像人设那段最搞笑 结局不够火爆戛然而止 希望还能拍续集呀 ,3
哈哈哈 开头的女神梗好好笑 血腥加料版nerd公路喜剧片 从傻白甜到嬉皮士嘲笑了个遍 有些类似 地球最后一个男人 的风格 结尾的丧尸一跃应该是恶搞皮特的 僵尸世界大战  ,4
精炼有趣 故事干脆 倾泻而出的名人野史 满是戏谑清透的喜剧讽刺 钻石戒指是第一夫人的象征 却不是完美爱情的凭证 左轮手枪不是最佳的圣诞礼物 却能成就救命的最后一击 给丧尸分门别类 给生存制定规则 但三角关系面前也只是旧时代的直男 给自己戴上冷面 驾装甲逃离爱情 但酷女孩追求真爱又何尝不是解放的自由  白宫十一月也能有圣诞老人 雅园本世纪也还有猫王上演 丧尸城中高耸着入云的巴比伦 无关奴隶只有民主 冷冻库里生活着粉红的傻白甜 谁说只有英雄才配生存 ,4
十年后的续集一切都好 接着第一集看更好 隔离期必看    除了小萝莉长大了 唉 看过的都懂   ,4
只有真男人才敢开粉色的凯迪拉克 彩蛋惊喜,3
这片最大的笑点就是伍迪哈里森的 爹 味 很多元素都很有创意 镜像人物那段很好笑了 算是玩的比较开的另类趣味丧尸片了,3
好笑还是好笑的 但这趟真的是乱到失控了啊    _  ,2
可能丧尸片也拍不出啥新鲜玩意儿了 只能走卖蠢恶搞路线 很一般 ,3
 6 0 故事太随意了 片头的哥伦比亚女神 片尾彩蛋 山寨团队的话痨 对伍迪 哈里森的精准吐槽 傻白甜的蠢萌操作 这些细节的东西比主线要好玩太多 ,3
很努力想还原第一部那种主题乐园式的狂欢 但太刻意做作了 越到后面越自暴自弃 新角色还算有趣 反而旧角色的情感处理不够好 笑料和抖机灵的情节可能还是更适用于十年前吧 ,3
十年了   ,3
太有意思了 伍迪哈里森真的很适合演逗比哈哈哈 ,4
wtf ,1
没那么好 但依旧喜欢 是及格以上的续作 高潮戏没有垮 即使是最老套的 最后一分钟营救 依旧十分high 一个必死的局 竟然能找到合理解 ,4
wooding Harrison的真的是全片笑点担当 太搞笑了,3
艾森伯格的语速还是那么令人烦 僵尸电影变成了无剧情全程靠话痨的公路电影 这应该就是仅靠大卡司阵容吸引客流的圈钱片吧 石头姐人情还完了赶紧溜吧 ,2
2 5 十年后续作 却只有比尔默瑞的彩蛋是唯一看点,2
周一真讨厌,3
节奏不太好,3
狗尾续貂了 除去第一部的老点子 和还好的若干包袱 简直boring,2
公路之旅需要音乐 Berkeley Babylon  治愈感情危机也需要良药 medicine Madison的谐音  美式信仰和人生态度就是轻视我们这么凶猛的僵尸们好吧 ,3
10年之后的续作 唯一槽点就是当年的阳光小美女居然肥成这个样子   ,4
尬  ,2
十年过去 男的真抗老啊 ,3
 C  娱乐性不错 但和台词精雕细琢的第一部不同 这一部的剧本不管是故事还是台词都比较粗糙 尽管还算是有趣 但也仅限于 还算是 的程度 无关紧要的角色引入过多 又乱又杂打乱了故事的重心 也把第一部中那种末日中孤独旅行团惬意氛围一扫而空 为了写角色弧光强行把第一部经过成长的角色打回原形 看的很别扭 第三幕在没有任何矛盾任何铺垫的情况下强行把故事发展到高潮 就像导演一看 哦 我们没经费了 赶紧打打丧尸结束吧  于是忽视了任何逻辑又无聊的高潮部分就开始了 ,3
欢乐,4
虽然没有第一部那么有趣过瘾 但还算保持了喜剧的节奏 丧尸升级成了T800的同时也失去了用枪爆头的爽脆感 结尾还偷懒用巴别塔陷阱集体处理了丧尸 还不如道森开重型吉普360度碾压丧尸来得有意思 表现最抢眼的还是伍迪 哈里森 他真的是自带疯狂和幽默的气质 当年的阳光小美女突然变得很大只 像是发了福的艾米 亚当斯 彩蛋还有比尔 莫瑞 ,3
在白宫那段可以后面就困了 说好的忍者僵尸呢 ,2
太糙了 没了清新劲儿,2
套路还是老套路 似乎导演想保有上部原汤原味的同时加入现代梗调剂 总体效果可接受范围内 新配角几人算讨喜 配乐不得不加分 上来就大M这谁顶的住 结尾两个彩蛋  ,3
天呐他们竟然可以在这种环境里坚持十年还没有group sex ,3
十年了  魔笛手凉得好快  彩蛋很棒,4
不如第一部的cult气质多 隔着么久又玩不出新意 算是强行续集了 ,3
   看的不费脑子又欢乐 很下饭 ,3
第一部我就很喜欢第二部也还是很好看 就是我一直很喜欢的又贫又热闹的电影 而且还有好多好多猫王梗哈哈哈哈哈哈哈,5
有生之年  bill murray彩蛋真的 居然勾起十年前看1的回忆 丧尸片做成这样也是  但话说回来这部水平就一般吧 ,3
逗逼一箩筐 粗口一满屏 番茄酱一脱拉库 活泼生猛的僵尸喜剧片续作 故事的明线是情感问题 家庭问题 白左圣母那不堪一击的沙雕乌托邦 白左  公民们 让我们与贫穷 性别歧视和社会不公开战      丧尸  我不听 我不听 我不听    暗线则是关于汉堡包国的伟大复兴之奥义思密达    信川普 得水牛  感谢红脖子  呃 T 800丧尸威武 猫王板载 ,4
我心痛死了 阳光小美女居然长成这样了 这电影没一个演员看的顺眼,1
全场爆笑   ,5
A child s play ,3
时间是个好东西 时间又不是个好东西 ,3
  mk2 bibliothèque,4
比第一集好 毕竟与时俱进也自黑了,4
各种梗还是挺有趣的 比尔 莫瑞无缝衔接 丧尸未逝 了 ,3
啰里啰嗦一堆狗血感情戏,2
猫王旅店老板娘 我有酒 你有故事吗 ,5
妹妹的转折也太快太突然了吧 不过看的很开心,4
虽然剧情逻辑糊的一比 但是也太好笑了吧,4
设计师怎么也不会想到自己引以为豪的比萨斜塔会被用来砸僵尸   ps 双彩蛋很有趣 第二个彩蛋的莫瑞大爷模仿不同口音的丧失神tm搞笑哈哈哈哈哈哈,4
开头的哥伦比亚厂标很搞笑 十年后的这部续集虽然依旧搞笑 打僵尸的场面很过瘾 但是剧情没有什么突破与新意,3
缺的,2
有几个高潮还不错 但不及第一部有趣 ,3
光看主演就能撑起场面的喜剧片 剧情狗血和无厘头在僵尸背景的掩饰下也不觉得那么突兀 对于嬉皮的diss还真是延绵不绝啊 每个人每种人都有自己的生存之道 能活下来都是值得尊重的生命 90后佐伊挺让人惊喜的 ,3
其实是个喜剧 砍丧尸不是重点 重点是石头姐和艾森伯格斗气 无敌哈里森这个伪印第安人的猫王情结 以及各类小白面对丧尸的奇葩表现 上一集歇菜的墨菲在花絮部分又出来献宝了 老当益壮 ,4
丧尸部分所剩无几 只剩下乐园的狂欢 巨型四驱车勉强提起那么一点点的乐趣可言 其他话痨和公路梗 都是浪费时间和毫无意义的复制 4,2
略平了 ,3
哈哈哈哈哈哈哈哈哈哈 竟然找回了10年前的那个感觉 那个时候才刚开始看电影看了一年 当时看这四个主演还是默默无闻的 但那个时候我在第一部里看到了整个团队的真诚 直到现在第一部都给我留下的印象太深 现在10年过去了 四个人都已经红的发紫 两个编剧还能找回10年前的感觉我就已经很知足了 新的猫王梗超喜欢 对嬉皮士的讽刺也够味 看着超开心 ,4
与第一部一样 相隔十年的这部续作仍然是可爱 轻松 充满狂欢的僵尸片 这样的电影你无需有太多的期待和苛刻的要求 因为鲁本 弗雷斯彻就是想再拍一部让你轻松 欢乐再加一些好莱坞电影梗和私人恶趣味的喜剧片  四位主角没有令人失望 而新增的几个配角也很有趣 虽然 丧尸乐园 看起来没有太多的创新 但结合了各种类型的特点并且灵巧的结合在一起是它最大的看点 ,3
片尾彩蛋好折凳 全片就是话痨 没什么亮点,3
一点新鲜劲都没有了 都是些可有可无的梗 况且新加进来的和长大了的 颜值都很抱歉 ,2
Thomas Middleditch和Jesse Eisenberg这对不错 Richard和马扎 ,4
不知所谓的强行续 什么破烂旁白和插入字9012年了还在用 让人想起Bill Murray的僵尸片已经很可怕了 竟然还提什么加菲猫 ,2
电影其实有些无厘头式的搞笑 觉得电影还不错 抬头问了声 什么电影  听到名字恍然大悟 虽然值得说说的地方不多 看起来也稍稍有些燃 不过后续总是不如第一部  偷偷的说 我们现在的窘境 像不像丧尸乐园  ,4
娱乐继续 从女神打僵尸开始 ,3
好笑,4
尽管主角光环和剧情俗套 不过插科打诨还是很有意思的 加上搞笑的对话和剧情 讽刺和平主义者 还是要靠枪才能打丧尸 期待第三部,4
一样的沙雕搞笑,3
Little Rock 长大了 身材管理没姐姐 Wichita 好呢 据说这部电影里有很多梗 可惜我对美国文化和娱乐史没什么常识 抓不到什么梗,3
比1差了不少     而且    Abigail怎么残成这样     ,2
还是那个味 我真喜欢伍迪 ,3
只有在这个系列里 我会觉得伍迪哈里森的可爱超过了杰西 ,3
时隔十年拍续集 里面埋藏那么多梗 真的是有情怀 多有情调 除了阳光小美女 其他三位都发展得挺好,3
是啊 十年了 还是没啥长进 KOR Rip 19 12 16,3
 超长美剧 给美国观众看的文戏太多 拍摄和表演是专业的 ,2
技能点相同会被消除哦,3
