comments,star
这个暑假档 就是你了 CJ发行外柔内刚制 作 仅仅片头这个TITLE就让人瞩目十分 在几乎每 一位登场的演员都是大家的熟面孔的情况下 为这 部片子的亲民感增加了不少分数 轻松紧凑的剧情 发展 紧张而又让人内心不断为其加油的各种 危 机  这部片子可以说是既有人性美又有刺激感  加上演员们不能忽视的演技力 恰到好处的 韩式 煽情  是 轻松一夏 的好选择 虽然存在可挑 剔的地方 但整体来说确实算是一部合格的灾难片 ,4
突破了我的想象 十分惊喜 没想到导演会采用喜剧 灾难的形式 是手里捏着汗看的呢 是包含了搞笑 动作 亲情 灾难的电影 本来没报太大期待但是曹政奭和允儿的无包袱演技真的太好了 有趣 ,5
都是套路 但韩国就是能玩出花 PS 攀岩跑酷 极限运动最佳宣传,3
林允儿真的蛮会选剧本的 披着灾难片外衣的喜剧,5
烂片无疑,1
我竟然觉得比 烈火英雄 更好看 ,4
各方面都挺普通的 不明白票房大爆的点在哪儿  ,3
韩国商业片都是一个模子里刻出来的 过度煽情 全民应援这种梗真是玩不腻啊 前半段的家庭戏也太絮絮叨叨了 所有人都演的特别浮夸 后半段本该是挺大格局的灾难片 结果拍成了男女主的个人秀 影片的各种细节也挺假的 最后俩人站那么高 头发居然都没吹乱 还有那个 哒哒哒哒哒 的求救口号 我一直没弄明白有什么意义 直接喊救命不行吗 ,3
熱血攀岩 劇情鬼扯 不太能投入,3
攀岩向上 跑酷向前 佳人芳心暗许 逆袭全靠实力 ,3
3 5  现在是演员时代    恭喜允儿在目前南韩90后女演员里主演电影票房第一 在本片表演也比过去有明显进步 不过我作为sone 平心而论仍然不瘟不火 而本片要求发挥余地不大 所以希望我允继续努力 期待新作  说回跑毒 在南韩创下观影人数记录 但看完后个人是比较失望 又双叒对泡菜人民的审美表示不太理解 前20分钟节奏拖 过后进入动作灾难逃生气氛一下子上来了 配合不间断的配乐与镜头调度则一直保持紧张感 悬吊着观众的心  可惜缺乏令人无法预测的意外危机爆点 亦即一切困难都没有造成对未知的恐惧效果 我无法抛弃 反正主角不会死 这个基本条件 而且剧本还是非常套路 标准无脑商业片 轻松笑点与煽情终归韩式传统那一俗 结局也不完整 索然无味  哒哒哒 曹叔攀岩好评  导演挺鸡贼 利用不需多少成本的烟雾 ,3
3 5 设定如此鬼扯 还能顺利完成类型要求 是真的厉害  而且还是新人导演 啧 ,3
成功的喜剧片 灾难片 商业片 夏天看看跑毒心情会变好的 题材叙事结构并不新颖 但是很有代入感 不是超级英雄飞天走壁 不过是普通人绑了个绳子到处爬 整个过程就更让人紧张 当然 男女主的攀岩高手设定也注定他们异于常人 能够在这种电影里面表现笑点 泪点而又不过于模式化的做作 曹叔演技确实很强 允儿作为搭配也是到位的 一定要说有什么感觉出戏的地方 那就是首尾呼应这个结构用的太规整了 导演真的是一个伏笔 都是观众可以预设到的 都没有忘 每个都点一下但也没点深入 显得结尾不够有力 ,4
林允儿的演技一直在线 她一直在改变 不变的是对她有误解观众 看完也能学到很多知识 值得二刷的好电影 韩国今年电影大发啊,5
娱乐化的灾难片 对比同类题材还真是提供了不一样的观感 紧张氛围中的轻松诙谐 平心而论就这个设定和故事 能拍出这样的效果 足以证明电影完成度不错 可惜时间长了也过于刻板 缺少同类作品那种身心上的震慑感 相对有些儿戏 没办法 鱼与熊掌,3
真的适合夏天的电影 之前还担心林允儿是不是又选了不好的剧本 但是这次真的不错 又刺激又好笑的剧情 林允儿和曹政奭的演技也都在线 完全推荐hh,5
很棒 导演调度很厉害 有笑有泪 应该很快会火到中国哈哈哈 ,5
琐碎狗血笑点和正剧都有哇,5
允儿好美 ,3
要不是首页吹得太猛 我也不会浪费这100分钟了 ,2
头顶是生天 脚下是毒烟 当 徒手攀岩 遇见 生死时速  又燃又热血的商业灾难片 男女主角可以组建一个攀登CP啊 别人谈恋爱是啪啪啪 这两人谈恋爱是爬爬爬 ,4
本片的创新是把灾难 运动 喜剧三种类型片做了个结合 但剧情方面显然存在一些漏洞和松弛 另外我这种三俗观众总是期待由帅哥美女领衔主演的韩片里能有一场说做就做的激情戏 但希望又一次落空 连激吻都没有  ,3
好看 没想到灾难和喜剧这两个类型元素能融合得这么好 再加上跑酷 整个逃生的过程以不断往更高的建筑物楼顶推进 攀爬和跑步的动作戏也好看 智商也没有过高或过低 人物性格在此过程中也有很形象地展现 非圣母也不意在披露人性丑恶 就好好笑哈哈哈 在外部救援力量的引入时 既有直升飞机这种传统的设置 也有无人机和社交网络的作用 各种成分都是很轻松自然地出现 由于节奏把握得好 个人心理 家庭 爱情 社会责任等情感在不同节点的爆发都很感动 美中不足的是1 灾难产生的成因太过敷衍2 男主角一直废柴 刚好唯一擅长的事情在灾难中就派上用场这种设定太过巧合 可能导演想要电影完全止步于娱乐 不肯涉及任何严肃话题 最后 林允儿   你好美    演得很好   多拍电影吧    ,4
好吵啊  本来以为直升机把这一家只会大喊大叫大哭添乱的人都运走之后终于能清净一点地看男女主撒狗粮炫技了 结果还是被大喊大叫的声音吵到头疼,3
边叫边笑 没想到是一部如此耐看的动作喜剧爱情灾难冒险片 生死面前 谁不想求生 爱哭的男主可爱的要命 没登上直升机营救的林允儿直接爱了爱了 韩国片永远关注的是 人  这种剧情扣人 故事性强 不闷的好电影 才是类型片该有的样子 ,4
没吹的那么好 小成本灾难片 没有大场面 只有30分钟处的极限攀爬有手心冒汗的感觉 导演节奏抓的好 100分钟用开场20分钟介绍角色出场 然后就开始脱逃的部分 电影没有以往灾难片的末日惊悚感 而是处处穿插着喜剧氛围 冷不丁的尴尬是最好的幽默调剂 一场两人相互救赎的高空跑酷是高潮 又好在毒气遮掩掉大部分的脚下高度 所以对于恐高的人可安心服用 电影对于毒气救援这块完全零措施 为安排男女主角冒险又在直升机搭救这块搞紧缺 结尾还依靠一场自然降雨稀释毒气解救了城市 简直让人大翻白眼 前后看这电影像一场安排好的闹剧 另外每次看韩国电影真是被他们叽哩哇啦又哭又闹的语言吵的头都大了    ,3
爽 最喜欢的就是两个主角在英雄之余不忘抱在一起哭成傻逼说好害怕呀  ,4
有趣刺激惊险搞笑温情所有好看的元素在一起相得益彰互相衬托 不够两小时的时间就不知不觉的过去了 完全超出预期太多 林允儿的演技真的得到了淋漓精致的发挥 好想在巨幕上再看一遍 ,5
韩国灾难片 搞笑元素 整个节奏让人产生不了连贯和趣味 大概搞笑元素盖过了本质 太聒噪了 ,2
作为十年允饭来说 真的我是没眼去看允的电视剧 因为演技尬    我一直觉得林允儿too beautiful to be normal 但是这部大灾难小平凡个体的电影真的让我忘掉了林允儿这个人而是感受到了作为角色本身的魅力 永远是sone 永远是少女时代 私心五星,5
韩国拍这种癫狂的新式灾难戏剧 就像药效猛烈又持久的春药 全员用力过猛却妥帖得当 说明电影内部建立起了一个自洽的能量场 许多社会性的议题也被委婉地塞进流畅运作的叙事系统里 吃饭拉屎睡觉健身的废柴 跟喜欢的女生一起逃命 心里还是会升起一种磅礴的英雄气概吧 灾难检验人性是必不可少的老一套 死到临头哭得涕泗横流原地打滚才更真实呀 劫后余生还不拥抱不亲嘴 尴尴尬尬地被雨浇了一身 这不就是东亚人的温柔吗 这 徒手攀岩 不比 攀登者 强多了 ,3
一个讲受困毒雾的故事 没有真实细腻的情感 没有灾难面前的人性冲突 也没有什么天启寓言 甚至没有丝毫窒息和紧张 全程可以边吃爆米花边看剧本真人秀 特别像王建国早期的脱口秀 热热闹闹的节奏很紧凑 但完事想不起他说的啥 ,3
佩服韩国电影工业 类型片已经发展到开始瞎几把扯淡的程度了 ,2
这团毒气可真是乖乖巧巧地螺旋式上升 ,3
谜一样的海拔 酒店天台都已经沦陷了 电影20分钟后男女主角出现在了7楼的健身房如沐春风 再过10分钟补习班学生困在了8楼 小高层下面的烟雾只到了6楼的一半 这种滑稽的特效到处都是 要不你们就先和烟商量下它到底是要上还是要降 如果不是今年还有寄生虫这部的存在 真以为韩国电影还停留在这种垃圾水平 灾难其实是对这种垃圾片的最佳评级 演员尴尬 导演编剧尴尬 剪辑和特效更是尴尬 劣质的转场都无法掩盖转回来同一地点烟雾就没了的滑稽 ,1
三星半 其实比今年另一部 极限 拍得更讨喜 票房爆了也在情理之中 在近几年涌现出的同类型片中 相比由巨石强森们统治的好莱坞和满溢着主旋律的华语电影拍得都要惊喜很多 华语同类型中少数能拿得出手的 救火英雄 倒是擦出了旧港片的某些电光石火 当然这其中的优良传统也早已被淹没在合拍浪潮里  就灾难片类型来讲 可以说是对 海云台  摩天楼 等作品的一次改良 煽情部分削减了不少 基本就是照着暑期档合家欢的类型去做的 夸张和戏剧性的部分处理得也比以往的韩影更舒服 允儿和曹政奭之间意外地化学反应还不错 有以往灾难片的优点更有其他灾难片不曾有过的看点 没有国民演员坐镇 用着有限的制片成本 整体的娱乐性和观赏度却都挺高 大概是国内喊着 电影工业化 的不差钱大佬们最渴望拍出的那类电影 ,4
看完后立刻做了两组平板支撑,3
爽  4星 加一星 给林允儿 颜值拉爆                                                            ,5
学习用摩斯电码敲 sos 的标准教材,4
跳过前面25分钟 后面正戏开场 这要在电影院看就很棒了 两个人有共同兴趣爱好 也有舍己为人之心 可以在一起了 ,4
太棒了 今年看的最好玩的韩国片 又好笑又紧张又感人 超多新鲜梗 看到韩国商业电影依然这么有活力 开心  ,4
把攀岩和毒气灾难两种类型片杂糅起来 创意值五星 健身馆扔哑铃 海鲜标志攀爬 烤肉吸烟器等段落巧用都市白领耳熟能详的景物 都是好点子 可惜真的表现攀岩和灾难气氛的段落太少 男主中间爬天台那段居然就是仅有的戏肉了 相当不过瘾 大段的涕泪纵横 大呼小叫 简直让人怀疑在看韩剧 格调一下落了下乘 不过林允儿真好看啊 俩人屋顶携手狂奔的身影简直美到爆 ,3
节奏把握非常精准的类型灾难喜剧 剧本非常精确工整 可惜的是两处最精彩的画面被一带而过 忽略了 一是二人在两栋楼隔空跳的镜头 按理是非常好莱坞式的惊险刺激的画面 被一个黑乎乎的远景一秒镜头糊弄过去了 二是最后的绳掉下去后 明显是坠入毒气了 为啥两人还能活着爬到塔顶 这个就很大bug不尊重观众了 我估计也可能是因为没拍好 或者演员没演好 素材不够 如果能把这两处遗憾解决了 这片的观感会更爽 最后 女主完全没有肌肉力量感 演攀岩达人不可信 另外演技有点可怕 哭戏太突兀了 ,4
剧情紧张又搞笑 林允儿演技进步很大 出口冲鸭  希望票房过千万观影人数,5
我勒个去 前三十分钟觉得尼玛这什么幺蛾子怎么变灾难片了 刚想吐槽不会是个大烂片吧话还没出口电影就全开挂 以至于后面大半程手心飙汗看完了 卧槽 说徒手攀岩后三十分钟高能 这尼玛高能了七十分钟 我的理智已经不存在了 ,5
节奏混乱 动机不足 表演尴尬 追求奇观 情感空洞,2
曹政爽这少年感无敌了 有他陪在左右还怕啥杀人烟雾 上刀山下火海老虎凳辣椒水攀岩跑酷为爱走钢索全部都来吧 商业片做到这种节奏创意 真没啥可挑剔的了 对比一下 救火英雄  对比一下绿大暗 这差距能绕地球十八圈 对于无人机的妙用 秒杀 蜘蛛侠 英雄远征  非常适合约会拉着男朋友女朋友一起看 感情升温一百八十度 ,4
大家族情感维系 灾难元素 极限酷跑 攀岩特技 爱情萌芽 社会现象 人性思考 当代年轻人价值取向 能在一部灾难片里注入这么多可供探讨的话题足见韩国人在类型片的探索上相当厉害了 众多无人机齐出动帮助男女主那一幕真是被感动到了 惊险刺激有笑有泪 非常适合夏日消暑 ,4
韩片在娱乐度的打造上的确很有想象力 为了让卢瑟儿发挥攀爬才能竟然搞了个灾难片的阵仗 而且一旦接受这个设定倒也能乐此不疲地看下去 虽然跑酷路线没什么目的性 时不时正义凛然也不过是在逞英雄 但对比一些政治正确的英雄主义宣传片来说还是有它的优势的 曹政奭演的无业游民也挺可爱的 ,3
不好意思 我快进了 看的好烦躁 反正 总体比那部在First青年影展获得两项大奖的最佳剧情片 最佳导演奖的 春江水暖 好看太多了  ,2
挺合格的类型片 基本按照预期的情节走向加新鲜拼盘的动作奇观 新老结合 还不搞韩影最爱的煽情 除开部分节奏点有些别扭 整体观感不错 创意上除了攀岩为主跑酷为辅 感觉应该也有 偷师 吃鸡 ,3
手松一点可以给四星 乍看是部不起眼的小成本灾难片 娱乐性却相当强 杀人雾霾和欢喜冤家的设定不新鲜 倒是攀岩这个运动主题带来了意料之外的燃点 像是云中行走和徒手攀岩套进一个极为接地气的喜剧灾难片 并且是在当今的亚洲语境下 观影体验太惊喜了 林允儿的表演比起共助有不小进步 就是哭戏还需一些些锻炼  ,4
前二十五分钟以为是一部讲述大龄男青年挣脱被催婚困境的家庭喜剧片 一个急转弯 妈呀 原来这是 那些年我跑酷追的女孩 啊 本来想午休看半部睡觉 结果这剧情这节奏直接高潮到结束了 然后要上班了 虽然小bug不少 但不得不说 让人忘记午休的片 真的是爽片 ,4
比预料中惊险刺激很多 中间男主攀岩摩天楼的镜头太紧张了 虽然有些情节挺假的而且也连贯不起来 但爽片真的有被爽到 最后再夸一句曹政奭演技厉害 ,4
惊险刺激 搞笑 还有点感动 将灾难和喜剧融合的不错 ,4
合格爆米花片 對好萊塢套路進行了辯證的否定 故事架構幾乎可以copy到任何一部類似電影里 但精彩的是起承轉合一氣呵成沒尿點 可見打磨劇本的重要性    PS  允兒顏值max長腿max神力max 加1   ,4
入戏太慢 bug一堆 但好在完成了类型 人设也还不错 没有什么大英雄 都是怕死的小人物 难得林允儿的角色不拖后腿不花瓶 跟韩国沙溢平起平坐 ,3
真 徒手攀岩 给我这恐高症患者吓出一身冷汗 不过全程都好有意思 剔除了刻板印象中的大段煽情 保留了最为紧张刺激的部分 搭配的却是略显夸张 漫画感十足的幽默元素 太有意思了啊  两位主角化学反应相当可以 我 超 喜 欢 ,4
居然在电影院差点流眼泪 我丢 ,5
我能够理解为什么韩国观影人数多 因为确实是适合进电影院的爆米花电影 但是bug多到简直在侮辱我智商 题材是好的 拍的真的是一言难尽 至于演员的演技这一块 我真的信了粉丝的邪 粉丝真的很能吹 除了尴尬的哭戏 我真的看不出演技这种东西 花瓶就是花瓶 颜能打 好好再去锻炼下演技 谢谢,2
徒手攀岩 屋顶跑酷 高楼间穿梭 与传统灾难片不同 极限运动的加入太酷了  特别是屋顶跑酷配上的那段音乐真的太有感觉了 紧张刺激且轻松有趣  上一秒还为男女主捏了一把汗 下一秒就又哈哈笑了起来 片子节奏把握很好 剧情紧凑 娱乐性十足  表面包裹着的是一部灾难片 但实际却又是一部商业动作喜剧片  毒气不断上升 你只能往高处走 但穷人是低楼层 高楼大厦属于富人  而高楼层的人更容易被发现进而被救走 这就是贫富差距 现实且残酷  店长一心只顾着自己逃命 副店长却明白让客人先行  他们本有可能被救走 但他们把机会留给更小的孩子  灾难面前 有懦弱 胆小与害怕 但同样也有勇敢 担当与善良  和喜欢的人一路狂奔 爬上高塔 那璀璨的烟火 是生的希望  雨中的彩虹是浪漫爱情的萌生 活着真好 一起活下来 真好 ,4
好好看 我对林允儿的烂片属性改观了 这分明就是韩国毒气版塞尔达 ,5
前面开场好廉价 后面解救好草率 整体看下来像个半成品 这分数都是允儿粉丝打的吗 魔幻城市攀岩 城市跑酷 请叫我英雄韩国雾霾版 一事无成也要多锻炼哦  ,2
攀岩那段可以 总体上就是闹着玩儿 一如既往地吵死了 ,3
感觉还真挺适合看完纪录片 徒手攀岩 后看这个的 恐怖活动  灾难片 攀岩 家庭剧  爱情片  多类型混搭 可以说是有一定新鲜度的 ,3
剧情既刺激又搞笑 一点都不给人拖沓的感觉 有笑点也有泪点 男主女主配合默契 女主哭的时候真的是丝毫不在乎脸蛋以至于哭的皱皱巴巴惹得观众一阵阵大笑 后面的紧张刺激真的连大气都不敢喘 这部电影的背后反映的是社会的真实问题 有些人看完电影在评价吧 别不懂装懂给别人当笑料了吧 ,5
极限攀岩加跑酷 还真看得蹦蹦跳,4
在城市上空与时间赛跑 网吧里的 绝地求生 与现实的毒气扩散契合  从 铁雨 到 特工 再到此处的 国家真小 尽早统一  最近的盼望真是日益热切 ,4
三星梯队的上游 娱乐性很好 很刺激 很多元素结合得也很好 玩得很花 合格的爽片 ,3
假如说2012世界末日是鼓舞大家学开飞机  的话 那么这部就是在鼓舞大家学攀岩 ,4
在非常危险的状况下 拉住了手的样子 像极了爱情 ,3
最美不过林平之 ,4
好特别的一部韩影 节奏快 剧情也很特别 两位主演凭这部片子证明了自己的票房号召力 另李东辉在哪里木有看到啊阿啊,4
都在那里看戏太真实了,4
如何正确跑毒并最终吃鸡 ,3
希望自己以后不要犯这样眼高手低的自嗨型错误 创作还是需要脚踏实地的 一个创意支撑不了一部电影 谨记 ,2
欢迎来到我们的直播间   这是一个跑毒的直播间   开头男主一个人的攀爬戏是最精彩的 ,3
哒哒哒 哒哒 哒 哒哒哒 2019夏天就是EXIT了 ,5
全员可爱 笑中带泪的轻喜灾难片 爱情和喜剧元素拿捏得当 主体依然是传统灾难片框架 砌在一块还挺不错 加上韩影灾难片一直题材上创新 极限运动 致命毒气让人全程紧张 后面那段极限奔跑拍的很棒 ps 韩国无人机那么普及了吗 ,4
紧张刺激 简洁明快 虽然喜剧桥段不多 但是整个观影过程非常愉悦 爱情 喜剧 灾难 动作的元素有机融合在一起 在有爱的男女主角演绎之下火花四射 最难的还是生活质感和普通人状态的拿捏 实在是恰到好处 代入感极强 ,4
小玩剧字幕组,3
把 灾难 和 运动 两个主题融合得还不错 而且某些喜剧部分处理得当 没有喧宾夺主 整体还是非常商业味的一部片子 剧本处理上也有一些粗糙不可深究的部分 但是不得不说韩国这类商业片能拍出这种不让人厌烦还能看出些许新意的感觉 值得夸和学习 头一次看林允儿的戏 印象中她没怎么演过电影 还是非常上镜 毕竟听说是 少女时代 门面担当 多磨练下 以后电影圈应该前途会不错  ,4
笑点多到蛇精病不说 这种一家人都在的灾难片还特别好哭 就是我哭得没他俩可爱哈哈 杠铃暴露了体重tm要笑死我啦 林允儿手指好长哦  看完我要去运动了   2020 2 2隔了几个月在家闷着再看这电影 我哭好惨 希望疫情赶紧过去 ,5
so entertaining  曹政奭太可了吧 ,4
把 灾难 和 运动 两个主题融合得还不错 而且某些喜剧部分处理得当 没有喧宾夺主 整体还是非常商业味的一部片子 剧本处理上也有一些粗糙不可深究的部分 但是不得不说韩国这类商业片能拍出这种不让人厌烦还能看出些许新意的感觉 值得夸和学习 头一次看林允儿的戏 印象中她没怎么演过电影 还是非常上镜 毕竟听说是 少女时代 门面担当 多磨练下 以后电影圈应该前途会不错  ,4
so entertaining  曹政奭太可了吧 ,4
如何正确跑毒并最终吃鸡 ,3
不矫情不做作 走的是轻松喜剧风 女主角特别好 接地气 两个人明明是最佳拍档 看着很舒服 ,4
欢迎来到我们的直播间   这是一个跑毒的直播间   开头男主一个人的攀爬戏是最精彩的 ,3
1 无数次感叹男主一定是邓伦演的 他为戏增肥了20多斤还有了八字纹 但没错就是他  误 2 韩国演员演技真好阿 颜在中国娱乐圈只能当花瓶的允儿演起电影也能这么活泼 自然 生动 不能不承认韩国系统性培训艺人的先进 3 剧情就像一条命跑到底的跑酷游戏 一个字  爽 ,5
超出预期的惊喜之作 灾难喜剧跑酷攀岩各种元素尤其剧本的idea很亮眼 从毒气弥漫开始节奏感非常赞 平民英雄还是带入感强 遥控直升机那里又燃又感动 最后一幕台词甜 允儿不得不说还是很讨喜 ,4
小玩剧字幕组,3
毒气 攀岩有没有搞头 俩人在天台奔跑真的超级燃啊十几台无人机升起 不亚于搏击俱乐部俩人牵手看楼倒塌 最痛心的是灾难开始家长头脑混乱却要领导家族 最暖心的是箭头救对面学生 人性光辉协同逃生 登顶顺便收获爱情太踏马美好了 走到最后还得靠运气 就像努力之后拼天赋 大多数人还轮不到拼天赋,5
很有趣 新颖的题材 剧情也很紧凑 允儿在挑剧本上还蛮聪明的 对演技细腻或者情感表现要求不是特别高 从另一个角度上 女星拍这种很累的戏真的是愿意吃苦才行 我好喜欢曹啊 ,3
毒雾漫城 拆绳跳跃 人体箭头 拉起手儿向前冲 战友情 无人机 钩子好重下次再还 灾难极限运动喜剧 小人物小英雄 混搭得挺开心,5
中规中矩 按韩国片现在的标准看并不出彩 和同类型的 隧道 一样 韩国政府救援不力已经是固定背景设定 世越号伤害韩民族太深 ,4
哈哈哈哈哈   笑死我了  没有停过   后面还看哭了   林允儿也太可爱了    特别是要哭的时候  怎么能把这种片拍这么好 十佳稳了 ,5
李炳宪教你故事和台词 李相槿教你节奏 两部年度黑马都实至名归 就算你再不认同 爆款都是原因的 ,4
求生欲望大于一切 前提是 你得有好的体力和臂力 ,4
这个片在电影院看应该能出汗吧 我在家看都脚底冒汗了 另外 我学妹要是这么好看 我也能跑那么快 创意和节奏以及直播模式的使用都很好 小商业片典范之作 哦哦 这个是动作冒险体育灾难爱情喜剧吗 ,4
我可太喜欢这部了 从来看喜剧不会笑的我完美get到了各种笑点 导演是个细节控 情节和节奏都细腻到不行 代入感极强 完全和大家同呼吸共命运 紧张激动的实感太强烈 而且人物刻画也很真实灵动 男女主只不过是有攀岩技能的普通人 不是圣母也不是英雄 也会胆怯慌张 也会失误退缩 这样的他们看起来可比super hero可爱的多 大制作大场面搭建了框架 小情节小细节又丰满了内容 配合地刚刚好 看它   ps我允的演技真的越来越棒 ,4
前20分钟韩国电影特色式无聊 后一个多小时全程无尿点 刺激又搞笑 推荐 ,4
 恐怖直播 的低配版 徒手攀岩  最后居然还有点 云中行走 和 敦刻尔克 的意思了 无人机直播过于浮夸了一点 其它真的还不错,3
林润娥 越看越好看 大疆 厉害 故事虽简单了一点 但还是一气呵成 很轻松的看完 ,4
正常逻辑是 他们俩从此成为了网红 ,5
四星半 非常好笑 非常紧张 看见他们跑跳 自己也想跟着动起来的感觉 甚至还很准确的将这一部分融入进戏里面 不错 两位主角想哭的表情 真的会让人忍不住想笑 很适合演喜剧片 ,4
虽然逃生的过程有点扯 不过娱乐观赏性很强 ,3
7分推荐 单论商业片而言 本作肯定能入选亚洲年度十佳 从韩国擅长的家庭爱情剧入手 行云流水插入灾难细节 画龙点睛的是那几段看似尬戏的对谈 让观众紧张并快乐着 整体素质比大陆前一段的XX英雄强一个档次 水平的客观差距  分数范围6 7分 ,4
看过 徒手攀岩 感觉前半段太小儿科了 不过后半段还是得佩服韩国电影对商业片节奏的把握 天台逃生还挺浪漫的,3
搞笑就完事儿了,3
