comments,star
明显优于第一部 把剧情和游戏结合得很好 丹尼 德维托太萌了 全场笑点MVP 奥卡菲纳演技真的不错 各种转换保留了其他演员的特点依旧能演出自己的风格 估计未来几年发展会越来越好吧,4
笑点没那么多了 真的是在玩游戏 以及感情线处理 ,3
如果只考虑外形的还原度 Awkwafina 其实才是最适合演花木兰的人吧,2
没想到沙漠 索桥 雪山三场戏就摸到了该系列想象力的天花板 这个IP的生命力比预想中更短 ,2
太无聊了,1
主角团的破格表演和流畅的人物切换加分不少 甚至超越了前作的趣味性 但是在商业电影表达上却很失败 不停的给主演加戏加对话来掩盖对动作场面创作的单调与乏力 高开低走感十分明显 第三部最好换导演 将前二部之长结合 才是新勇敢者游戏的正确打开方式 2 5 ,2
jumanji如果你看过最初那版 那么结尾的菜单绝对把你拉回到曾经的那个故事 ,4
而多轮角色换位也充满了由反差带来的始料未及的新鲜感 ,3
ew 以及今年索尼到底扑了多少续集他们心里都没个数么,2
这部续集是系列重启后的 扩荒新大陆  在一个更为奇幻 更为宏大的游戏世界观之下 游戏因错乱而角色大洗牌 每个人都要面临新的挑战 野兽遍地的原始丛林这次只是初始的 新手村  随后迈步到戈壁和雪山 相对于成本并不高的前作而言 这部预算够足的续集 在场景设计和惊险的动作戏上都有所升级 同时特效上的视觉效果也更为逼真 多轮角色换位也充满了由反差带来的新鲜感 ,4
3 5星 在类型这一维度 非常草率和陈旧  但在元素方面是对 游戏精神 的强大体现 囊括几乎游戏发展史上最能体现 游戏性 的设定 魂斗罗式的三条命和关卡升级 对战RPG的随机选人 路人局 还有节奏大师和 青蛙过河 的元素 上一部古早时期的 借命 到如今手游常见的 换人 的设定都有 整体不如前作 动作场面降格 搞笑层面升级 得益于演员各自反差极大的精彩表现 杰克布莱克和凯文哈特依旧是最大看点 星云真美 要加分,4
制作不错的伪大片,2
猝不及防地再次被汉克斯和乔纳斯帅到 在影院连轴泡到第四场电影 这两处格外提神醒脑 然后奥卡菲娜的出现也挺惊喜的 最近好像越来越喜欢她 这类电影的场面来去就这么几个 不看预告片的习惯好歹给我多剩了些趣味 正想着这一部身体错位的笑料加重 但可能止步于此 结果彩蛋的反转还是吊起了一些胃口 ,3
真的有点难看了 花了我两百台币 我只看了一个小时 室友疯狂暗示我太困了   所以我们就先走了 ,2
近期在影院看过的最让人开怀大笑的爆米花片 比第一部优秀很多 值得表扬 笑点特别密集 看来是好好总结了第一部的经验教训 爷爷和迈洛的线做得很不错 两个新角色给本片带来了非常多的笑点 有点遗憾就是没给Amy和Ming来点拉拉戏份 明明大有空间 ,4
难看  以后就设置一条命吧  莫名其妙为了死而死太无语了 有的笑点也很低俗,2
圣诞节背景 开头几个不熟的人BBB有些烦躁 进入游戏后就好多了   交换角色产生的关系新火花挺微妙的 尤其是换到同性 或异种 哈哈   Karen Gillan的动作戏非常好看   黑了太极 联想昆汀事件 好莱坞现在是准备集体黑中国武术吗    还是那句 打游戏的人会觉得很有意思   期待下集,3
烂到我看了十分钟实在受不了了 我出来了,1
这片除了 山魈飞桥追杀 那段还能入眼 其他时间都在帮你捣糨糊    吐的表情 ,1
比第一部差太远了 故事属于强行硬塞型 看心情找个借口就开始冒险 小格局通路 鸡毛蒜皮一地 全片文戏过多 嘴炮通篇 难啃又不好下咽 闯关冒险偷工减料 抠图居多 场面极简 过场人物和废戏一抓一大把 为了打造系列三部曲 逃不过续集过渡篇章的诅咒 冗长又无聊 难看又生硬 这集成本控制明显 仅有一场鸵鸟追逐 一场猿猴相逼的CG场面能看 其他都在卖嘴皮子搞黑色幽默 而且完全不好笑 尬聊死撑 无休止的掰扯拼时长 再塞点好莱坞特有的情感元素 缔结心结的老友终于通过冒险得以化解恩怨 彼此拥抱彼此和解 这样的速食情感吃多了也索然无味 倒是好莱坞近年越来越注意种族权益和对亚裔面孔的热衷  别告诉她 女主在片中戏份匀称 并在结尾脱颖而出一展光芒 充当救赎天使 让人倍感欣慰的同时 又不可置否 这部续集真是扑的灰头土脸,2
刚看完出来就不记得剧情了 话说这玩意儿有剧情吗 笑点跟第一部比差远了 凯伦吉兰美就完事了  ,2
这几个大咖的演技真是没得说 人格拿捏精准 切换自如 诠释了什么叫演员 但 这也是续集唯一有趣的点了 其他各个方面都不如第一部那么出彩 ,3
基本上延续了第一部的爆笑风格和动作冒险路线 当然在喜剧和惊险程度上都更提升了一级 喜剧 笑果 的提升 主要得益于新加入的几位游戏玩家 以及更加错综复杂的真人和游戏人物的错置 还记得第一部里杰克 布莱克反串的贝瑟尼吗 这一部里类似的惊喜简直层出不穷 而惊险程度的提升 则主要来自 荒漠求生   丛林逃亡   寒地闯关 这三大关卡的精妙设计 让游戏的闯关难度节节攀升   巨石强森的动作戏 向来都在水准之上 令人惊喜的其实是山魈 鸵鸟 蟒蛇 鬣狗等动物的登场 显然是有意致敬老版 经过全新CG技术的呈现 这些栩栩如生的动物带来的不仅是与剧情搭配的恐惧感 更是对95年初版 勇敢者游戏 的满满情怀 ,4
这一次依然是身份错位出喜剧效果 年轻人演老爷爷还是挺考验演技的 巨石强森真的好 奥卡菲娜演的飞贼太搞笑了 但大BOSS又太弱了 那么 第三部是游戏世界逆袭现实世界 期待了 ,4
身份互换后真正的游戏才算是开始了  如果说前半段是来搞笑了 我觉得 拿到正确角色后的才是真正有趣的开始 让一个七尺大男儿亲口承认 I have no ball  啊哈哈哈  让一个有机肥胖大叔的娘炮强调散发着少女的可爱  让年迈的grandpa 变得瘦小灵巧   不过让我印象最深夜的是 麦洛在看雪山时跟grandpa的对话 大概意思是 我这一辈子 娶了一个完美的女人 我有一个很棒的家庭  我过了很精彩的人生  很少能有人像我一样说出这些话   听完后的第一反应就是  谁什么时候能娶到我这么完美的女人  啊哈哈  不过麦洛真的是人生赢家了 临了 即使现实中生病了 也不用死去 还学会了飞翔 ,5
可以换角色这个设定为强行续提供了新的思路 然而我只是来看少女布莱克 ,3
比第一部差远了,3
360 无死角烂到极致的那种 ,1
getting old sucks but it s also a gift 依旧是那种很好看但不需要再看第二遍的片子 巨石强森喊奥卡菲娜grandpa多有趣啊 小乔的皮衣装也太美 ,3
就那么回事吧 真是提不起什么兴致写评价 艾力克斯长的挺好看 走个格子用掉两条命真的太刻意了  ,2
动物学家承包了所有笑点 我太喜欢勇敢者的游戏了 那个咚咚声出来我就好激动 童年回忆啊,4
太   难   看   了   ,2
杀人鸵鸟沙漠风暴 狂暴狒狒吊桥迷宫 齐柏林飞艇古堡决斗 整体感觉是上集的狗尾续貂 唯一亮点是两老头夕阳红友谊吧 Awkwafina演的Danny DeVito比Rock演得好 Kevin Hart演的Danny Glover比马演得好,4
处于人生低谷心情颓唐之际看着倒是挺解压的 年岁渐长再看这些模式化的好莱坞流水线电影 似乎那些被大家所诟病的情节 人物 烂梗 在被电影本身打动所带来的短暂欢愉面前都不值一提了 谁不想逃离纷繁疲累的现实生活 去游戏里来一场一往无前冒险呢 电影果真是永恒的造梦机器 ,3
既然上一部赚得盆满钵满 干嘛不趁热打铁闯下一关 毕竟有钱就有特效 这次的视效效果也证明了是真的有钱 几个大场景确实逼真恢弘 大银幕看非常震撼 片中那些疯跑的动物致敬了老版 三大高潮里打山魈那场最是热闹 剧情依然可以忽略 新意则围绕在游戏角色可以互换的设定 反差萌最趁笑点 相比特效和场景 主创更大的野心还体现在拉来了老戏骨丹尼 德维托 作为一部瞄准圣诞档的合家欢娱乐片 这是要把老年消费者也吸引到电子游戏的世界里 不厌其烦得给他们解释规则 正所谓 现实里缺啥游戏里补啥  小宅男想变成猛汉 老头子又何尝不想重唤青春 谁不想当巨石强森 最后通关时那种恋恋不舍 怅然若失 联想到已经不再人世的罗宾 威廉姆斯 或许他真就还活在游戏里吧 莫名有点感伤了 为老爷子加颗星 ,4
没有失望诶  第二部互相换号的戏份变多了反而更好玩了 也有很多新颖的创新 都疯狂戳中我的点 ,4
最后的彩蛋让我觉得可以无缝衔接侏罗纪公园了,3
论人物动机之牵强 剪辑节奏之稀烂与浪费IP之糊弄跟 终结者6 比有过之而无不及 甚至连动作戏和笑点的编排都不好好搞了 随意解决一下遗留问题再加上一对老基友就来骗钱 死气沉沉又无比平庸的好莱坞流水线 浪费时间 BTW奥卡菲娜其实挺好看的嘛,2
其实可以呀 虽然索尼今年重启的全扑了 但作为大爆的上部的续集足以看出索尼对这部的重视和用心 动作场面和惊险程度较上部有很大提升 笑点比上部少 感情成分增多 角色互换是亮点 很有意思 绝对的爆米花视效大片 但看到这个评分 唉 自己都心疼索尼了 ,4
剧情套路化 缺乏新意 表现平平 ,3
沙漠里的鸵鸟追逐和悬空桥索大战山魈两段最精彩 其他地方槽点很多 不要带脑子看可以乐呵乐呵,3
角色置换的点拿捏的不错 算是仅有的惊喜 剩下的就是上班打卡似的按部就班 ,2
轻松无害的 主题公园 电影 你可以在里面每个项目都体验打卡下 但经过一整天的排队 高物价 噪声 地面垃圾等等问题 就绝不想驻足第二次 新加的Awkwafina和Danny DeVito老爷都很好笑 外加尼克乔和Colin还是很可人 冬日里看大小可爱有什么不好的呢 ,3
接近三星 即使算是 烂片  我也愿意把它划分到比较有趣的那一栏 ,2
Boss竟然长得比 巨石 强森还魁 ,2
就这么热闹一电影我都看得想睡     后半段无聊到我一直在yy我和吴磊的甜蜜恋爱日常    小乔骑马那段 不愧小桥流水  各位主演演技都很棒 笑点也有 但这个故事确实只适合和老年人一起看      他只敢在游戏里寻找勇气 现实的自己自卑又loser 谁不是呢   我永远喜欢leap of faith梗 ,2
笑点不如一但水准基本保持 合格爆米花 还是心心念念我自己的爆米花梗 等两年看3 ,3
冒险乐园体验项目比上一集要惊险一点 这部分算不错 但魂穿部分 上一部是性别倒错 玩梗就很好笑 这一集换成了年龄梗 老人们对年轻肉体的赞叹迷恋就突然变得特别残忍 加上老爷爷们之间的矛盾非常老套 导致前半段看得我非常焦躁 所以节日档的无脑娱乐片 为什么要讨论诸如 大学之后人生就会每况愈下   衰老的肉体与空虚的退休生活   青春不再的痛苦 之类的沉重话题  最后另一位老爷爷对生命载体的选择让只想无脑娱乐一下的我直接疯了 ,3
其实看之前都想不起1是什么内容了 女主马甲线还是百看不厌可惜后面就上雪山了 看的时候自然想起黑镜有集是游戏里不断嘿嘿嘿 然后就脑内keep picturie it真是太久没有性生活了 ,4
奥卡菲那演技了得 而且扮相特别像1998年版的 木兰  这一部总体来说没有上一部好 但是因为种种原因 买了4次票才看成 第一次没有带3D眼镜 第二次要加班 第三次太累了不想出门 ,4
巨石这次玩得很high 在喜剧路上越走越远 奥卡菲娜两年演了两个神偷角色快成专业户了 演员表现更出色了笑料比前作要多 但是 游戏过程 一如前作那般无聊 尤其是把 猎狗 请来演大boss 而最后依然无聊到爆炸 最后估计也编不下去了 索性用彩蛋带回老版的创意 游戏中的动物跑到现实世界   ,2
万万没想到 比第一部强太多了 场面戏我很满意,3
非常合格的爆米花电影 虽然没啥营养 但能让人沉浸在电影里闯关打怪不出戏实属难得 虽然剧情不费脑子 但也并非第一部的原版照抄 至少在取悦观众方面费了些心思 ,3
十几分钟的家长里短心理创伤   然后莫名其妙地重返游戏   看到开头以为是部快进片 没想到几个场景 鸵鸟追逐 山魈变向吊桥 结尾大战居然还算有趣紧凑 掐头去尾后可达三星 ,3
合格的喜剧 男主爷爷很有趣 桥上那段笑死了   ,4
总的来说不如上一部 前半段还挺有意思的 最后那个Boss战太水了 完全没有紧张的气氛 比起上一部最后用自爆拿到石头 这一部那个飞马实在是是太太太没有新意了 导演也没有好好去想每个人的三条命具体应该怎么用 导致大多数死亡都很草率 两个老头就算了 几个二周目的角色都大多死得莫名其妙 最后的结局也挺傻的 因为不想死所以逃去游戏里这个价值观我姑且可以接受吧 但是好歹给他去池子里换个人呢 把勇石换给他不行吗 难道就让他天天在游戏里吃干草吗 ,4
第一部本身就不是特别出色 看完这部后你再回想下第一部 你会发现其实这两部并没有多大区别 更谈不上有什么创意了  特效 技术方面确实进步了 但是剧情方面无趣且拖沓 特别是前面小半段极其差劲  当你熬过前面的无聊之后 期待着结局会有一场刺激爽快的终极对决 然而呢 没两下也就匆匆结束了  利用现实和游戏角色 以及角色互换的反差来制造笑点 而这些所谓的笑点其实根本就不好笑  插科打诨 废话连篇 全程输出基本靠吼 而穿插的温情戏也不怎么打动人 这部续集整体实在是很普通 ,2
勉强三星吧 这续集摆明了就是挣快钱的 人设还算有趣 但闯关游戏的过程已经有点无聊了 缺乏吸引人的独特场面 一切都似曾相识 好在节奏简单快速 加上星云妹子的美貌和hot身材 还能看 反正看完即忘  ,3
在家看这种电影的感觉很奇怪 不明白自己为什么会犯贱 全片最大的亮点是最后鸵鸟满大街跑的彩蛋 ,2
这是我见过最差的勇石 ,2
插科打诨的情节太多 剪辑也不行 看不过瘾,2
呀 就是真的无聊 谁要看你们在那唧唧歪歪聊人生聊爱情啊有事没有 ,1
一星给星云 其他的连最基本的视觉冲击都达不到,2
依旧轻松有笑料 但这个系列最大的问题就是 作为电子游戏 勇敢者游戏的可玩性太烂了 ,3
勉强给凯伦吉兰和强森两颗星,2
没有进步 就是退步了,3
步子太大了 加新角色 换身份 新设定 最后收不了场还要想办法换回来 费劲 还要搞潦草结束的大场面飞艇和神TM天马 就 拍脑门瞎来 ,2
虽然去年看第二集的时候就知道一定还会有第三集 但没想到续集会以2 5集的形式出现 主角团和基本设定照2都没有大动 穿越梗也失去了新意 圈钱意图未免太明显 影片一开场就祈祷两个状况外的大爷千万别进游戏 结果真地进去了 然后不出意外地卖队友 这集里主角团丢掉的命大多是被毫无意义地坑死的 如果是真实团战的话恐怕早打成一团了 ,2
 5 0 10 同样的事情又做了一遍 之前的loser联盟四人组 也不全是 通过游戏得到点教育也还有些道理 这次没头没尾插进来俩老头就是在强行编排了 这类电影倒是非常适合商业院线及其消费者 值得观赏而不值得玩味 ,3
大上午的 给我看的昏昏欲睡 ,2
才出鸟窟 又入魈穴 雪山要塞 空中飞艇 性转还童 天马行空 然而期待偏高的我还是不太满意 电审特进字2019年第063号,3
碧蓝        一片,1
6 0 10 分 初看 蓝光 真的非常一般   比第一部还要差一截 虽然第一部也不是特别精彩   哈哈   整体节奏就很慢 全是一些特尴尬的老笑话   感觉适合带小朋友看   成年人看这个 感觉真的有点低幼化   ,3
来看Karen 没带什么预期 还行吧,3
猴子那场戏 还是蛮精彩的,3
套死在原来同样的框架下稍作改动的炮制品 但还算可看 ,2
95年的老版总觉得有些cult的意味 新版是越来越走轻松愉快路线了 ,3
战斗力崩坏 打野兽我唯唯诺诺 揍活人我重拳出击 剧情结构复制第一部 高潮戏可评为年度最烂高潮 复古流行乐配打斗真是一股妖风啊 但好在几位主演的表演很有意思 即使是如此俗套的剧情还是找到了一点乐趣 爆米花嘛毕竟 图一乐  大陆版用中文歌作片尾曲 但是这也太口水了吧 自以为很酷 疯狂let it go come on yeah 现在的中文歌手只会这几句英文吗  ,2
合格的喜剧 男主爷爷很有趣 桥上那段笑死了   ,4
来看Karen 没带什么预期 还行吧,3
猴子那场戏 还是蛮精彩的,3
又来   ,2
明明没有多大的亮点 却能频频引起影众的笑声 整部电影就像是 夺宝奇兵   疯狂的麦克斯   权力的游戏 的堆砌版 处处都隐隐约约透露着炮制的气息 不过正是这样 算是在视效方面有点可看之处吧 另一方面的多次进行角色互换的梗也是屡见不鲜 穿插着亲情和友情的感情牌 也是俗透烂大街 不过最恐怖的莫过于 就算这样还是会有续集  ,2
95年的老版总觉得有些cult的意味 新版是越来越走轻松愉快路线了 ,3
总的来说不如上一部 前半段还挺有意思的 最后那个Boss战太水了 完全没有紧张的气氛 比起上一部最后用自爆拿到石头 这一部那个飞马实在是是太太太没有新意了 导演也没有好好去想每个人的三条命具体应该怎么用 导致大多数死亡都很草率 两个老头就算了 几个二周目的角色都大多死得莫名其妙 最后的结局也挺傻的 因为不想死所以逃去游戏里这个价值观我姑且可以接受吧 但是好歹给他去池子里换个人呢 把勇石换给他不行吗 难道就让他天天在游戏里吃干草吗 ,4
新瓶装老酒 酒味已平淡无奇而且掺了太多鸡汤 关键瓶子也不好看 只有瓶盖小乔还是那么美 ,2
风格延续前作 笑料第一部弱很多 ,3
no,2
嘴上说着不要不要 用不了两年强森的大头照又要贴得铺天盖地了 有什么办法呢 就算无脑又无趣 票房还是很高 高票房和低评分都无可厚非吧 毕竟累得只剩一口气的周五晚上 您还指望我们去看什么呢 ,3
这不是巅峰 这是低谷 反派要有反派的亚子 主角比第一部更熟悉游戏没错 开挂开的过分了 最后肯定要出3的 这系列爆米花销量还是不错的 人能慢慢变老 也是一种福气 多少人活在炼狱  ,3
各方面都不如第一部 但是比想象中强那么一丢丢 加入两个老人的友谊是明智之选 不过很多梗确实玩的很勉强 其实制作上没有升级不是大问题 最大的问题还是对于游戏乐趣的挖掘太有限了 所有的新玩法都是lazy wirting 中段比较无聊 很多环节和第一部的重合度过高 最后的彩蛋也是过于鸡贼 可以说是一部可看可不看的 无伤大雅的家庭娱乐片 ,3
没有第一部好看 ,2
 Getting old is a gift  I forget that sometimes  but it is  What more could a guy possibly want  ,2
挺适合在圣诞之前看看的 温暖 依旧好笑 这就够了 第三部感觉可以玩开了 ,3
没啥新意 没有了第一部的惊喜感 靠反串和滥用生命条制造一些笑点 再穿插一些主角们互相从矛盾走向和解的狗血老故事 最期待的凯文哈特压根没搞笑起来 还我的话痨小矮子 ,2
原作1在我心目中时殿堂级的 没有三滴的年代蝙蝠从壁炉飞出的吓人和情节的曲折高明让我震撼不已 当时是在艺都看的 一次后又和马骏峰去看第二次 一直期盼这部身着能有续集 结果二十年后等来这货 可能是间隔太久 已经完全不能说是一套故事了 只是有个相同道具而已 动不动就冒出来的显示屏能力值什么的 戳中我最不喜欢看的阁楼类机械类科幻片 说是狗尾续貂都没有 猫尾吧 当然作为爆米花电影 若不与前世比 它本身还是可看的 此次是和老婆孩子在影院合家欢 二星半你的 ,3
节奏太有问题了 贺岁片能无聊成酱紫,3
互换身份本来可能是个不错的点子 但还是写得颇为无趣 ,3
影2080 很粗浅 还能看 ,3
双老头设定太糟糕了 为了把老头融入游戏世界观不得不铺大量线索 花费很多水词圆这二人的逻辑 全片最大废笔 这种卖idea和neta的电影 就是要快速进节奏 开篇蒙太奇是对的 Milo出现后甚至都开始正反打  另外 Rock和外公的身份绑定实在是糟透了 ,2
好坏参半吧 相比第一部就没那么多新意了,3
太敷衍了 不如第一部精彩纷呈 笑点没有了 高潮更加普通,2
奥卡菲娜什么垃圾 ,1
澳卡菲那的扮演者真的好像我老看的一个美妆博主方方啊 还有反派一看见他就想到了猎狗然后就想说Fuck the king   怎么搞的一部电影那么多熟脸 难道我也有脸盲症了  还可以叭虽然回去的有些强行 无所不能也只是进了交换潭水那里才开始 巨石一直在卖傻 爷爷的基友在游戏里不出来那现实生活里不就算人口失踪么都没人管没人问的吗 以及最后这个彩蛋又要等第三部了嘛 ,2
有点寡淡 老在吵架拖时间,3
第一部收获超预期的欢乐观感 续集有些期待反而有所回落 没在影院观影也有影响  趣味还是有的 比如交换游戏角色 马旋风的加入等  只是新鲜感和笑点都不及前作了 鉴于自己平时的观影习惯 看到奥卡菲娜 丹尼 德维托出演时真是惊喜一下 自我保密工作未免做得太好 毕竟时光网也刷了好些关于电影票房等新闻  ,3
我愿化为骏马 在游戏中展翅飞翔 角色互换好玩异常 花样层出不穷 考验诸位演员演技 奥卡菲娜真的挺适合演喜剧风格 我大长腿红发女神Karen Gillian身材赞爆了    权力的游戏 的 猎狗 居然演了拥有一堆鬣狗的角色 冒险剧情稍微不如上一部精彩有看点 时隔两年继续高唱 Welcome to the Jungle 和 Baby I Love Your Way   Welcome to the Jungle 出现的一段令人捧腹大笑 自从看了 决战中途岛 之后终于姗姗被小乔帅到了 TvT 其实我挺想看现实中四人开辟一个独立故事的 真的很喜欢Alex Wolff 完全看不够  QAQ 片尾竟然有彩蛋   所以终于要上演游戏入侵现实了 ,4
额 就鸵鸟和狒狒能看 ,2
整体感受没有第一部来的这么惊喜 故事里的游戏关卡没有高潮迭起 随着音乐而起  卡魔拉妹妹 红发女的战舞真好看 最后彩蛋暗示 闹大了 期待第三部吧 ,3
 勇敢者游戏2 再战巅峰 3D 这游戏玩一次新鲜 玩两次就有点疲了 拉局外人入伙 与上回合的人设错位 是能玩出的最大花样 鸵鸟和山魈排山倒海而来蔚为壮观 谁能成想这些动物这么有攻击性 后半部分搞出了 权游 的画风 但好像跟热气球不是一个朝代的  管它呢 这游戏脑洞越大越好玩    ,3
银幕内各种烂到掉牙的梗和银幕外几个女生杠铃般的笑声是这部电影留给我最大的印象 ,2
还是喜欢上一部的人设 这次太OOC了 ,3
爷爷是专门挖坑的么 ,3
续集果然不精彩了 笑点都不如第一部 爷爷那条线完全没有用 也不感人 孙子和女朋友分手那条线也勉勉强强 如果再拍续集可以换一批人了 感觉整个吸入游戏的设定还是不错的 ,2
质量上并不比上部差太多 但这类主打新鲜感的系列 没超过上一部 就是输了,3
两星全部给特效,2
对于观众心理的把控不到位 把老头一个人留在游戏里说不通也没铺垫 至少两个老伙伴一起留下 最好是都出来一起陪伴余生 而这个结局毫无头绪 过程也真的是通关感 仅仅是完成任务而没有感情 比较失望 ,2
1 吹爆女主的身材 好希望自己也有同款马甲线 2 突然意识到 可能这就是普通爆米花电影的水平 虽然大部分台词和下一秒的剧情让人能猜到 但自己离这个水平还差好多好多  3 金泉港IMAX免费观影 喜欢跳竹桥那段戏 精彩 加一星 ,4
之前电影院放预告片 我翻白眼说不可能浪费时间去看这个玩意 然而刚刚看完首映 其实也就那样 不带脑子看就还行,3
从自身系列故事的衔接 包括给第三部留后门的彩蛋 都是类型片标准化生产线的合格产品 当然其中的笑话梗大多数都效果不佳 老人游戏最终也是噱头 巨石企图从扮演不同人设的角色扮演来拓展演技却明显不如林家珍 老人们的 夕阳之歌 起码有一点点回归到初代 勇敢者游戏 中的情感线 ,3
华人形象刻板偏见 小偷技能 驼背 ,3
尬演,2
如果不是那个令人作呕的亚裔女演员我会给满星 好笑是很好笑的 场面也好看 还有可爱的企鹅先生 但是那个亚裔  抱歉 我不能接受 哪怕是石头君的电影 我石头君 电影 出道的时候拍的蝎子王 女主就是胡凯莉那样的美人 所以非要说洋人和中国人审美不一样 我只能说你蠢 ,2
无脑的前提是电影院看大场面 在家看就 没有爆米花真的很无聊 ,2
不用脑子 有点笑点 但无法和前作和原作相比    ,3
趣味升级 故事平庸 ,3
